dataframe: MonthlyRate JobLevel DistanceFromHome Agesil: 0.3115742672363388, method: median, clusters: 3
=================================================dataframe: Age RateIncome StockOptionLevel MonthlyIncomesil: 0.3323839499798566, method: weighted, clusters: 3
=================================================dataframe: Age RateIncome StockOptionLevel MonthlyIncomesil: 0.3739381692780591, method: centroid, clusters: 3
=================================================dataframe: Age RateIncome StockOptionLevel MonthlyIncomesil: 0.3325305301269467, method: median, clusters: 3
=================================================dataframe: Age RateIncome StockOptionLevel MonthlyIncomesil: 0.3248776466763713, method: ward, clusters: 3
=================================================dataframe: Age RateIncome StockOptionLevel MonthlyIncomesil: 0.31165726724379544, method: complete, clusters: 4
=================================================dataframe: Age RateIncome StockOptionLevel MonthlyIncomesil: 0.3389258339036055, method: average, clusters: 4
=================================================dataframe: Age RateIncome StockOptionLevel MonthlyIncomesil: 0.30816695628879426, method: ward, clusters: 4
=================================================dataframe: DistanceFromHome RateIncome StockOptionLevel MonthlyIncomesil: 0.3195900283741403, method: average, clusters: 3
=================================================dataframe: DistanceFromHome RateIncome StockOptionLevel MonthlyIncomesil: 0.3003077611935313, method: ward, clusters: 3
=================================================dataframe: JobLevel RateIncome StockOptionLevel MonthlyIncomesil: 0.3151799619015641, method: average, clusters: 3
=================================================dataframe: JobLevel RateIncome StockOptionLevel MonthlyIncomesil: 0.3075491337097131, method: ward, clusters: 3
=================================================dataframe: MonthlyRate RateIncome StockOptionLevel MonthlyIncomesil: 0.33325031575486935, method: average, clusters: 3
=================================================dataframe: MonthlyRate RateIncome StockOptionLevel MonthlyIncomesil: 0.37394486805495425, method: weighted, clusters: 3
=================================================dataframe: MonthlyRate RateIncome StockOptionLevel MonthlyIncomesil: 0.3546127317407189, method: ward, clusters: 3
=================================================dataframe: MonthlyRate RateIncome StockOptionLevel MonthlyIncomesil: 0.3014385924822412, method: average, clusters: 4
=================================================dataframe: MonthlyRate RateIncome StockOptionLevel MonthlyIncomesil: 0.3058679200031584, method: weighted, clusters: 4
=================================================dataframe: MonthlyRate RateIncome StockOptionLevel MonthlyIncomesil: 0.34898362310173325, method: ward, clusters: 4
=================================================dataframe: NumCompaniesWorked RateIncome StockOptionLevel MonthlyIncomesil: 0.32079797809321586, method: single, clusters: 3
=================================================dataframe: NumCompaniesWorked RateIncome StockOptionLevel MonthlyIncomesil: 0.3109088597895553, method: complete, clusters: 3
=================================================dataframe: NumCompaniesWorked RateIncome StockOptionLevel MonthlyIncomesil: 0.3333517253789242, method: average, clusters: 3
=================================================dataframe: NumCompaniesWorked RateIncome StockOptionLevel MonthlyIncomesil: 0.30910646087988186, method: ward, clusters: 3
=================================================dataframe: PercentSalaryHike RateIncome StockOptionLevel MonthlyIncomesil: 0.3373315725754185, method: average, clusters: 3
=================================================dataframe: PercentSalaryHike RateIncome StockOptionLevel MonthlyIncomesil: 0.36702162981421516, method: median, clusters: 3
=================================================dataframe: PercentSalaryHike RateIncome StockOptionLevel MonthlyIncomesil: 0.31109559475197723, method: ward, clusters: 3
=================================================dataframe: PercentSalaryHike RateIncome StockOptionLevel MonthlyIncomesil: 0.311741028107874, method: average, clusters: 4
=================================================dataframe: PercentSalaryHike RateIncome StockOptionLevel MonthlyIncomesil: 0.30676593734927354, method: weighted, clusters: 4
=================================================dataframe: PercentSalaryHike RateIncome StockOptionLevel MonthlyIncomesil: 0.31773046272752803, method: ward, clusters: 4
=================================================dataframe: TrainingTimesLastYear RateIncome StockOptionLevel MonthlyIncomesil: 0.32820939031949714, method: single, clusters: 3
=================================================dataframe: TrainingTimesLastYear RateIncome StockOptionLevel MonthlyIncomesil: 0.3346798241246869, method: complete, clusters: 3
=================================================dataframe: TrainingTimesLastYear RateIncome StockOptionLevel MonthlyIncomesil: 0.3733824425044164, method: average, clusters: 3
=================================================dataframe: TrainingTimesLastYear RateIncome StockOptionLevel MonthlyIncomesil: 0.3330116172895291, method: weighted, clusters: 3
=================================================dataframe: TrainingTimesLastYear RateIncome StockOptionLevel MonthlyIncomesil: 0.3299259675332997, method: centroid, clusters: 3
=================================================dataframe: TrainingTimesLastYear RateIncome StockOptionLevel MonthlyIncomesil: 0.3629255543724664, method: median, clusters: 3
=================================================dataframe: TrainingTimesLastYear RateIncome StockOptionLevel MonthlyIncomesil: 0.34503153451476465, method: ward, clusters: 3
=================================================dataframe: TrainingTimesLastYear RateIncome StockOptionLevel MonthlyIncomesil: 0.3528734022121226, method: average, clusters: 4
=================================================dataframe: TrainingTimesLastYear RateIncome StockOptionLevel MonthlyIncomesil: 0.3238702002137612, method: centroid, clusters: 4
=================================================dataframe: TrainingTimesLastYear RateIncome StockOptionLevel MonthlyIncomesil: 0.3629255543724664, method: median, clusters: 4
=================================================dataframe: TrainingTimesLastYear RateIncome StockOptionLevel MonthlyIncomesil: 0.3101723665270628, method: ward, clusters: 4
=================================================dataframe: YearsInCurrentRole RateIncome StockOptionLevel MonthlyIncomesil: 0.3414547402664314, method: single, clusters: 3
=================================================dataframe: YearsInCurrentRole RateIncome StockOptionLevel MonthlyIncomesil: 0.3332583224234861, method: average, clusters: 3
=================================================dataframe: YearsInCurrentRole RateIncome StockOptionLevel MonthlyIncomesil: 0.3111098209732806, method: weighted, clusters: 3
=================================================dataframe: YearsInCurrentRole RateIncome StockOptionLevel MonthlyIncomesil: 0.35448558986308654, method: ward, clusters: 3
=================================================dataframe: YearsInCurrentRole RateIncome StockOptionLevel MonthlyIncomesil: 0.3046098900326287, method: weighted, clusters: 4
=================================================dataframe: YearsInCurrentRole RateIncome StockOptionLevel MonthlyIncomesil: 0.30682156843593417, method: centroid, clusters: 4
=================================================dataframe: YearsInCurrentRole RateIncome StockOptionLevel MonthlyIncomesil: 0.3128938795450546, method: ward, clusters: 4
=================================================dataframe: FractionYearsAtCompany RateIncome StockOptionLevel MonthlyIncomesil: 0.31105413963776224, method: single, clusters: 3
=================================================dataframe: FractionYearsAtCompany RateIncome StockOptionLevel MonthlyIncomesil: 0.31105413963776224, method: average, clusters: 3
=================================================dataframe: FractionYearsAtCompany RateIncome StockOptionLevel MonthlyIncomesil: 0.3127983809434078, method: average, clusters: 4
=================================================dataframe: Age TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.35578514015921836, method: single, clusters: 3
=================================================dataframe: Age TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.35578514015921836, method: average, clusters: 3
=================================================dataframe: Age TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.3147535861426443, method: weighted, clusters: 3
=================================================dataframe: Age TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.35987224025178904, method: centroid, clusters: 3
=================================================dataframe: Age TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.4018524554386112, method: median, clusters: 3
=================================================dataframe: Age TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.30041087619412304, method: ward, clusters: 3
=================================================dataframe: Age TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.31029062489821757, method: centroid, clusters: 4
=================================================dataframe: Age TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.30442910350068947, method: ward, clusters: 4
=================================================dataframe: DistanceFromHome TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.31547528385477125, method: average, clusters: 3
=================================================dataframe: DistanceFromHome TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.3121614386764519, method: ward, clusters: 3
=================================================dataframe: JobLevel TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.3593645426252459, method: single, clusters: 3
=================================================dataframe: JobLevel TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.3031215779303955, method: average, clusters: 3
=================================================dataframe: JobLevel TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.30631558250186525, method: median, clusters: 3
=================================================dataframe: JobLevel TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.30631558250186525, method: median, clusters: 4
=================================================dataframe: MonthlyRate TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.3166632990646542, method: single, clusters: 3
=================================================dataframe: MonthlyRate TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.3002592419390815, method: complete, clusters: 3
=================================================dataframe: MonthlyRate TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.3118031347665104, method: average, clusters: 3
=================================================dataframe: MonthlyRate TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.30598071121918785, method: weighted, clusters: 3
=================================================dataframe: NumCompaniesWorked TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.37014141298481656, method: single, clusters: 3
=================================================dataframe: NumCompaniesWorked TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.3008881561723028, method: weighted, clusters: 3
=================================================dataframe: NumCompaniesWorked TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.3008881561723028, method: median, clusters: 3
=================================================dataframe: NumCompaniesWorked TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.3008881561723028, method: ward, clusters: 3
=================================================dataframe: NumCompaniesWorked TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.3008881561723028, method: median, clusters: 4
=================================================dataframe: PercentSalaryHike TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.3134669796297531, method: complete, clusters: 3
=================================================dataframe: RateIncome TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.32820939031949714, method: single, clusters: 3
=================================================dataframe: RateIncome TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.33467982412468694, method: complete, clusters: 3
=================================================dataframe: RateIncome TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.37338244250441643, method: average, clusters: 3
=================================================dataframe: RateIncome TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.3330116172895291, method: weighted, clusters: 3
=================================================dataframe: RateIncome TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.3299259675332997, method: centroid, clusters: 3
=================================================dataframe: RateIncome TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.3629255543724664, method: median, clusters: 3
=================================================dataframe: RateIncome TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.34503153451476465, method: ward, clusters: 3
=================================================dataframe: RateIncome TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.35287340221212266, method: average, clusters: 4
=================================================dataframe: RateIncome TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.3238702002137612, method: centroid, clusters: 4
=================================================dataframe: RateIncome TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.3629255543724664, method: median, clusters: 4
=================================================dataframe: RateIncome TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.3101723665270628, method: ward, clusters: 4
=================================================dataframe: YearsInCurrentRole TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.3360666735502076, method: single, clusters: 3
=================================================dataframe: YearsInCurrentRole TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.32855189511066, method: average, clusters: 3
=================================================dataframe: YearsInCurrentRole TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.34815051271305625, method: median, clusters: 3
=================================================dataframe: YearsInCurrentRole TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.3248217258976201, method: ward, clusters: 3
=================================================dataframe: YearsInCurrentRole TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.3073479419271777, method: centroid, clusters: 4
=================================================dataframe: FractionYearsAtCompany TrainingTimesLastYear StockOptionLevel MonthlyIncomesil: 0.30080727189721407, method: ward, clusters: 3
=================================================dataframe: Age YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.31196634278034646, method: single, clusters: 3
=================================================dataframe: Age YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.3224330485009126, method: average, clusters: 3
=================================================dataframe: Age YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.38650101768694656, method: median, clusters: 3
=================================================dataframe: Age YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.33740713302355463, method: ward, clusters: 3
=================================================dataframe: DistanceFromHome YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.30378391675989985, method: complete, clusters: 3
=================================================dataframe: DistanceFromHome YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.3027457449959407, method: average, clusters: 3
=================================================dataframe: DistanceFromHome YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.30877250436272485, method: ward, clusters: 3
=================================================dataframe: JobLevel YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.3204000974273488, method: single, clusters: 3
=================================================dataframe: JobLevel YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.30222704704016595, method: ward, clusters: 3
=================================================dataframe: MonthlyRate YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.30722315048379784, method: average, clusters: 3
=================================================dataframe: MonthlyRate YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.37439097484900735, method: median, clusters: 3
=================================================dataframe: NumCompaniesWorked YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.30462290362153277, method: single, clusters: 3
=================================================dataframe: NumCompaniesWorked YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.3097382713281758, method: average, clusters: 3
=================================================dataframe: PercentSalaryHike YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.3079024933068178, method: single, clusters: 3
=================================================dataframe: PercentSalaryHike YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.3009300886924288, method: median, clusters: 3
=================================================dataframe: PercentSalaryHike YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.3009300886924288, method: median, clusters: 4
=================================================dataframe: RateIncome YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.3414547402664314, method: single, clusters: 3
=================================================dataframe: RateIncome YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.333258322423486, method: average, clusters: 3
=================================================dataframe: RateIncome YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.3111098209732806, method: weighted, clusters: 3
=================================================dataframe: RateIncome YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.35448558986308654, method: ward, clusters: 3
=================================================dataframe: RateIncome YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.3046098900326287, method: weighted, clusters: 4
=================================================dataframe: RateIncome YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.30682156843593417, method: centroid, clusters: 4
=================================================dataframe: RateIncome YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.3128938795450546, method: ward, clusters: 4
=================================================dataframe: TrainingTimesLastYear YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.33606667355003866, method: single, clusters: 3
=================================================dataframe: TrainingTimesLastYear YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.32855189511045596, method: average, clusters: 3
=================================================dataframe: TrainingTimesLastYear YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.3481505127128912, method: median, clusters: 3
=================================================dataframe: TrainingTimesLastYear YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.32482172589741637, method: ward, clusters: 3
=================================================dataframe: TrainingTimesLastYear YearsInCurrentRole StockOptionLevel MonthlyIncomesil: 0.3073479419270109, method: centroid, clusters: 4
=================================================dataframe: Age FractionYearsAtCompany StockOptionLevel MonthlyIncomesil: 0.30952138716918026, method: average, clusters: 3
=================================================dataframe: Age FractionYearsAtCompany StockOptionLevel MonthlyIncomesil: 0.36422729930023967, method: centroid, clusters: 3
=================================================dataframe: JobLevel FractionYearsAtCompany StockOptionLevel MonthlyIncomesil: 0.3288613461015287, method: single, clusters: 3
=================================================dataframe: MonthlyRate FractionYearsAtCompany StockOptionLevel MonthlyIncomesil: 0.31215967675801987, method: single, clusters: 3
=================================================dataframe: MonthlyRate FractionYearsAtCompany StockOptionLevel MonthlyIncomesil: 0.31215967675801987, method: average, clusters: 3
=================================================dataframe: MonthlyRate FractionYearsAtCompany StockOptionLevel MonthlyIncomesil: 0.31215967675801987, method: centroid, clusters: 3
=================================================dataframe: PercentSalaryHike FractionYearsAtCompany StockOptionLevel MonthlyIncomesil: 0.3427568820081933, method: median, clusters: 3
=================================================dataframe: RateIncome FractionYearsAtCompany StockOptionLevel MonthlyIncomesil: 0.3110541396377622, method: single, clusters: 3
=================================================dataframe: RateIncome FractionYearsAtCompany StockOptionLevel MonthlyIncomesil: 0.3110541396377622, method: average, clusters: 3
=================================================dataframe: RateIncome FractionYearsAtCompany StockOptionLevel MonthlyIncomesil: 0.31279838094340784, method: average, clusters: 4
=================================================dataframe: TrainingTimesLastYear FractionYearsAtCompany StockOptionLevel MonthlyIncomesil: 0.30080727189721407, method: ward, clusters: 3
=================================================dataframe: PercentSalaryHike Age TrainingTimesLastYear MonthlyIncomesil: 0.37512053417306546, method: median, clusters: 3
=================================================dataframe: PercentSalaryHike Age TrainingTimesLastYear MonthlyIncomesil: 0.37512053417306546, method: median, clusters: 4
=================================================dataframe: RateIncome Age TrainingTimesLastYear MonthlyIncomesil: 0.31972217625751775, method: single, clusters: 3
=================================================dataframe: StockOptionLevel Age TrainingTimesLastYear MonthlyIncomesil: 0.3557851401591697, method: single, clusters: 3
=================================================dataframe: StockOptionLevel Age TrainingTimesLastYear MonthlyIncomesil: 0.3557851401591697, method: average, clusters: 3
=================================================dataframe: StockOptionLevel Age TrainingTimesLastYear MonthlyIncomesil: 0.3147535861425854, method: weighted, clusters: 3
=================================================dataframe: StockOptionLevel Age TrainingTimesLastYear MonthlyIncomesil: 0.35987224025173997, method: centroid, clusters: 3
=================================================dataframe: StockOptionLevel Age TrainingTimesLastYear MonthlyIncomesil: 0.4018524554385626, method: median, clusters: 3
=================================================dataframe: StockOptionLevel Age TrainingTimesLastYear MonthlyIncomesil: 0.30041087619406065, method: ward, clusters: 3
=================================================dataframe: StockOptionLevel Age TrainingTimesLastYear MonthlyIncomesil: 0.31029062489816994, method: centroid, clusters: 4
=================================================dataframe: StockOptionLevel Age TrainingTimesLastYear MonthlyIncomesil: 0.30442910350062713, method: ward, clusters: 4
=================================================dataframe: YearsInCurrentRole Age TrainingTimesLastYear MonthlyIncomesil: 0.3414128409203963, method: centroid, clusters: 3
=================================================dataframe: PercentSalaryHike DistanceFromHome TrainingTimesLastYear MonthlyIncomesil: 0.30268929801186173, method: median, clusters: 3
=================================================dataframe: StockOptionLevel DistanceFromHome TrainingTimesLastYear MonthlyIncomesil: 0.31547528385446805, method: average, clusters: 3
=================================================dataframe: StockOptionLevel DistanceFromHome TrainingTimesLastYear MonthlyIncomesil: 0.3121614386761439, method: ward, clusters: 3
=================================================dataframe: StockOptionLevel JobLevel TrainingTimesLastYear MonthlyIncomesil: 0.3593645426237746, method: single, clusters: 3
=================================================dataframe: StockOptionLevel JobLevel TrainingTimesLastYear MonthlyIncomesil: 0.3031215779288373, method: average, clusters: 3
=================================================dataframe: StockOptionLevel JobLevel TrainingTimesLastYear MonthlyIncomesil: 0.3063155825003918, method: median, clusters: 3
=================================================dataframe: StockOptionLevel JobLevel TrainingTimesLastYear MonthlyIncomesil: 0.3063155825003918, method: median, clusters: 4
=================================================dataframe: StockOptionLevel MonthlyRate TrainingTimesLastYear MonthlyIncomesil: 0.3166632990646542, method: single, clusters: 3
=================================================dataframe: StockOptionLevel MonthlyRate TrainingTimesLastYear MonthlyIncomesil: 0.30025924193908154, method: complete, clusters: 3
=================================================dataframe: StockOptionLevel MonthlyRate TrainingTimesLastYear MonthlyIncomesil: 0.3118031347665104, method: average, clusters: 3
=================================================dataframe: StockOptionLevel MonthlyRate TrainingTimesLastYear MonthlyIncomesil: 0.30598071121918785, method: weighted, clusters: 3
=================================================dataframe: StockOptionLevel NumCompaniesWorked TrainingTimesLastYear MonthlyIncomesil: 0.3701414129851352, method: single, clusters: 3
=================================================dataframe: StockOptionLevel NumCompaniesWorked TrainingTimesLastYear MonthlyIncomesil: 0.30088815617278536, method: weighted, clusters: 3
=================================================dataframe: StockOptionLevel NumCompaniesWorked TrainingTimesLastYear MonthlyIncomesil: 0.30088815617278536, method: median, clusters: 3
=================================================dataframe: StockOptionLevel NumCompaniesWorked TrainingTimesLastYear MonthlyIncomesil: 0.30088815617278536, method: ward, clusters: 3
=================================================dataframe: StockOptionLevel NumCompaniesWorked TrainingTimesLastYear MonthlyIncomesil: 0.30088815617278536, method: median, clusters: 4
=================================================dataframe: FractionYearsAtCompany NumCompaniesWorked TrainingTimesLastYear MonthlyIncomesil: 0.3042786635975673, method: median, clusters: 3
=================================================dataframe: Age PercentSalaryHike TrainingTimesLastYear MonthlyIncomesil: 0.37512053417306546, method: median, clusters: 3
=================================================dataframe: Age PercentSalaryHike TrainingTimesLastYear MonthlyIncomesil: 0.37512053417306546, method: median, clusters: 4
=================================================dataframe: DistanceFromHome PercentSalaryHike TrainingTimesLastYear MonthlyIncomesil: 0.30268929801186173, method: median, clusters: 3
=================================================dataframe: StockOptionLevel PercentSalaryHike TrainingTimesLastYear MonthlyIncomesil: 0.31346697962983167, method: complete, clusters: 3
=================================================dataframe: Age RateIncome TrainingTimesLastYear MonthlyIncomesil: 0.3197221762575177, method: single, clusters: 3
=================================================dataframe: StockOptionLevel RateIncome TrainingTimesLastYear MonthlyIncomesil: 0.32820939031949725, method: single, clusters: 3
=================================================dataframe: StockOptionLevel RateIncome TrainingTimesLastYear MonthlyIncomesil: 0.33467982412468694, method: complete, clusters: 3
=================================================dataframe: StockOptionLevel RateIncome TrainingTimesLastYear MonthlyIncomesil: 0.3733824425044164, method: average, clusters: 3
=================================================dataframe: StockOptionLevel RateIncome TrainingTimesLastYear MonthlyIncomesil: 0.3330116172895291, method: weighted, clusters: 3
=================================================dataframe: StockOptionLevel RateIncome TrainingTimesLastYear MonthlyIncomesil: 0.3299259675332997, method: centroid, clusters: 3
=================================================dataframe: StockOptionLevel RateIncome TrainingTimesLastYear MonthlyIncomesil: 0.3629255543724663, method: median, clusters: 3
=================================================dataframe: StockOptionLevel RateIncome TrainingTimesLastYear MonthlyIncomesil: 0.34503153451476465, method: ward, clusters: 3
=================================================dataframe: StockOptionLevel RateIncome TrainingTimesLastYear MonthlyIncomesil: 0.35287340221212266, method: average, clusters: 4
=================================================dataframe: StockOptionLevel RateIncome TrainingTimesLastYear MonthlyIncomesil: 0.3238702002137612, method: centroid, clusters: 4
=================================================dataframe: StockOptionLevel RateIncome TrainingTimesLastYear MonthlyIncomesil: 0.3629255543724663, method: median, clusters: 4
=================================================dataframe: StockOptionLevel RateIncome TrainingTimesLastYear MonthlyIncomesil: 0.31017236652706287, method: ward, clusters: 4
=================================================dataframe: FractionYearsAtCompany RateIncome TrainingTimesLastYear MonthlyIncomesil: 0.3347143700765355, method: single, clusters: 3
=================================================dataframe: Age StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.35578514015916973, method: single, clusters: 3
=================================================dataframe: Age StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.35578514015916973, method: average, clusters: 3
=================================================dataframe: Age StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.3147535861425854, method: weighted, clusters: 3
=================================================dataframe: Age StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.35987224025173997, method: centroid, clusters: 3
=================================================dataframe: Age StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.4018524554385626, method: median, clusters: 3
=================================================dataframe: Age StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.30041087619406065, method: ward, clusters: 3
=================================================dataframe: Age StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.31029062489816994, method: centroid, clusters: 4
=================================================dataframe: Age StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.30442910350062713, method: ward, clusters: 4
=================================================dataframe: DistanceFromHome StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.31547528385446805, method: average, clusters: 3
=================================================dataframe: DistanceFromHome StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.3121614386761439, method: ward, clusters: 3
=================================================dataframe: JobLevel StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.3593645426237746, method: single, clusters: 3
=================================================dataframe: JobLevel StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.30312157792883726, method: average, clusters: 3
=================================================dataframe: JobLevel StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.3063155825003918, method: median, clusters: 3
=================================================dataframe: JobLevel StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.3063155825003918, method: median, clusters: 4
=================================================dataframe: MonthlyRate StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.3166632990646542, method: single, clusters: 3
=================================================dataframe: MonthlyRate StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.30025924193908154, method: complete, clusters: 3
=================================================dataframe: MonthlyRate StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.31180313476651045, method: average, clusters: 3
=================================================dataframe: MonthlyRate StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.30598071121918785, method: weighted, clusters: 3
=================================================dataframe: NumCompaniesWorked StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.3701414129851352, method: single, clusters: 3
=================================================dataframe: NumCompaniesWorked StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.30088815617278536, method: weighted, clusters: 3
=================================================dataframe: NumCompaniesWorked StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.30088815617278536, method: median, clusters: 3
=================================================dataframe: NumCompaniesWorked StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.30088815617278536, method: ward, clusters: 3
=================================================dataframe: NumCompaniesWorked StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.30088815617278536, method: median, clusters: 4
=================================================dataframe: PercentSalaryHike StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.31346697962983167, method: complete, clusters: 3
=================================================dataframe: RateIncome StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.32820939031949725, method: single, clusters: 3
=================================================dataframe: RateIncome StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.33467982412468694, method: complete, clusters: 3
=================================================dataframe: RateIncome StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.3733824425044164, method: average, clusters: 3
=================================================dataframe: RateIncome StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.3330116172895291, method: weighted, clusters: 3
=================================================dataframe: RateIncome StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.3299259675332997, method: centroid, clusters: 3
=================================================dataframe: RateIncome StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.3629255543724664, method: median, clusters: 3
=================================================dataframe: RateIncome StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.34503153451476465, method: ward, clusters: 3
=================================================dataframe: RateIncome StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.3528734022121227, method: average, clusters: 4
=================================================dataframe: RateIncome StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.3238702002137612, method: centroid, clusters: 4
=================================================dataframe: RateIncome StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.3629255543724664, method: median, clusters: 4
=================================================dataframe: RateIncome StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.31017236652706287, method: ward, clusters: 4
=================================================dataframe: YearsInCurrentRole StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.33606667354954733, method: single, clusters: 3
=================================================dataframe: YearsInCurrentRole StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.3285518951099531, method: average, clusters: 3
=================================================dataframe: YearsInCurrentRole StockOptionLevel TrainingTimesLastYear MonthlyIncomesil: 0.3481505127124, method: median, clusters: 3
