,Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
996,31.0,No,Sales,1.0,Bachelor,Technical Degree,Very High,Male,Medium,2.9999999999999996,Sales Executive,High,Married,2956.0000000000023,12288.000000000002,1.0,Yes,14.0,Excellent,Very High,0.0,10.000000000000002,4.0,Better,1.0,9.0,8.000000000000002,5.999999999999999
997,29.0,No,Research & Development,8.000000000000002,Master,Life Sciences,High,Male,High,2.0000000000000004,Manufacturing Director,Very High,Single,2438.9999999999995,20681.999999999993,1.0,No,22.999999999999996,Outstanding,Very High,0.0,11.0,3.0,Better,1.0,7.000000000000001,1.0,8.000000000000002
998,28.0,Yes,Research & Development,17.0,Bachelor,Technical Degree,High,Male,Medium,1.0,Laboratory Technician,Very High,Divorced,14724.000000000005,18779.0,5.000000000000001,No,11.999999999999998,Excellent,Low,1.0,5.999999999999999,2.0,Good,0.0,1.0,0.0,2.9999999999999996
999,37.0,No,Research & Development,8.000000000000002,Master,Life Sciences,Very High,Male,Very High,1.0,Research Scientist,Low,Married,2326.0000000000023,6075.999999999998,5.999999999999999,No,19.000000000000004,Excellent,Medium,1.0,14.0,3.0,Better,4.0,8.000000000000002,7.000000000000001,5.999999999999999
1000,21.0,Yes,Research & Development,16.0,Master,Life Sciences,High,Male,Very High,1.0,Laboratory Technician,Low,Single,6284.000000000002,8268.999999999996,1.0,No,16.0,Excellent,High,0.0,17.999999999999996,3.0,Better,1.0,12.999999999999996,15.000000000000005,14.0
1001,47.0,No,Sales,4.0,Master,Marketing,Medium,Female,High,2.0000000000000004,Sales Executive,Low,Single,10332.999999999996,2253.0,7.000000000000001,No,12.999999999999996,Excellent,Very High,0.0,9.0,4.0,Best,22.0,4.0,1.0,5.000000000000001
1002,29.0,No,Research & Development,10.000000000000002,College,Life Sciences,Very High,Male,Very High,1.0,Research Scientist,Very High,Single,18944.000000000004,15231.999999999996,2.9999999999999996,No,17.0,Excellent,Low,0.0,4.0,3.0,Better,2.0000000000000004,0.0,0.0,0.0
1003,30.0,No,Research & Development,5.000000000000001,Below College,Medical,High,Male,High,1.0,Research Scientist,Very High,Single,9713.999999999998,26009.000000000004,1.0,No,17.999999999999996,Excellent,High,0.0,2.9999999999999996,4.0,Better,10.000000000000002,2.0000000000000004,2.0000000000000004,2.0000000000000004
1004,24.0,No,Research & Development,17.999999999999996,Bachelor,Life Sciences,Low,Male,High,1.0,Research Scientist,High,Single,2296.0000000000014,23909.999999999996,1.0,No,14.0,Excellent,High,0.0,5.000000000000001,3.0,Good,1.0,4.0,0.0,4.0
1005,21.5,No,Research & Development,1.0,Master,Medical,Very High,Male,High,1.0,Laboratory Technician,Very High,Divorced,2058.0,11005.0,2.9999999999999996,No,14.0,Excellent,Very High,2.0000000000000004,8.000000000000002,1.0,Better,5.999999999999999,2.9999999999999996,0.0,2.0000000000000004
1006,31.0,No,Research & Development,12.999999999999996,College,Other,Very High,Female,Medium,2.0000000000000004,Laboratory Technician,Medium,Married,16422.00000000004,23679.0,4.0,Yes,12.999999999999996,Excellent,Low,1.0,10.000000000000002,3.0,Better,2.9999999999999996,2.9999999999999996,0.0,2.9999999999999996
1007,36.0,No,Research & Development,7.000000000000001,Bachelor,Life Sciences,Medium,Male,High,2.9999999999999996,Research Scientist,Low,Divorced,4485.0,18787.0,2.0000000000000004,No,17.0,Excellent,High,1.0,25.0,2.0,Better,8.000000000000002,0.0,0.0,0.0
1008,47.0,Yes,Sales,17.999999999999996,Master,Marketing,Very High,Female,High,2.0000000000000004,Sales Executive,High,Married,4591.000000000003,23287.999999999996,0.0,Yes,17.999999999999996,Excellent,High,1.0,5.000000000000001,4.0,Good,5.000000000000001,2.0000000000000004,2.9999999999999996,2.0000000000000004
1009,30.0,No,Sales,2.0000000000000004,Master,Other,Very High,Male,High,2.0000000000000004,Sales Executive,Low,Single,2063.999999999997,21602.0,7.000000000000001,No,12.999999999999996,Excellent,Very High,0.0,10.000000000000002,3.0,Better,8.000000000000002,2.0000000000000004,0.0,2.9999999999999996
1010,45.5,No,Research & Development,2.9999999999999996,Bachelor,Life Sciences,Very High,Male,High,4.0,Research Director,Very High,Married,6383.999999999987,23473.999999999996,2.9999999999999996,No,14.0,Excellent,Low,0.0,36.0,2.0,Better,7.000000000000001,9.0,0.0,9.0
1011,43.0,No,Research & Development,1.0,Master,Technical Degree,Low,Male,High,2.9999999999999996,Healthcare Representative,Medium,Divorced,4174.000000000011,20933.000000000004,1.0,No,11.999999999999998,Excellent,Low,2.9999999999999996,10.000000000000002,3.0,Better,1.0,8.000000000000002,7.000000000000001,7.000000000000001
1012,37.0,Yes,Sales,2.0000000000000004,Bachelor,Marketing,Low,Male,Low,5.000000000000001,Manager,Medium,Single,4285.000000000001,2492.999999999999,2.0000000000000004,Yes,16.0,Excellent,Low,0.0,25.999999999999996,2.0,Better,10.000000000000002,10.000000000000002,1.0,11.0
1013,27.0,No,Research & Development,10.000000000000002,Bachelor,Life Sciences,Low,Female,High,1.0,Research Scientist,High,Married,2863.000000000004,17360.000000000007,5.999999999999999,No,12.999999999999996,Excellent,Low,1.0,10.000000000000002,2.0,Good,1.0,2.0000000000000004,1.0,2.9999999999999996
1014,44.0,No,Sales,4.0,College,Medical,High,Male,Medium,2.0000000000000004,Sales Executive,Medium,Divorced,16327.99999999999,19760.0,1.0,Yes,11.999999999999998,Excellent,Medium,2.9999999999999996,11.0,1.0,Good,20.000000000000004,8.000000000000002,2.0000000000000004,7.000000000000001
1015,39.0,No,Research & Development,2.0000000000000004,Below College,Technical Degree,Low,Female,High,1.0,Research Scientist,Very High,Single,8375.999999999996,17218.000000000004,1.0,Yes,12.999999999999996,Excellent,High,0.0,5.999999999999999,3.0,Better,2.0000000000000004,2.9999999999999996,1.0,2.9999999999999996
1016,36.0,No,Research & Development,7.000000000000001,College,Life Sciences,High,Male,Medium,1.0,Laboratory Technician,Very High,Married,5507.000000000007,7713.0,1.0,No,17.999999999999996,Excellent,Very High,1.0,1.0,1.0,Good,4.0,0.0,0.0,1.0
1017,39.5,No,Research & Development,1.0,Master,Medical,Low,Male,Very High,4.0,Manager,Very High,Single,5332.000000000004,16154.000000000002,2.0000000000000004,No,22.0,Excellent,High,0.0,27.0,3.0,Good,5.000000000000001,4.0,2.0000000000000004,1.0
1018,50.0,No,Research & Development,15.000000000000005,Bachelor,Life Sciences,Low,Male,Medium,2.9999999999999996,Manufacturing Director,High,Married,10504.00000000001,25799.999999999993,1.0,No,12.999999999999996,Outstanding,Very High,2.0000000000000004,17.999999999999996,1.0,Better,5.000000000000001,15.000000000000005,14.0,11.999999999999998
1019,37.0,No,Sales,8.000000000000002,Bachelor,Marketing,High,Female,High,2.0000000000000004,Sales Executive,Medium,Married,4107.000000000001,26841.0,5.000000000000001,No,21.0,MISSING,High,1.0,14.0,3.0,Better,7.5,4.0,1.0,4.0
1020,27.5,No,Research & Development,5.999999999999999,Bachelor,Technical Degree,Low,Male,Medium,2.0000000000000004,Laboratory Technician,Very High,Married,4400.000000000004,23631.0,0.0,No,11.999999999999998,Excellent,Low,1.0,10.000000000000002,2.0,Better,2.9999999999999996,2.0000000000000004,5.999999999999999,7.000000000000001
1021,45.0,No,Sales,19.000000000000004,Bachelor,Life Sciences,Very High,Female,Low,2.9999999999999996,Sales Executive,High,Married,4174.000000000011,3840.0000000000014,2.9999999999999996,No,12.999999999999996,Outstanding,High,1.0,10.000000000000002,2.0,Bad,5.000000000000001,2.9999999999999996,0.0,2.0000000000000004
1022,46.0,Yes,Research & Development,7.000000000000001,Bachelor,Life Sciences,Low,Female,High,1.0,Laboratory Technician,High,Married,8926.000000000013,14168.0,1.0,Yes,16.0,Outstanding,Very High,1.0,5.999999999999999,2.0,Better,9.0,2.9999999999999996,1.0,2.0000000000000004
1023,38.0,No,Research & Development,1.0,College,Technical Degree,High,Male,Medium,4.0,Healthcare Representative,High,Single,6553.000000000002,17810.0,7.000000000000001,Yes,11.999999999999998,MISSING,Very High,0.0,25.0,3.0,Better,1.0,1.0,0.0,7.000000000000001
1024,26.0,Yes,Research & Development,20.000000000000004,Bachelor,Life Sciences,Low,Male,High,2.9999999999999996,Healthcare Representative,High,Married,2304.9999999999964,22908.0,2.9999999999999996,No,11.999999999999998,Excellent,Low,0.0,11.999999999999998,3.0,Better,2.9999999999999996,0.0,0.0,0.0
1025,37.0,No,Research & Development,2.9999999999999996,Master,Other,Very High,Male,High,5.000000000000001,Manager,Very High,Married,6284.000000000002,9357.999999999996,4.0,Yes,11.999999999999998,Excellent,Low,1.0,25.999999999999996,2.0,Best,1.0,2.0000000000000004,0.0,1.0
1026,32.0,Yes,Sales,16.0,Bachelor,Marketing,Low,Female,High,2.0000000000000004,Sales Executive,Low,Single,6161.999999999989,26507.0,5.000000000000001,No,15.000000000000005,MISSING,High,0.0,5.999999999999999,3.0,Better,14.0,2.0000000000000004,0.0,2.0000000000000004
1027,33.0,No,Human Resources,2.0000000000000004,Master,Human Resources,High,Male,Medium,5.000000000000001,Manager,Very High,Married,8379.999999999985,21922.000000000004,9.0,No,21.0,Excellent,Very High,1.0,29.99999999999999,3.0,Better,9.0,2.0000000000000004,2.0000000000000004,2.0000000000000004
1028,25.0,No,Sales,2.0000000000000004,Master,Life Sciences,Low,Male,Medium,4.0,Manager,Very High,Married,8638.999999999982,22021.0,2.0000000000000004,No,16.0,Excellent,High,0.0,30.999999999999996,3.0,Better,2.0000000000000004,8.000000000000002,2.9999999999999996,7.000000000000001
1029,32.0,No,Sales,28.000000000000004,Bachelor,Medical,Very High,Male,Very High,4.0,Sales Executive,Very High,Married,9679.000000000007,11737.000000000002,2.9999999999999996,Yes,17.999999999999996,Outstanding,High,1.0,22.999999999999996,1.0,Better,1.0,11.0,11.0,11.0
1030,30.0,No,Research & Development,1.0,Master,Medical,Low,Female,High,2.9999999999999996,Research Director,Very High,Divorced,6118.0,11677.0,2.0000000000000004,Yes,17.999999999999996,MISSING,Low,2.0000000000000004,15.000000000000005,2.0,Better,10.000000000000002,2.0000000000000004,0.0,2.0000000000000004
1031,25.0,No,Sales,7.000000000000001,Bachelor,Marketing,Low,Male,Very High,2.0000000000000004,Sales Executive,Low,Married,1118.0,2261.0,2.0000000000000004,No,16.0,MISSING,Very High,1.0,17.0,4.0,Good,1.0,7.000000000000001,5.999999999999999,12.999999999999996
1032,36.0,Yes,Sales,12.999999999999996,Bachelor,Technical Degree,Low,Male,High,2.0000000000000004,Sales Executive,Medium,Single,6841.999999999994,17485.000000000004,5.000000000000001,No,11.0,Outstanding,Low,0.0,7.000000000000001,2.0,Bad,5.000000000000001,2.9999999999999996,0.0,0.0
1033,35.0,No,Sales,8.000000000000002,College,Technical Degree,Medium,Female,Very High,2.0000000000000004,Sales Executive,High,Married,2022.0000000000023,22127.99999999999,1.0,No,21.0,Excellent,High,2.0000000000000004,10.000000000000002,3.0,Better,10.000000000000002,8.000000000000002,4.0,8.000000000000002
1034,32.0,No,Research & Development,25.999999999999996,College,Medical,High,Male,Medium,2.0000000000000004,Research Scientist,Very High,Married,6734.999999999986,21203.0,2.9999999999999996,Yes,12.999999999999996,Excellent,Very High,1.0,16.0,2.0,Bad,0.0,1.0,0.0,0.0
1035,50.0,Yes,Research & Development,5.999999999999999,Below College,Medical,Medium,Female,High,1.0,Research Scientist,Low,Single,6346.999999999996,17102.0,2.0000000000000004,No,11.0,Excellent,High,0.0,8.000000000000002,3.0,Better,17.999999999999996,2.0000000000000004,1.0,2.9999999999999996
1036,30.0,No,Sales,2.9999999999999996,Below College,Marketing,Low,Female,High,4.0,Manager,High,Married,11415.999999999984,15595.999999999995,2.9999999999999996,No,11.999999999999998,Excellent,Very High,1.0,22.999999999999996,4.0,Better,8.000000000000002,9.0,4.0,9.0
1037,46.0,Yes,Sales,28.000000000000004,Bachelor,Marketing,Very High,Male,Medium,2.9999999999999996,Sales Executive,Low,Divorced,5772.000000000013,16586.000000000004,4.0,Yes,12.999999999999996,Outstanding,Medium,1.0,20.000000000000004,4.0,Better,9.0,2.0000000000000004,2.0000000000000004,0.0
1038,50.0,No,Research & Development,9.0,Bachelor,Life Sciences,Very High,Male,High,2.9999999999999996,Healthcare Representative,Very High,Divorced,6795.999999999992,5494.000000000003,0.0,No,11.0,Excellent,Very High,1.0,10.000000000000002,2.0,Good,4.0,7.000000000000001,1.0,5.999999999999999
1039,24.0,No,Sales,21.0,Master,Life Sciences,Low,Male,Medium,2.0000000000000004,Sales Executive,Very High,Married,3907.0,3567.000000000001,2.9999999999999996,Yes,11.999999999999998,MISSING,Very High,2.0000000000000004,8.000000000000002,3.0,Best,5.999999999999999,4.0,1.0,4.0
1040,43.0,Yes,Research & Development,17.0,Bachelor,Technical Degree,High,Female,Medium,1.0,Research Scientist,High,Married,9985.000000000002,15587.000000000004,9.0,Yes,16.0,Excellent,Very High,1.0,5.999999999999999,1.0,Better,1.0,0.0,0.0,0.0
1041,28.0,Yes,Sales,2.0000000000000004,Bachelor,Medical,High,Female,Medium,1.0,Sales Representative,High,Single,4174.000000000011,22052.0,1.0,No,12.999999999999996,MISSING,Very High,0.0,2.0000000000000004,3.0,Good,1.0,2.0000000000000004,0.0,2.0000000000000004
1042,40.0,No,Research & Development,2.9999999999999996,Bachelor,Medical,High,Female,Medium,1.0,Research Scientist,High,Divorced,6284.000000000002,25326.0,1.0,Yes,15.000000000000005,Excellent,Very High,1.0,1.0,2.0,Good,20.000000000000004,1.0,0.0,1.0
1043,30.0,No,Research & Development,7.000000000000001,Master,Medical,Low,Male,High,1.0,Research Scientist,Very High,Single,5126.000000000004,22060.999999999985,1.0,No,12.999999999999996,MISSING,High,0.0,1.0,1.0,Bad,10.000000000000002,0.0,0.0,0.0
1044,32.0,No,Research & Development,4.0,Master,Life Sciences,High,Female,High,2.0000000000000004,Research Scientist,High,Single,5395.999999999995,2689.9999999999986,1.0,Yes,11.0,Excellent,Medium,0.0,9.0,2.0,Better,10.000000000000002,5.999999999999999,1.0,1.0
1045,39.0,No,Research & Development,7.000000000000001,Bachelor,Life Sciences,Low,Male,High,2.9999999999999996,Laboratory Technician,Low,Divorced,8394.000000000015,20307.999999999993,1.0,No,17.999999999999996,Outstanding,Low,1.0,23.999999999999996,3.0,Better,2.5000000000000004,9.0,9.0,11.0
1046,46.0,No,Sales,10.000000000000002,Bachelor,Marketing,Medium,Male,Medium,2.0000000000000004,Sales Executive,Very High,Single,2063.999999999997,4317.000000000001,2.9999999999999996,No,14.0,Excellent,High,0.0,9.0,2.0,Good,2.5000000000000004,7.000000000000001,0.0,1.0
1047,32.0,No,Research & Development,1.0,College,Life Sciences,Low,Male,High,1.0,Research Scientist,Low,Married,4707.0,10493.999999999998,2.0000000000000004,No,22.0,Excellent,Very High,1.0,5.000000000000001,2.0,Best,4.0,2.0000000000000004,1.0,0.0
1048,36.0,No,Research & Development,27.0,Bachelor,Medical,High,Male,High,2.0000000000000004,Healthcare Representative,High,Married,5809.999999999999,16577.0,5.999999999999999,No,12.999999999999996,Excellent,Medium,2.0000000000000004,17.0,2.0,Good,10.000000000000002,7.000000000000001,7.000000000000001,7.000000000000001
1049,36.0,No,Sales,9.0,Below College,Life Sciences,Very High,Male,High,1.0,Sales Representative,Low,Single,6499.000000000004,21082.000000000004,1.0,No,11.0,Excellent,Low,0.0,2.0000000000000004,3.0,Better,5.999999999999999,2.0000000000000004,0.0,2.0000000000000004
1050,54.0,No,Research & Development,2.0000000000000004,Master,Other,Low,Female,Medium,2.0000000000000004,Healthcare Representative,Very High,Single,17328.00000000005,17077.999999999996,2.9999999999999996,No,22.999999999999996,Excellent,Medium,0.0,14.0,3.0,Better,20.000000000000004,0.0,0.0,0.0
1051,18.0,No,Research & Development,9.0,College,Medical,High,Male,High,2.0000000000000004,Manufacturing Director,High,Single,1877.9999999999968,12858.0,7.000000000000001,Yes,17.999999999999996,MISSING,High,0.0,10.000000000000002,3.0,Better,0.0,4.0,1.0,7.000000000000001
1052,36.0,No,Sales,10.000000000000002,Bachelor,Life Sciences,Very High,Female,High,2.0000000000000004,Sales Executive,High,Divorced,2152.999999999999,12312.999999999996,1.0,Yes,14.0,Excellent,High,1.0,15.000000000000005,2.0,Better,22.499999999999993,14.0,0.0,7.000000000000001
1053,22.0,No,Human Resources,2.0000000000000004,Bachelor,Human Resources,Low,Male,Medium,2.0000000000000004,Human Resources,Low,Married,2327.999999999995,17821.999999999996,2.9999999999999996,No,11.999999999999998,Excellent,Very High,0.0,9.0,2.0,Better,4.0,2.0000000000000004,1.0,0.0
1054,34.0,No,Sales,16.0,Bachelor,Marketing,Very High,Female,High,4.0,Manager,Very High,Married,2578.999999999999,7744.0,5.000000000000001,Yes,22.0,Excellent,High,1.0,22.0,2.0,Better,8.000000000000002,12.999999999999996,1.0,9.0
1055,42.0,No,Research & Development,9.0,Bachelor,Medical,Very High,Male,Medium,2.9999999999999996,Healthcare Representative,Medium,Single,5086.999999999987,17654.00000000001,1.0,No,14.0,Excellent,Medium,0.0,9.0,2.0,Best,0.0,7.000000000000001,7.000000000000001,7.000000000000001
1056,29.0,Yes,Research & Development,5.999999999999999,Bachelor,Life Sciences,High,Female,Very High,1.0,Laboratory Technician,Low,Married,2318.9999999999995,3445.0000000000005,1.0,Yes,21.0,MISSING,High,2.0000000000000004,1.0,1.0,Better,7.5,0.0,0.0,0.0
1057,32.0,No,Sales,29.000000000000007,Bachelor,Marketing,Low,Female,Medium,4.0,Manager,Very High,Divorced,2742.999999999999,22102.000000000004,2.9999999999999996,No,11.999999999999998,Outstanding,High,1.0,32.00000000000001,2.0,Good,2.0000000000000004,0.0,0.0,0.0
1058,35.0,No,Human Resources,1.0,Bachelor,Human Resources,High,Female,Very High,1.0,Human Resources,High,Married,14724.000000000005,6004.0,1.0,No,12.999999999999996,Excellent,Very High,1.0,7.000000000000001,3.0,Best,2.0000000000000004,5.999999999999999,5.000000000000001,0.0
1059,32.0,No,Research & Development,2.0000000000000004,Master,Life Sciences,Medium,Male,High,1.0,Laboratory Technician,High,Married,6208.999999999999,18102.999999999996,1.0,No,14.0,Excellent,Very High,1.0,5.999999999999999,4.0,Best,10.000000000000002,2.0000000000000004,0.0,2.9999999999999996
1060,45.5,No,Sales,5.000000000000001,Bachelor,Other,Very High,Male,Medium,1.0,Sales Representative,High,Single,6231.999999999995,21377.999999999993,0.0,No,17.999999999999996,MISSING,Very High,0.0,5.000000000000001,3.0,Better,2.9999999999999996,2.0000000000000004,0.0,0.0
1061,36.0,No,Research & Development,1.0,College,Life Sciences,Very High,Female,High,4.0,Manager,Very High,Married,6651.999999999997,13829.000000000005,2.0000000000000004,No,15.000000000000005,Excellent,Medium,1.0,25.999999999999996,2.0,Good,5.999999999999999,8.000000000000002,7.000000000000001,8.000000000000002
1062,40.0,No,Research & Development,7.000000000000001,Below College,Life Sciences,Medium,Male,Low,5.000000000000001,Research Director,High,Divorced,2741.0000000000005,20284.000000000004,1.0,No,22.0,Excellent,Medium,2.0000000000000004,21.0,2.0,Better,7.000000000000001,16.0,5.000000000000001,10.000000000000002
1063,30.0,No,Research & Development,27.0,Bachelor,Medical,Medium,Male,Low,2.0000000000000004,Manufacturing Director,Low,Divorced,2141.0,20460.0,0.0,No,21.0,Excellent,Medium,1.0,5.999999999999999,3.0,Good,5.999999999999999,2.9999999999999996,0.0,0.0
1064,53.0,No,Research & Development,2.0000000000000004,Master,Medical,High,Female,High,1.0,Research Scientist,High,Married,14274.999999999995,12549.000000000004,2.0000000000000004,No,14.0,Excellent,Medium,2.9999999999999996,20.000000000000004,3.0,Better,11.999999999999998,2.9999999999999996,0.0,2.0000000000000004
1065,45.0,No,Human Resources,5.999999999999999,Below College,Medical,Very High,Female,Medium,1.0,Human Resources,Medium,Married,5593.0,15433.999999999995,1.0,No,11.0,Excellent,Very High,0.0,1.0,2.0,Better,15.000000000000005,0.0,0.0,0.0
1066,20.0,No,Research & Development,23.999999999999996,Master,Life Sciences,Medium,Male,High,2.0000000000000004,Laboratory Technician,Medium,Married,2973.000000000002,6926.999999999998,7.000000000000001,No,15.000000000000005,Excellent,High,1.0,11.0,2.0,Better,1.0,8.000000000000002,0.0,8.000000000000002
1067,46.0,No,Research & Development,2.0000000000000004,Master,Technical Degree,High,Female,High,2.0000000000000004,Healthcare Representative,Very High,Single,10526.999999999984,6163.000000000002,1.0,No,11.0,Excellent,Very High,0.0,14.0,3.0,Best,2.0000000000000004,11.0,4.0,11.0
1068,34.0,No,Research & Development,8.000000000000002,Bachelor,Medical,Medium,Male,Very High,2.0000000000000004,Laboratory Technician,High,Married,5063.000000000006,10227.999999999996,2.0000000000000004,No,11.999999999999998,Excellent,Low,0.0,5.999999999999999,3.0,Best,8.000000000000002,2.9999999999999996,1.0,2.0000000000000004
1069,51.0,Yes,Research & Development,23.999999999999996,College,Life Sciences,Low,Female,High,1.0,Laboratory Technician,Very High,Single,7483.999999999998,10260.999999999998,1.0,No,16.0,MISSING,Very High,0.0,5.000000000000001,1.0,Better,12.999999999999996,2.0000000000000004,1.0,0.0
1070,42.0,No,Sales,2.0000000000000004,College,Technical Degree,Medium,Male,Low,2.0000000000000004,Sales Representative,High,Single,6271.9999999999945,12388.000000000002,0.0,No,12.999999999999996,Excellent,Low,0.0,9.0,3.0,Better,7.5,7.000000000000001,2.9999999999999996,1.0
1071,33.0,No,Research & Development,14.0,Bachelor,Medical,Very High,Male,High,1.0,Research Scientist,Medium,Married,6284.000000000002,4673.0,1.0,No,12.999999999999996,Excellent,Very High,1.0,8.000000000000002,2.0,Better,2.9999999999999996,7.000000000000001,1.0,5.999999999999999
1072,28.0,No,Research & Development,4.0,Bachelor,Medical,Low,Male,Very High,1.0,Research Scientist,Low,Married,6833.9999999999945,8544.000000000004,2.0000000000000004,No,16.0,MISSING,Low,1.0,5.000000000000001,2.0,Best,7.000000000000001,2.0000000000000004,0.0,2.0000000000000004
1073,27.0,No,Research & Development,2.0000000000000004,Master,Technical Degree,Medium,Female,Medium,1.0,Research Scientist,Very High,Married,2533.999999999999,7975.000000000001,8.000000000000002,No,20.000000000000004,Excellent,Medium,1.0,19.000000000000004,4.0,Best,1.0,2.0000000000000004,0.0,4.0
1074,50.0,Yes,Human Resources,1.0,College,Medical,Medium,Male,Medium,2.9999999999999996,Human Resources,Low,Married,13972.999999999993,2325.9999999999995,9.0,No,14.0,Excellent,Very High,1.0,23.999999999999996,2.0,Better,11.999999999999998,5.999999999999999,2.9999999999999996,5.999999999999999
1075,32.0,No,Research & Development,4.0,Below College,Medical,High,Female,High,1.0,Laboratory Technician,Medium,Single,4998.000000000004,12862.000000000004,1.0,No,12.999999999999996,Excellent,High,0.0,2.9999999999999996,2.0,Bad,8.000000000000002,2.0000000000000004,1.0,2.0000000000000004
1076,30.0,No,Research & Development,2.0000000000000004,Below College,Medical,Low,Female,Medium,1.0,Research Scientist,Very High,Single,4694.999999999996,4050.0000000000023,0.0,No,11.999999999999998,Excellent,Very High,0.0,5.000000000000001,3.0,Better,8.000000000000002,2.9999999999999996,1.0,1.0
1077,34.0,No,Research & Development,9.0,Bachelor,Medical,Very High,Male,High,1.0,Research Scientist,Medium,Single,5304.000000000001,11781.000000000005,1.0,No,16.0,Excellent,Very High,0.0,7.000000000000001,3.0,Good,5.000000000000001,7.000000000000001,0.0,2.9999999999999996
1078,36.0,No,Research & Development,2.0000000000000004,College,Medical,Very High,Female,High,4.0,Manager,Low,Married,5672.999999999997,14398.999999999998,0.0,No,17.0,Excellent,Very High,1.0,22.999999999999996,4.0,Better,10.000000000000002,5.999999999999999,12.999999999999996,7.000000000000001
1079,48.0,No,Human Resources,25.0,Below College,Life Sciences,High,Male,High,1.0,Human Resources,High,Married,19664.999999999993,8916.000000000002,1.0,No,22.999999999999996,Excellent,Very High,1.0,8.000000000000002,3.0,Better,22.0,7.000000000000001,5.000000000000001,7.000000000000001
1080,19.0,No,Sales,2.0000000000000004,Bachelor,Medical,High,Male,High,1.0,Sales Representative,High,Single,2120.9999999999995,13251.0,1.0,No,19.000000000000004,Excellent,Low,0.0,2.0000000000000004,2.0,Better,1.0,2.0000000000000004,2.0000000000000004,2.0000000000000004
1081,40.0,No,Research & Development,5.999999999999999,Bachelor,Other,High,Female,Very High,1.0,Laboratory Technician,Very High,Married,13499.000000000027,7101.999999999999,0.0,No,17.999999999999996,Excellent,Low,1.0,8.000000000000002,3.0,Better,17.999999999999996,7.000000000000001,7.000000000000001,7.000000000000001
1082,33.5,No,Research & Development,15.000000000000005,College,Life Sciences,High,Female,Medium,4.0,Research Director,High,Married,13457.999999999989,3524.9999999999995,1.0,No,23.999999999999996,Excellent,Low,1.0,14.0,1.0,Better,15.000000000000005,10.000000000000002,5.999999999999999,11.0
1083,56.0,No,Research & Development,1.0,Bachelor,Life Sciences,Medium,Male,High,2.0000000000000004,Research Scientist,Medium,Married,19717.000000000015,7346.000000000001,1.0,No,17.0,Excellent,Medium,2.0000000000000004,10.000000000000002,4.0,Better,7.000000000000001,4.0,0.0,9.0
1084,35.0,No,Human Resources,2.9999999999999996,College,Human Resources,High,Male,High,1.0,Human Resources,Very High,Married,4248.999999999997,2242.9999999999995,0.0,No,19.000000000000004,Excellent,High,1.0,4.0,3.0,Bad,9.0,2.0000000000000004,0.0,2.0000000000000004
1085,33.0,No,Research & Development,17.0,Below College,Life Sciences,High,Male,Medium,2.9999999999999996,Healthcare Representative,High,Married,2495.9999999999964,24608.000000000004,0.0,No,17.999999999999996,Excellent,Low,1.0,20.000000000000004,3.0,Good,1.0,9.0,1.0,9.0
1086,30.0,Yes,Sales,23.999999999999996,Bachelor,Life Sciences,Medium,Female,Very High,4.0,Sales Executive,Medium,Single,9418.999999999998,17071.000000000004,4.0,Yes,16.0,Excellent,Very High,0.0,22.0,2.0,Good,10.000000000000002,0.0,0.0,0.0
1087,57.5,No,Research & Development,11.999999999999998,Bachelor,Life Sciences,Medium,Male,High,2.0000000000000004,Healthcare Representative,Low,Divorced,5915.999999999996,10747.999999999998,2.0000000000000004,No,11.999999999999998,Excellent,Medium,1.0,15.000000000000005,1.0,Better,1.0,4.0,7.000000000000001,7.000000000000001
1088,33.0,No,Research & Development,15.000000000000005,Master,Medical,High,Male,High,2.0000000000000004,Healthcare Representative,Very High,Divorced,2007.9999999999998,16541.999999999996,5.000000000000001,No,17.999999999999996,Excellent,Medium,1.0,9.0,2.0,Better,1.0,1.0,1.0,2.0000000000000004
1089,37.0,Yes,Research & Development,8.000000000000002,Master,Other,Medium,Male,Low,1.0,Laboratory Technician,Low,Married,6284.000000000002,4759.0,1.0,Yes,11.0,Excellent,Very High,0.0,7.000000000000001,3.0,Good,1.0,7.000000000000001,0.0,7.000000000000001
1090,40.0,Yes,Sales,9.0,Bachelor,Marketing,Low,Male,High,2.9999999999999996,Sales Executive,Very High,Divorced,16436.99999999996,15985.999999999998,4.0,No,11.0,Outstanding,Low,1.0,28.000000000000004,2.0,Best,21.0,7.000000000000001,4.0,2.9999999999999996
1091,57.5,No,Human Resources,1.0,College,Life Sciences,Very High,Male,High,1.0,Human Resources,Low,Single,2063.999999999997,22957.0,5.999999999999999,No,11.999999999999998,Excellent,High,0.0,10.000000000000002,2.0,Best,4.0,5.999999999999999,5.000000000000001,7.000000000000001
