Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,RateIncome,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,FractionYearsAtCompany
31.0,No,Research & Development,1.4142135623730951,Master,Technical Degree,Very High,Female,Medium,1.0,Research Scientist,Low,Single,0.0,No,4.0,Excellent,Very High,0.28175729367692104,0.0,2.0,Better,2.6457513110645907,1.0
27.0,No,Research & Development,5.196152422706632,Bachelor,Medical,Medium,Male,High,1.4142135623730951,Healthcare Representative,High,Married,2.0,No,3.4641016151377544,Excellent,Low,0.08078594074132052,1.0,3.0,Good,2.6457513110645907,0.8181818181818182
32.0,No,Research & Development,2.8284271247461903,Doctor,Life Sciences,Medium,Male,High,1.4142135623730951,Manufacturing Director,Low,Divorced,1.7320508075688772,No,3.7416573867739413,Excellent,High,0.5197038452352515,1.0,5.0,Better,0.0,0.8571428571428569
33.0,No,Sales,3.3166247903554,College,Life Sciences,Very High,Female,High,2.0,Manager,Very High,Married,1.7320508075688772,No,3.6055512754639887,Excellent,Medium,0.7960769800148033,1.0,2.0,Best,1.7320508075688772,0.11538461538461538
35.0,No,Sales,4.795831523312719,Below College,Medical,Medium,Female,Medium,1.4142135623730951,Sales Representative,High,Married,1.0,No,4.58257569495584,Excellent,Very High,0.3646337988030773,1.0,3.0,Better,2.8284271247461903,0.6666666666666665
35.0,No,Research & Development,2.0,College,Life Sciences,High,Male,High,1.0,Research Scientist,Very High,Single,1.0,Yes,4.47213595499958,Outstanding,Medium,0.6301012734382837,0.0,1.0,Good,2.23606797749979,0.4999999999999999
38.0,No,Research & Development,3.3166247903554,Master,Life Sciences,Very High,Male,High,1.0,Research Scientist,Very High,Married,1.7320508075688772,Yes,4.358898943540674,Excellent,Medium,0.4613677627597341,1.0,1.0,Better,2.0,0.12499999999999994
34.0,No,Research & Development,5.385164807134505,Bachelor,Medical,Medium,Female,Low,1.4142135623730951,Laboratory Technician,Very High,Single,2.0,No,4.358898943540674,Excellent,Low,0.6800585896631088,0.0,1.0,Better,0.0,0.1875
39.5,No,Sales,3.1622776601683795,College,Life Sciences,Very High,Female,High,1.4142135623730951,Sales Executive,Very High,Single,2.6457513110645907,No,3.7416573867739413,Excellent,Very High,0.16530156366343993,0.0,3.0,Better,1.7320508075688772,0.0625
52.0,No,Research & Development,2.6457513110645907,Bachelor,Medical,High,Male,High,1.7320508075688772,Research Director,High,Married,0.0,No,3.3166247903554,Excellent,Very High,0.2145412579342182,0.0,3.0,Best,3.0,0.7142857142857146
38.0,No,Research & Development,4.795831523312719,Bachelor,Medical,Medium,Male,Very High,1.0,Research Scientist,Very High,Married,1.0,Yes,3.3166247903554,Excellent,Medium,0.14133148404993068,1.4142135623730951,0.0,Better,2.23606797749979,0.1666666666666667
27.5,No,Research & Development,2.23606797749979,College,Life Sciences,Low,Male,Very High,1.0,Research Scientist,Medium,Divorced,0.0,Yes,3.4641016151377544,Excellent,Very High,0.2816714276224009,1.4142135623730951,0.0,Good,1.4142135623730951,0.2857142857142857
37.0,No,Research & Development,1.4142135623730951,Master,Life Sciences,Very High,Female,High,1.4142135623730951,Manufacturing Director,High,Married,3.0,No,3.7416573867739413,Excellent,Medium,0.6580796252927406,0.0,3.0,Better,0.0,0.07142857142857144
57.5,No,Research & Development,1.4142135623730951,Bachelor,Medical,Very High,Male,High,2.0,Manager,Low,Married,1.4142135623730951,No,4.69041575982343,Excellent,High,0.4419388830347731,1.0,3.0,Better,1.4142135623730951,0.15624999999999994
28.0,Yes,Research & Development,1.7320508075688772,Bachelor,Technical Degree,Very High,Male,High,1.0,Research Scientist,Low,Single,2.23606797749979,Yes,3.3166247903554,MISSING,High,0.27664796633941097,0.0,2.0,Better,1.4142135623730951,0.4999999999999999
41.0,No,Research & Development,4.69041575982343,Doctor,Medical,High,Male,Low,2.0,Research Director,Very High,Single,1.0,Yes,3.6055512754639887,Outstanding,Very High,0.08441717791411027,0.0,3.0,Better,2.449489742783178,0.15624999999999994
33.5,No,Research & Development,4.795831523312719,College,Life Sciences,Very High,Female,Medium,1.4142135623730951,Research Scientist,High,Single,1.0,No,3.4641016151377544,Excellent,Very High,0.14766052258456558,0.0,5.0,Better,3.0,0.25
45.5,No,Research & Development,1.4142135623730951,Bachelor,Medical,Very High,Male,Medium,1.0,Laboratory Technician,Low,Divorced,0.0,Yes,3.3166247903554,Excellent,High,0.3990258523791685,1.0,2.0,Better,2.449489742783178,0.2
27.5,No,Research & Development,4.69041575982343,Doctor,Medical,Medium,Male,High,2.0,Manager,High,Married,1.7320508075688772,No,5.0,Excellent,High,0.28777093925608777,1.0,3.0,Better,2.8284271247461903,0.19444444444444445
53.0,No,Sales,1.0,Doctor,Medical,Very High,Male,High,1.4142135623730951,Sales Executive,Very High,Single,2.0,No,3.8729833462074175,Excellent,Medium,0.9697564807541266,0.0,3.0,Better,0.0,0.7142857142857143
35.0,No,Research & Development,4.0,Bachelor,Life Sciences,Very High,Male,High,1.7320508075688772,Healthcare Representative,High,Married,2.0,Yes,3.4641016151377544,Excellent,High,0.18922700244840845,0.0,2.0,Better,2.6457513110645907,0.4999999999999999
44.0,No,Research & Development,5.291502622129181,College,Medical,Very High,Male,Very High,2.0,Manufacturing Director,High,Married,1.4142135623730951,Yes,3.3166247903554,Excellent,Medium,0.4289384441475708,1.0,2.0,Good,1.7320508075688772,0.08333333333333336
57.5,No,Sales,2.0,Master,Marketing,High,Male,Medium,1.7320508075688772,Sales Executive,Very High,Married,2.6457513110645907,No,3.3166247903554,Outstanding,Low,0.32670720299345185,1.0,3.0,Good,3.3166247903554,0.3333333333333333
44.0,No,Research & Development,1.4142135623730951,Master,Medical,High,Male,Medium,1.0,Research Scientist,Low,Single,1.0,No,3.3166247903554,Outstanding,High,0.4197875166002651,0.0,0.0,Better,2.23606797749979,0.1666666666666667
21.5,No,Research & Development,4.123105625617661,Bachelor,Technical Degree,High,Female,High,1.7320508075688772,Manufacturing Director,High,Married,2.8284271247461903,No,3.3166247903554,Outstanding,High,0.6142150182887471,1.0,2.0,Better,2.6457513110645907,0.0
37.0,No,Sales,3.3166247903554,College,Technical Degree,Medium,Female,High,1.7320508075688772,Sales Executive,Very High,Married,0.0,No,3.7416573867739413,Excellent,High,0.12120948065528064,1.0,3.0,Better,2.6457513110645907,0.4999999999999999
39.0,Yes,Research & Development,2.8284271247461903,Master,Life Sciences,Low,Female,Low,1.7320508075688772,Manufacturing Director,Very High,Single,1.4142135623730951,No,3.8729833462074175,Excellent,Very High,0.16409542743538771,0.0,3.0,Better,1.4142135623730951,0.11111111111111112
50.0,No,Research & Development,4.898979485566356,Master,Life Sciences,Low,Male,High,1.4142135623730951,Laboratory Technician,Very High,Married,1.0,No,3.8729833462074175,Excellent,Very High,0.12687978813960082,1.4142135623730951,2.0,Better,2.8284271247461903,0.29999999999999993
35.0,No,Research & Development,5.0,Master,Life Sciences,High,Female,High,1.0,Laboratory Technician,Low,Married,1.0,No,3.7416573867739413,Excellent,Very High,0.20875938829065252,1.0,0.0,Good,2.449489742783178,0.4
58.0,No,Sales,1.7320508075688772,Bachelor,Marketing,Very High,Male,High,1.4142135623730951,Sales Executive,Low,Married,1.4142135623730951,No,3.7416573867739413,Excellent,Very High,0.9280465581094591,1.0,3.0,Better,1.4142135623730951,0.12500000000000006
55.0,No,Research & Development,3.3166247903554,Bachelor,Technical Degree,Very High,Male,High,1.4142135623730951,Laboratory Technician,High,Married,1.0,No,3.3166247903554,Excellent,Low,0.7396551081976978,1.0,2.0,Best,3.0,0.4999999999999999
34.0,No,Research & Development,2.449489742783178,Master,Life Sciences,High,Female,Low,1.0,Laboratory Technician,High,Divorced,1.0,No,3.7416573867739413,Excellent,High,0.3366351056081574,1.0,3.0,Better,2.6457513110645907,0.4285714285714285
40.0,No,Research & Development,1.4142135623730951,Master,Other,Very High,Female,High,1.4142135623730951,Research Scientist,Medium,Married,2.0,Yes,4.69041575982343,Outstanding,Very High,0.7522607673836411,1.0,2.0,Better,0.0,0.2666666666666666
55.0,No,Research & Development,2.23606797749979,College,Life Sciences,Very High,Male,Medium,1.4142135623730951,Research Scientist,Medium,Married,1.7320508075688772,No,3.4641016151377544,Outstanding,Low,0.13210445468509965,1.0,3.0,Better,1.0,0.4166666666666668
33.5,No,Sales,3.0,College,Marketing,Medium,Male,Medium,1.4142135623730951,Sales Executive,Medium,Married,1.0,No,3.7416573867739413,MISSING,Low,0.2734090909090908,1.4142135623730951,3.0,Better,1.4142135623730951,0.2
39.5,No,Research & Development,1.0,College,Medical,Low,Male,Medium,1.0,Laboratory Technician,Low,Married,1.0,No,4.0,Excellent,Low,0.36127816174490623,1.4142135623730951,2.0,Better,1.7320508075688772,0.6666666666666669
28.0,No,Research & Development,4.47213595499958,Master,Medical,Very High,Male,High,1.0,Research Scientist,High,Married,2.0,No,4.123105625617661,Excellent,Low,0.5765830777557283,1.4142135623730951,2.0,Good,0.0,0.4615384615384617
33.5,No,Research & Development,1.0,Bachelor,Life Sciences,Very High,Male,Very High,1.4142135623730951,Healthcare Representative,High,Single,2.8284271247461903,Yes,3.4641016151377544,Excellent,Very High,0.26652211621856026,0.0,4.0,Best,1.4142135623730951,0.7000000000000001
30.0,No,Sales,2.6457513110645907,Doctor,Marketing,Very High,Male,High,1.4142135623730951,Sales Executive,Very High,Married,2.0,No,3.4641016151377544,Excellent,High,0.08983421154093288,1.0,3.0,Good,1.7320508075688772,0.7142857142857143
38.0,No,Sales,3.1622776601683795,Bachelor,Marketing,Very High,Male,Medium,1.4142135623730951,Sales Executive,Very High,Married,1.0,Yes,3.3166247903554,MISSING,Very High,0.8091549295774643,0.0,2.0,Better,1.4142135623730951,0.3333333333333334
40.0,Yes,Research & Development,1.4142135623730951,Bachelor,Life Sciences,Low,Female,Medium,1.0,Laboratory Technician,Low,Single,1.4142135623730951,Yes,4.795831523312719,Excellent,Medium,0.3680228159012864,0.0,5.0,Best,0.0,0.9090909090909092
48.0,No,Research & Development,3.6055512754639887,Master,Life Sciences,High,Female,High,1.4142135623730951,Healthcare Representative,Medium,Single,2.449489742783178,No,3.7416573867739413,Excellent,Very High,0.4177580695060329,0.0,5.0,Better,2.6457513110645907,0.4736842105263156
31.0,No,Sales,1.0,Master,Life Sciences,Very High,Male,Very High,2.0,Manager,Low,Single,1.0,No,3.8729833462074175,Excellent,Medium,0.8539290240811155,0.0,2.0,Bad,0.0,0.07407407407407407
32.0,No,Research & Development,1.0,Bachelor,Life Sciences,Very High,Female,Medium,1.4142135623730951,Manufacturing Director,Very High,Married,1.0,No,3.6055512754639887,MISSING,Medium,0.5491416524445337,1.0,4.0,Good,2.8284271247461903,0.6428571428571431
44.0,No,Research & Development,2.6457513110645907,Master,Life Sciences,Medium,Male,High,1.7320508075688772,Healthcare Representative,Medium,Single,2.6457513110645907,No,4.358898943540674,Excellent,Very High,0.2420049601879648,0.0,5.0,Better,2.449489742783178,0.2777777777777778
51.5,No,Research & Development,5.291502622129181,College,Technical Degree,Very High,Female,Medium,2.0,Research Director,Medium,Single,1.0,No,3.3166247903554,Excellent,High,0.2726794789415269,0.0,2.0,Better,2.449489742783178,0.3809523809523811
30.0,No,Research & Development,3.7416573867739413,Bachelor,Life Sciences,Very High,Male,High,1.0,Laboratory Technician,Low,Divorced,1.0,No,3.4641016151377544,Excellent,High,0.10633870847885857,1.0,2.0,Good,2.6457513110645907,0.5555555555555557
31.0,No,Sales,3.3166247903554,Master,Marketing,Medium,Male,Medium,1.4142135623730951,Sales Executive,Very High,Married,2.0,No,3.6055512754639887,Outstanding,Low,0.379984689261605,1.0,4.0,Good,1.7320508075688772,0.875
38.0,No,Sales,4.123105625617661,Bachelor,Life Sciences,Very High,Female,High,2.0,Manager,High,Single,1.0,No,3.3166247903554,MISSING,Very High,0.19659329396261385,0.0,2.0,Better,2.8284271247461903,0.7000000000000001
31.0,No,Sales,1.0,Bachelor,Technical Degree,Very High,Male,Medium,1.7320508075688772,Sales Executive,High,Married,1.0,Yes,3.7416573867739413,Excellent,Very High,0.2405598958333335,0.0,4.0,Better,3.0,0.1
29.0,No,Research & Development,2.8284271247461903,Master,Life Sciences,High,Male,High,1.4142135623730951,Manufacturing Director,Very High,Single,1.0,No,4.795831523312719,Outstanding,Very High,0.11792863359442995,0.0,3.0,Better,2.6457513110645907,0.09090909090909093
28.0,Yes,Research & Development,4.123105625617661,Bachelor,Technical Degree,High,Male,Medium,1.0,Laboratory Technician,Very High,Divorced,2.23606797749979,No,3.4641016151377544,Excellent,Low,0.7840673092283937,1.0,2.0,Good,1.0,0.0
37.0,No,Research & Development,2.8284271247461903,Master,Life Sciences,Very High,Male,Very High,1.0,Research Scientist,Low,Married,2.449489742783178,No,4.358898943540674,Excellent,Medium,0.3828176431863073,1.0,3.0,Better,2.8284271247461903,0.2857142857142857
35.0,No,Research & Development,3.0,Master,Life Sciences,Medium,Female,High,1.0,Laboratory Technician,High,Single,2.0,No,3.4641016151377544,Excellent,High,0.46313065976714096,0.0,0.0,Better,1.4142135623730951,0.2857142857142857
21.0,Yes,Research & Development,4.0,Master,Life Sciences,High,Male,Very High,1.0,Laboratory Technician,Low,Single,1.0,No,4.0,Excellent,High,0.7599467892127227,0.0,3.0,Better,3.6055512754639887,0.055555555555555566
42.0,No,Research & Development,3.0,College,Other,Very High,Female,Medium,2.23606797749979,Manager,Very High,Single,2.8284271247461903,No,4.69041575982343,Excellent,Very High,0.19971929292162965,0.0,5.0,Better,0.0,0.2083333333333334
24.0,No,Research & Development,4.242640687119285,Bachelor,Life Sciences,Low,Male,High,1.0,Research Scientist,High,Single,1.0,No,3.7416573867739413,Excellent,High,0.09602676704307828,0.0,3.0,Good,2.0,0.2
21.5,No,Research & Development,1.0,Master,Medical,Very High,Male,High,1.0,Laboratory Technician,Very High,Divorced,1.7320508075688772,No,3.7416573867739413,Excellent,Very High,0.187005906406179,1.4142135623730951,1.0,Better,1.7320508075688772,0.7499999999999997
31.0,No,Research & Development,3.6055512754639887,College,Other,Very High,Female,Medium,1.4142135623730951,Laboratory Technician,Medium,Married,2.0,Yes,3.6055512754639887,Excellent,Low,0.6935259090333223,1.0,3.0,Better,1.7320508075688772,0.29999999999999993
36.0,No,Research & Development,2.6457513110645907,Bachelor,Life Sciences,Medium,Male,High,1.7320508075688772,Research Scientist,Low,Divorced,1.4142135623730951,No,4.123105625617661,Excellent,High,0.2387289082876457,1.0,2.0,Better,0.0,0.32
47.0,Yes,Sales,4.242640687119285,Master,Marketing,Very High,Female,High,1.4142135623730951,Sales Executive,High,Married,0.0,Yes,4.242640687119285,Excellent,High,0.19714015802129867,1.0,4.0,Good,1.4142135623730951,1.0
30.0,No,Sales,1.4142135623730951,Master,Other,Very High,Male,High,1.4142135623730951,Sales Executive,Low,Single,2.6457513110645907,No,3.6055512754639887,Excellent,Very High,0.09554670863808892,0.0,3.0,Better,1.4142135623730951,0.7999999999999999
45.5,No,Research & Development,1.7320508075688772,Bachelor,Life Sciences,Very High,Male,High,2.0,Research Director,Very High,Married,1.7320508075688772,No,3.7416573867739413,Excellent,Low,0.27196046689954795,0.0,2.0,Better,3.0,0.19444444444444445
43.0,No,Research & Development,1.0,Master,Technical Degree,Low,Male,High,1.7320508075688772,Healthcare Representative,Medium,Divorced,1.0,No,3.4641016151377544,Excellent,Low,0.19939807958725506,1.7320508075688772,3.0,Better,2.8284271247461903,0.1
27.0,No,Research & Development,3.1622776601683795,Bachelor,Life Sciences,Low,Female,High,1.0,Research Scientist,High,Married,2.449489742783178,No,3.6055512754639887,Excellent,Low,0.1649193548387097,1.0,2.0,Good,1.4142135623730951,0.1
39.0,No,Research & Development,1.4142135623730951,Below College,Technical Degree,Low,Female,High,1.0,Research Scientist,Very High,Single,1.0,Yes,3.6055512754639887,Excellent,High,0.4864676501335808,0.0,3.0,Better,1.7320508075688772,0.3333333333333334
39.5,No,Research & Development,1.0,Master,Medical,Low,Male,Very High,2.0,Manager,Very High,Single,1.4142135623730951,No,4.69041575982343,Excellent,High,0.3300730469233628,0.0,3.0,Good,2.0,0.1851851851851852
50.0,No,Research & Development,3.8729833462074175,Bachelor,Life Sciences,Low,Male,Medium,1.7320508075688772,Manufacturing Director,High,Married,1.0,No,3.6055512754639887,Outstanding,Very High,0.4071317829457369,1.4142135623730951,1.0,Better,3.8729833462074175,0.2777777777777778
37.0,No,Sales,2.8284271247461903,Bachelor,Marketing,High,Female,High,1.4142135623730951,Sales Executive,Medium,Married,2.23606797749979,No,4.58257569495584,MISSING,High,0.15301218285458815,1.0,3.0,Better,2.0,0.5357142857142859
27.5,No,Research & Development,2.449489742783178,Bachelor,Technical Degree,Low,Male,Medium,1.4142135623730951,Laboratory Technician,Very High,Married,0.0,No,3.4641016151377544,Excellent,Low,0.1861960983453939,1.0,2.0,Better,1.4142135623730951,0.29999999999999993
32.0,No,Research & Development,4.47213595499958,Bachelor,Life Sciences,Very High,Female,High,1.0,Research Scientist,Medium,Single,1.0,No,3.6055512754639887,Excellent,High,0.2445883353814162,0.0,5.0,Good,1.4142135623730951,0.8333333333333336
38.0,No,Research & Development,1.0,College,Technical Degree,High,Male,Medium,2.0,Healthcare Representative,High,Single,2.6457513110645907,Yes,3.4641016151377544,MISSING,Very High,0.3679393599101629,0.0,3.0,Better,1.0,0.04000000000000002
26.0,Yes,Research & Development,4.47213595499958,Bachelor,Life Sciences,Low,Male,High,1.7320508075688772,Healthcare Representative,High,Married,1.7320508075688772,No,3.4641016151377544,Excellent,Low,0.10061987078749766,0.0,3.0,Better,0.0,0.25
37.0,No,Research & Development,1.7320508075688772,Master,Other,Very High,Male,High,2.23606797749979,Manager,Very High,Married,2.0,Yes,3.4641016151377544,Excellent,Low,0.6715110066253478,1.0,2.0,Best,1.4142135623730951,0.038461538461538464
33.0,No,Human Resources,1.4142135623730951,Master,Human Resources,High,Male,Medium,2.23606797749979,Manager,Very High,Married,3.0,No,4.58257569495584,Excellent,Very High,0.3822643919350417,1.0,3.0,Better,1.4142135623730951,0.3000000000000001
43.0,No,Sales,3.7416573867739413,Bachelor,Life Sciences,High,Female,High,1.4142135623730951,Sales Executive,Medium,Married,0.0,No,3.3166247903554,Excellent,Very High,0.19870497774180493,1.0,5.0,Better,2.8284271247461903,0.7999999999999999
24.0,No,Research & Development,5.385164807134505,Master,Medical,Very High,Male,High,1.0,Laboratory Technician,High,Single,3.0,No,3.4641016151377544,Excellent,Medium,0.2059272563987423,0.0,5.0,Better,2.6457513110645907,0.2
25.0,No,Sales,1.4142135623730951,Master,Life Sciences,Low,Male,Medium,2.0,Manager,Very High,Married,1.4142135623730951,No,4.0,Excellent,High,0.3923073429907807,0.0,3.0,Better,2.8284271247461903,0.06451612903225806
32.0,No,Sales,5.291502622129181,Bachelor,Medical,Very High,Male,Very High,2.0,Sales Executive,Very High,Married,1.7320508075688772,Yes,4.242640687119285,Outstanding,High,0.8246570673937127,1.0,1.0,Better,3.3166247903554,0.043478260869565216
30.0,No,Research & Development,1.0,Master,Medical,Low,Female,High,1.7320508075688772,Research Director,Very High,Divorced,1.4142135623730951,Yes,4.242640687119285,MISSING,Low,0.5239359424509721,1.4142135623730951,2.0,Better,1.4142135623730951,0.6666666666666665
25.0,No,Sales,2.6457513110645907,Bachelor,Marketing,Low,Male,Very High,1.4142135623730951,Sales Executive,Low,Married,1.4142135623730951,No,4.0,MISSING,Very High,0.4944714727996462,1.0,4.0,Good,2.6457513110645907,0.05882352941176471
36.0,Yes,Sales,3.6055512754639887,Bachelor,Technical Degree,Low,Male,High,1.4142135623730951,Sales Executive,Medium,Single,2.23606797749979,No,3.3166247903554,Outstanding,Low,0.3913068344295106,0.0,2.0,Bad,1.7320508075688772,0.7142857142857143
35.0,No,Sales,2.8284271247461903,College,Technical Degree,Medium,Female,Very High,1.4142135623730951,Sales Executive,High,Married,1.0,No,4.58257569495584,Excellent,High,0.09137744034707174,1.4142135623730951,3.0,Better,2.8284271247461903,1.0
32.0,No,Research & Development,5.0990195135927845,College,Medical,High,Male,Medium,1.4142135623730951,Research Scientist,Very High,Married,1.7320508075688772,Yes,3.6055512754639887,Excellent,Very High,0.3176437296608964,1.0,2.0,Bad,1.0,0.0
30.0,No,Sales,1.7320508075688772,Below College,Marketing,Low,Female,High,2.0,Manager,High,Married,1.7320508075688772,No,3.4641016151377544,Excellent,Very High,0.7319825596306737,1.0,4.0,Better,3.0,0.3478260869565219
46.0,Yes,Sales,5.291502622129181,Bachelor,Marketing,Very High,Male,Medium,1.7320508075688772,Sales Executive,Low,Divorced,2.0,Yes,3.6055512754639887,Outstanding,Medium,0.3480043410104915,1.0,4.0,Better,1.4142135623730951,0.45
43.0,Yes,Research & Development,4.123105625617661,Bachelor,Technical Degree,High,Female,Medium,1.0,Research Scientist,High,Married,3.0,Yes,4.0,Excellent,Very High,0.6405979341759158,1.0,1.0,Better,0.0,0.1666666666666667
22.0,No,Sales,4.795831523312719,College,Life Sciences,Very High,Male,High,1.7320508075688772,Sales Executive,High,Single,1.7320508075688772,Yes,4.0,Outstanding,Very High,0.20041411439910287,0.0,6.0,Better,0.0,0.09523809523809527
28.0,Yes,Sales,1.4142135623730951,Bachelor,Medical,High,Female,Medium,1.0,Sales Representative,High,Single,1.0,No,3.6055512754639887,MISSING,Very High,0.1892798839107569,0.0,3.0,Good,1.4142135623730951,0.4999999999999999
39.0,No,Research & Development,2.6457513110645907,Bachelor,Life Sciences,Low,Male,High,1.7320508075688772,Laboratory Technician,Low,Divorced,1.0,No,4.242640687119285,Outstanding,Low,0.4133346464447517,1.0,3.0,Better,3.0,0.1041666666666667
46.0,No,Sales,3.1622776601683795,Bachelor,Marketing,Medium,Male,Medium,1.4142135623730951,Sales Executive,Very High,Single,1.7320508075688772,No,3.7416573867739413,Excellent,High,0.4781097984711597,0.0,2.0,Good,2.6457513110645907,0.2777777777777778
32.0,No,Research & Development,1.0,College,Life Sciences,Low,Male,High,1.0,Research Scientist,Low,Married,1.4142135623730951,No,4.69041575982343,Excellent,Very High,0.44854202401372223,1.0,2.0,Best,1.4142135623730951,0.7999999999999999
36.0,No,Research & Development,5.196152422706632,Bachelor,Medical,High,Male,High,1.4142135623730951,Healthcare Representative,High,Married,2.449489742783178,No,3.6055512754639887,Excellent,Medium,0.3504856125957652,1.4142135623730951,2.0,Good,2.6457513110645907,0.5882352941176472
39.0,No,Sales,1.4142135623730951,Below College,Marketing,Medium,Male,Very High,1.4142135623730951,Sales Executive,Medium,Married,1.7320508075688772,No,3.4641016151377544,MISSING,Very High,0.11216862934881963,0.0,6.0,Better,1.4142135623730951,0.08333333333333336
26.0,No,Sales,3.1622776601683795,Bachelor,Marketing,Very High,Male,High,1.0,Sales Representative,Medium,Divorced,1.0,No,3.7416573867739413,Excellent,Very High,0.23966160182556898,1.4142135623730951,5.0,Better,1.4142135623730951,0.0
18.0,No,Research & Development,3.0,College,Medical,High,Male,High,1.4142135623730951,Manufacturing Director,High,Single,2.6457513110645907,Yes,4.242640687119285,MISSING,High,0.1460569295380307,0.0,3.0,Better,2.0,0.0
22.0,No,Human Resources,1.4142135623730951,Bachelor,Human Resources,Low,Male,Medium,1.4142135623730951,Human Resources,Low,Married,1.7320508075688772,No,3.4641016151377544,Excellent,Very High,0.1306250701380314,0.0,2.0,Better,1.4142135623730951,0.4444444444444444
34.0,No,Sales,4.0,Bachelor,Marketing,Very High,Female,High,2.0,Manager,Very High,Married,2.23606797749979,Yes,4.69041575982343,Excellent,High,0.333032024793388,1.0,2.0,Better,3.6055512754639887,0.3636363636363637
42.0,No,Research & Development,3.0,Bachelor,Medical,Very High,Male,Medium,1.7320508075688772,Healthcare Representative,Medium,Single,1.0,No,3.7416573867739413,Excellent,Medium,0.28814999433556043,0.0,2.0,Best,2.6457513110645907,0.0
32.0,No,Sales,5.385164807134505,Bachelor,Marketing,Low,Female,Medium,2.0,Manager,Very High,Divorced,1.7320508075688772,No,3.4641016151377544,Outstanding,High,0.12410641570898555,1.0,2.0,Good,0.0,0.0625
45.5,No,Sales,2.23606797749979,Bachelor,Other,Very High,Male,Medium,1.0,Sales Representative,High,Single,0.0,No,4.242640687119285,MISSING,Very High,0.29151464121994564,0.0,3.0,Better,1.4142135623730951,0.5999999999999999
36.0,No,Research & Development,1.0,College,Life Sciences,Very High,Female,High,2.0,Manager,Very High,Married,1.4142135623730951,No,3.8729833462074175,Excellent,Medium,0.4810181502639378,1.0,2.0,Good,2.8284271247461903,0.23076923076923075
40.0,No,Research & Development,2.6457513110645907,Below College,Life Sciences,Medium,Male,Low,2.23606797749979,Research Director,High,Divorced,1.0,No,4.69041575982343,Excellent,Medium,0.1351311378426346,1.4142135623730951,2.0,Better,4.0,0.3333333333333334
30.0,No,Research & Development,5.196152422706632,Bachelor,Medical,Medium,Male,Low,1.4142135623730951,Manufacturing Director,Low,Divorced,0.0,No,4.58257569495584,Excellent,Medium,0.10464320625610947,1.0,3.0,Good,1.7320508075688772,1.0
20.0,No,Research & Development,4.898979485566356,Master,Life Sciences,Medium,Male,High,1.4142135623730951,Laboratory Technician,Medium,Married,2.6457513110645907,No,3.8729833462074175,Excellent,High,0.42919012559549613,1.0,2.0,Better,2.8284271247461903,0.09090909090909093
42.0,No,Sales,1.4142135623730951,College,Technical Degree,Medium,Male,Low,1.4142135623730951,Sales Representative,High,Single,0.0,No,3.6055512754639887,Excellent,Low,0.5062964158863411,0.0,3.0,Better,2.6457513110645907,0.8333333333333334
27.0,No,Research & Development,1.4142135623730951,Master,Technical Degree,Medium,Female,Medium,1.0,Research Scientist,Very High,Married,2.8284271247461903,No,4.47213595499958,Excellent,Medium,0.3177429467084638,1.0,4.0,Best,1.4142135623730951,0.05263157894736841
39.0,Yes,Research & Development,1.0,Master,Technical Degree,Low,Male,Medium,1.0,Research Scientist,Low,Single,2.449489742783178,No,3.6055512754639887,Excellent,High,0.5991014799154333,0.0,6.0,Bad,2.6457513110645907,0.7272727272727273
34.0,No,Research & Development,3.0,Bachelor,Medical,Very High,Male,High,1.0,Research Scientist,Medium,Single,1.0,No,4.0,Excellent,Very High,0.4502164502164501,0.0,3.0,Good,2.6457513110645907,0.7142857142857143
36.0,No,Research & Development,1.4142135623730951,College,Medical,Very High,Female,High,2.0,Manager,Low,Married,0.0,No,4.123105625617661,Excellent,Very High,0.3939856934509339,1.0,4.0,Better,2.449489742783178,0.4347826086956523
19.0,No,Sales,1.4142135623730951,Bachelor,Medical,High,Male,High,1.0,Sales Representative,High,Single,1.0,No,4.358898943540674,Excellent,Low,0.16006339144215528,0.0,2.0,Better,1.4142135623730951,0.4999999999999999
30.0,No,Research & Development,3.3166247903554,Master,Medical,Very High,Female,High,1.0,Laboratory Technician,High,Married,2.6457513110645907,Yes,3.3166247903554,Excellent,High,0.31059707394226976,1.0,5.0,Better,1.4142135623730951,1.0
33.0,No,Research & Development,4.123105625617661,Below College,Life Sciences,High,Male,Medium,1.7320508075688772,Healthcare Representative,High,Married,0.0,No,4.242640687119285,Excellent,Low,0.10143042912873844,1.0,3.0,Good,3.0,0.05
30.0,Yes,Sales,4.898979485566356,Bachelor,Life Sciences,Medium,Female,Very High,2.0,Sales Executive,Medium,Single,2.0,Yes,4.0,Excellent,Very High,0.5517544373498914,0.0,2.0,Good,0.0,0.4545454545454546
43.0,No,Research & Development,4.0,Bachelor,Life Sciences,High,Male,High,1.7320508075688772,Manufacturing Director,Very High,Single,2.449489742783178,Yes,3.8729833462074175,Excellent,Very High,0.20924403448967385,0.0,5.0,Good,1.4142135623730951,0.11111111111111112
