,Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,RateIncome,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,FractionYearsAtCompany
861,55.0,No,Research & Development,3.3166247903554,Bachelor,Technical Degree,Very High,Male,High,1.4142135623730951,Laboratory Technician,High,Married,9.896412583864164,163.8566446623389,1.0,No,3.3166247903554,Excellent,Low,0.7396551081976978,1.0,2.0,Best,3.0,0.4999999999999999
862,34.0,No,Research & Development,2.449489742783178,Master,Life Sciences,High,Female,Low,1.0,Laboratory Technician,High,Divorced,7.745435610274381,82.85529554590943,1.0,No,3.741657386773941,Excellent,High,0.3366351056081574,1.0,3.0,Better,2.6457513110645907,0.4285714285714285
863,40.0,No,Research & Development,1.4142135623730951,Master,Other,Very High,Female,High,1.4142135623730951,Research Scientist,Medium,Married,9.597234094498912,139.90353819685905,2.0,Yes,4.69041575982343,Outstanding,Very High,0.7522607673836411,1.0,2.0,Better,0.0,0.2666666666666666
864,55.0,No,Research & Development,2.23606797749979,College,Life Sciences,Very High,Male,Medium,1.4142135623730951,Research Scientist,Medium,Married,7.632401126601452,124.99599993599794,1.7320508075688772,No,3.4641016151377544,Outstanding,Low,0.13210445468509965,1.0,3.0,Better,1.0,0.4166666666666668
865,33.5,No,Sales,3.0,College,Marketing,Medium,Male,Medium,1.4142135623730951,Sales Executive,Medium,Married,7.785720896534624,93.8083151964686,1.0,No,3.741657386773941,MISSING,Low,0.27340909090909077,1.4142135623730951,3.0,Better,1.4142135623730951,0.2
866,39.5,No,Research & Development,1.0,College,Medical,Low,Male,Medium,1.0,Laboratory Technician,Low,Married,8.300280189852664,105.55093557141028,1.0,No,4.0,Excellent,Low,0.36127816174490623,1.4142135623730951,2.0,Better,1.7320508075688772,0.6666666666666669
867,28.0,No,Research & Development,4.47213595499958,Master,Medical,Very High,Male,High,1.0,Research Scientist,High,Married,8.069655306886165,74.45132638173747,2.0,No,4.123105625617661,Excellent,Low,0.5765830777557283,1.4142135623730951,2.0,Good,0.0,0.4615384615384617
868,33.5,No,Research & Development,1.0,Bachelor,Life Sciences,Very High,Male,Very High,1.4142135623730951,Healthcare Representative,High,Single,8.72355674269043,151.85519418182577,2.8284271247461903,Yes,3.4641016151377544,Excellent,Very High,0.26652211621856026,0.0,4.0,Best,1.4142135623730951,0.7000000000000001
869,30.0,No,Sales,2.6457513110645907,Doctor,Marketing,Very High,Male,High,1.4142135623730951,Sales Executive,Very High,Married,7.648263030901918,152.78416148279248,2.0,No,3.4641016151377544,Excellent,High,0.08983421154093287,1.0,3.0,Good,1.7320508075688772,0.7142857142857143
870,38.0,No,Sales,3.1622776601683795,Bachelor,Marketing,Very High,Male,Medium,1.4142135623730951,Sales Executive,Very High,Married,8.656085190282855,84.26149773176358,1.0,Yes,3.3166247903554,MISSING,Very High,0.8091549295774643,0.0,2.0,Better,1.4142135623730951,0.3333333333333334
871,40.0,Yes,Research & Development,1.4142135623730951,Bachelor,Life Sciences,Low,Female,Medium,1.0,Laboratory Technician,Low,Single,8.751949058058614,131.07631364972087,1.4142135623730951,Yes,4.795831523312719,Excellent,Medium,0.3680228159012864,0.0,5.0,Best,0.0,0.9090909090909092
873,48.0,No,Research & Development,3.6055512754639887,Master,Life Sciences,High,Female,High,1.4142135623730951,Healthcare Representative,Medium,Single,8.30671904320269,98.47334664770969,2.449489742783178,No,3.741657386773941,Excellent,Very High,0.4177580695060329,0.0,5.0,Better,2.6457513110645907,0.4736842105263156
874,31.0,No,Sales,1.0,Master,Life Sciences,Very High,Male,Very High,2.0,Manager,Low,Single,7.899153483343098,56.17828762075256,1.0,No,3.8729833462074175,Excellent,Medium,0.8539290240811155,0.0,2.0,Bad,0.0,0.07407407407407407
875,32.0,No,Research & Development,1.0,Bachelor,Life Sciences,Very High,Female,Medium,1.4142135623730951,Manufacturing Director,Very High,Married,8.607033895416027,99.80480950335009,1.0,No,3.6055512754639887,MISSING,Medium,0.5491416524445337,1.0,4.0,Good,2.8284271247461903,0.6428571428571431
877,44.0,No,Research & Development,2.6457513110645907,Master,Life Sciences,Medium,Male,High,1.7320508075688772,Healthcare Representative,Medium,Single,8.218247926685745,123.78206655246954,2.6457513110645907,No,4.358898943540674,Excellent,Very High,0.2420049601879648,0.0,5.0,Better,2.449489742783178,0.2777777777777778
878,51.5,No,Research & Development,5.291502622129181,College,Technical Degree,Very High,Female,Medium,2.0,Research Director,Medium,Single,8.448485993406447,130.83959645306157,1.0,No,3.3166247903554,Excellent,High,0.2726794789415269,0.0,2.0,Better,2.449489742783178,0.3809523809523811
879,30.0,No,Research & Development,3.741657386773941,Bachelor,Life Sciences,Very High,Male,High,1.0,Laboratory Technician,Low,Divorced,7.959275960116396,164.05486887014357,1.0,No,3.4641016151377544,Excellent,High,0.10633870847885857,1.0,2.0,Good,2.6457513110645907,0.5555555555555557
880,31.0,No,Sales,3.3166247903554,Master,Marketing,Medium,Male,Medium,1.4142135623730951,Sales Executive,Very High,Married,8.605204068738951,119.870763741623,2.0,No,3.6055512754639887,Outstanding,Low,0.379984689261605,1.0,4.0,Good,1.7320508075688772,0.875
881,38.0,No,Sales,4.123105625617661,Bachelor,Life Sciences,Very High,Female,High,2.0,Manager,High,Single,8.301025253838452,143.13979181206042,1.0,No,3.3166247903554,MISSING,Very High,0.19659329396261385,0.0,2.0,Better,2.8284271247461903,0.7000000000000001
882,31.0,No,Sales,1.0,Bachelor,Technical Degree,Very High,Male,Medium,1.7320508075688772,Sales Executive,High,Married,7.991592282068093,110.85125168440815,1.0,Yes,3.741657386773941,Excellent,Very High,0.24055989583333348,0.0,4.0,Better,3.0,0.1
883,29.0,No,Research & Development,2.8284271247461903,Master,Life Sciences,High,Male,High,1.4142135623730951,Manufacturing Director,Very High,Single,7.79934339821592,143.81237777048258,1.0,No,4.795831523312719,Outstanding,Very High,0.11792863359442995,0.0,3.0,Better,2.6457513110645907,0.09090909090909093
884,28.0,Yes,Research & Development,4.123105625617661,Bachelor,Technical Degree,High,Male,Medium,1.0,Laboratory Technician,Very High,Divorced,9.597234094498912,137.03649149040558,2.23606797749979,No,3.4641016151377544,Excellent,Low,0.7840673092283937,1.0,2.0,Good,1.0,0.0
885,37.0,No,Research & Development,2.8284271247461903,Master,Life Sciences,Very High,Male,Very High,1.0,Research Scientist,Low,Married,7.751905333078611,77.94870107962029,2.449489742783178,No,4.358898943540674,Excellent,Medium,0.3828176431863073,1.0,3.0,Better,2.8284271247461903,0.2857142857142857
886,35.0,No,Research & Development,3.0,Master,Life Sciences,Medium,Female,High,1.0,Laboratory Technician,High,Single,7.826443135456014,73.55949972641196,2.0,No,3.4641016151377544,Excellent,High,0.463130659767141,0.0,0.0,Better,1.4142135623730951,0.2857142857142857
887,21.0,Yes,Research & Development,4.0,Master,Life Sciences,High,Male,Very High,1.0,Laboratory Technician,Low,Single,8.745761999375512,90.93404203047392,1.0,No,4.0,Excellent,High,0.7599467892127227,0.0,3.0,Better,3.6055512754639887,0.055555555555555566
889,42.0,No,Research & Development,3.0,College,Other,Very High,Female,Medium,2.23606797749979,Manager,Very High,Single,8.568836424568076,162.36378906640482,2.8284271247461903,No,4.69041575982343,Excellent,Very High,0.19971929292162965,0.0,5.0,Better,0.0,0.2083333333333334
890,24.0,No,Research & Development,4.242640687119285,Bachelor,Life Sciences,Low,Male,High,1.0,Research Scientist,High,Single,7.738923757439458,154.62858726639132,1.0,No,3.741657386773941,Excellent,High,0.09602676704307828,0.0,3.0,Good,2.0,0.2
891,21.5,No,Research & Development,1.0,Master,Medical,Very High,Male,High,1.0,Laboratory Technician,Very High,Divorced,7.629489916393995,104.9047186736612,1.7320508075688772,No,3.741657386773941,Excellent,Very High,0.187005906406179,1.4142135623730951,1.0,Better,1.7320508075688772,0.7499999999999997
892,31.0,No,Research & Development,3.6055512754639887,College,Other,Very High,Female,Medium,1.4142135623730951,Laboratory Technician,Medium,Married,9.706377178268736,153.87982323878592,2.0,Yes,3.6055512754639887,Excellent,Low,0.6935259090333223,1.0,3.0,Better,1.7320508075688772,0.29999999999999993
893,36.0,No,Research & Development,2.6457513110645907,Bachelor,Life Sciences,Medium,Male,High,1.7320508075688772,Research Scientist,Low,Divorced,8.408493774492896,137.0656776877421,1.4142135623730951,No,4.123105625617661,Excellent,High,0.2387289082876457,1.0,2.0,Better,0.0,0.32
894,47.0,Yes,Sales,4.242640687119285,Master,Marketing,Very High,Female,High,1.4142135623730951,Sales Executive,High,Married,8.431853144249223,152.6040628554823,0.0,Yes,4.242640687119285,Excellent,High,0.19714015802129867,1.0,4.0,Good,1.4142135623730951,1.0
895,30.0,No,Sales,1.4142135623730951,Master,Other,Very High,Male,High,1.4142135623730951,Sales Executive,Low,Single,7.632401126601452,146.97618854766918,2.6457513110645907,No,3.6055512754639887,Excellent,Very High,0.09554670863808892,0.0,3.0,Better,1.4142135623730951,0.7999999999999999
896,45.5,No,Research & Development,1.7320508075688772,Bachelor,Life Sciences,Very High,Male,High,2.0,Research Director,Very High,Married,8.761550139129643,153.2122710490253,1.7320508075688772,No,3.741657386773941,Excellent,Low,0.27196046689954795,0.0,2.0,Better,3.0,0.19444444444444445
897,43.0,No,Research & Development,1.0,Master,Technical Degree,Low,Male,High,1.7320508075688772,Healthcare Representative,Medium,Divorced,8.336630087637149,144.68241081762497,1.0,No,3.4641016151377544,Excellent,Low,0.19939807958725506,1.7320508075688772,3.0,Better,2.8284271247461903,0.1
899,27.0,No,Research & Development,3.1622776601683795,Bachelor,Life Sciences,Low,Female,High,1.0,Research Scientist,High,Married,7.959625305098116,131.75735273600486,2.449489742783178,No,3.6055512754639887,Excellent,Low,0.1649193548387097,1.0,2.0,Good,1.4142135623730951,0.1
900,39.0,No,Research & Development,1.4142135623730951,Below College,Technical Degree,Low,Female,High,1.0,Research Scientist,Very High,Single,9.033125752550372,131.21737689803132,1.0,Yes,3.6055512754639887,Excellent,High,0.48646765013358084,0.0,3.0,Better,1.7320508075688772,0.3333333333333334
901,39.5,No,Research & Development,1.0,Master,Medical,Low,Male,Very High,2.0,Manager,Very High,Single,8.5814816812986,127.09838708654017,1.4142135623730951,No,4.69041575982343,Excellent,High,0.3300730469233628,0.0,3.0,Good,2.0,0.1851851851851852
902,50.0,No,Research & Development,3.8729833462074175,Bachelor,Life Sciences,Low,Male,Medium,1.7320508075688772,Manufacturing Director,High,Married,9.259511415982633,160.62378404209008,1.0,No,3.6055512754639887,Outstanding,Very High,0.4071317829457369,1.4142135623730951,1.0,Better,3.8729833462074175,0.2777777777777778
903,37.0,No,Sales,2.8284271247461903,Bachelor,Marketing,High,Female,High,1.4142135623730951,Sales Executive,Medium,Married,8.320448113956559,163.83223126112884,2.23606797749979,No,4.58257569495584,MISSING,High,0.15301218285458817,1.0,3.0,Better,2.0,0.5357142857142859
904,27.5,No,Research & Development,2.449489742783178,Bachelor,Technical Degree,Low,Male,Medium,1.4142135623730951,Laboratory Technician,Very High,Married,8.389359819906353,153.7237782517721,0.0,No,3.4641016151377544,Excellent,Low,0.1861960983453939,1.0,2.0,Better,1.4142135623730951,0.29999999999999993
906,32.0,No,Research & Development,4.47213595499958,Bachelor,Life Sciences,Very High,Female,High,1.0,Research Scientist,Medium,Single,8.55159461813357,145.45789768864392,1.0,No,3.6055512754639887,Excellent,High,0.2445883353814162,0.0,5.0,Good,1.4142135623730951,0.8333333333333336
908,38.0,No,Research & Development,1.0,College,Technical Degree,High,Male,Medium,2.0,Healthcare Representative,High,Single,8.787678239039497,133.4541119636259,2.6457513110645907,Yes,3.4641016151377544,MISSING,Very High,0.3679393599101629,0.0,3.0,Better,1.0,0.04000000000000002
909,26.0,Yes,Research & Development,4.47213595499958,Bachelor,Life Sciences,Low,Male,High,1.7320508075688772,Healthcare Representative,High,Married,7.742835955430747,151.35388994010032,1.7320508075688772,No,3.4641016151377544,Excellent,Low,0.10061987078749766,0.0,3.0,Better,0.0,0.25
910,37.0,No,Research & Development,1.7320508075688772,Master,Other,Very High,Male,High,2.23606797749979,Manager,Very High,Married,8.745761999375512,96.73675619949222,2.0,Yes,3.4641016151377544,Excellent,Low,0.6715110066253478,1.0,2.0,Best,1.4142135623730951,0.038461538461538464
911,33.0,No,Human Resources,1.4142135623730951,Master,Human Resources,High,Male,Medium,2.23606797749979,Manager,Very High,Married,9.033603193476127,148.06079832285116,3.0,No,4.58257569495584,Excellent,Very High,0.3822643919350417,1.0,3.0,Better,1.4142135623730951,0.3000000000000001
912,43.0,No,Sales,3.741657386773941,Bachelor,Life Sciences,High,Female,High,1.4142135623730951,Sales Executive,Medium,Married,7.805882040228621,111.15304764152893,0.0,No,3.3166247903554,Excellent,Very High,0.19870497774180493,1.0,5.0,Better,2.8284271247461903,0.7999999999999999
913,24.0,No,Research & Development,5.385164807134505,Master,Medical,Very High,Male,High,1.0,Laboratory Technician,High,Single,7.7376162828579025,105.52250944703694,3.0,No,3.4641016151377544,Excellent,Medium,0.2059272563987423,0.0,5.0,Better,2.6457513110645907,0.2
914,25.0,No,Sales,1.4142135623730951,Master,Life Sciences,Low,Male,Medium,2.0,Manager,Very High,Married,9.064042114358882,148.39474384222643,1.4142135623730951,No,4.0,Excellent,High,0.3923073429907807,0.0,3.0,Better,2.8284271247461903,0.06451612903225806
915,32.0,No,Sales,5.291502622129181,Bachelor,Medical,Very High,Male,Very High,2.0,Sales Executive,Very High,Married,9.17771386914909,108.33743581975716,1.7320508075688772,Yes,4.242640687119285,Outstanding,High,0.8246570673937127,1.0,1.0,Better,3.3166247903554,0.043478260869565216
916,30.0,No,Research & Development,1.0,Master,Medical,Low,Female,High,1.7320508075688772,Research Director,Very High,Divorced,8.718990524710849,108.06016842481785,1.4142135623730951,Yes,4.242640687119285,MISSING,Low,0.523935942450972,1.4142135623730951,2.0,Better,1.4142135623730951,0.6666666666666665
917,25.0,No,Sales,2.6457513110645907,Bachelor,Marketing,Low,Male,Very High,1.4142135623730951,Sales Executive,Low,Married,7.0192966537150445,47.54997371187496,1.4142135623730951,No,4.0,MISSING,Very High,0.49447147279964615,1.0,4.0,Good,2.6457513110645907,0.05882352941176471
918,36.0,Yes,Sales,3.6055512754639887,Bachelor,Technical Degree,Low,Male,High,1.4142135623730951,Sales Executive,Medium,Single,8.830835365537549,132.23085872821065,2.23606797749979,No,3.3166247903554,Outstanding,Low,0.3913068344295106,0.0,2.0,Bad,1.7320508075688772,0.7142857142857143
919,35.0,No,Sales,2.8284271247461903,College,Technical Degree,Medium,Female,Very High,1.4142135623730951,Sales Executive,High,Married,7.611842399580418,148.75483185429638,1.0,No,4.58257569495584,Excellent,High,0.09137744034707174,1.4142135623730951,3.0,Better,2.8284271247461903,1.0
920,32.0,No,Research & Development,5.0990195135927845,College,Medical,High,Male,Medium,1.4142135623730951,Research Scientist,Very High,Married,8.815073088844462,145.61249946347326,1.7320508075688772,Yes,3.6055512754639887,Excellent,Very High,0.3176437296608964,1.0,2.0,Bad,1.0,0.0
921,30.0,No,Sales,1.7320508075688772,Below College,Marketing,Low,Female,High,2.0,Manager,High,Married,9.342771159156671,124.88394612599329,1.7320508075688772,No,3.4641016151377544,Excellent,Very High,0.7319825596306737,1.0,4.0,Better,3.0,0.3478260869565219
922,46.0,Yes,Sales,5.291502622129181,Bachelor,Marketing,Very High,Male,Medium,1.7320508075688772,Sales Executive,Low,Divorced,8.660773919893764,128.7866452703851,2.0,Yes,3.6055512754639887,Outstanding,Medium,0.3480043410104915,1.0,4.0,Better,1.4142135623730951,0.45
925,43.0,Yes,Research & Development,4.123105625617661,Bachelor,Technical Degree,High,Female,Medium,1.0,Research Scientist,High,Married,9.208839245849916,124.84790747145105,3.0,Yes,4.0,Excellent,Very High,0.6405979341759158,1.0,1.0,Better,0.0,0.1666666666666667
926,22.0,No,Sales,4.795831523312719,College,Life Sciences,Very High,Male,High,1.7320508075688772,Sales Executive,High,Single,7.750614732770409,107.66150658429407,1.7320508075688772,Yes,4.0,Outstanding,Very High,0.20041411439910287,0.0,6.0,Better,0.0,0.09523809523809527
927,28.0,Yes,Sales,1.4142135623730951,Bachelor,Medical,High,Female,Medium,1.0,Sales Representative,High,Single,8.336630087637149,148.49915824677257,1.0,No,3.6055512754639887,MISSING,Very High,0.1892798839107569,0.0,3.0,Good,1.4142135623730951,0.4999999999999999
928,39.0,No,Research & Development,2.6457513110645907,Bachelor,Life Sciences,Low,Male,High,1.7320508075688772,Laboratory Technician,Low,Divorced,9.035272443893538,142.50614021858846,1.0,No,4.242640687119285,Outstanding,Low,0.4133346464447517,1.0,3.0,Better,3.0,0.1041666666666667
929,46.0,No,Sales,3.1622776601683795,Bachelor,Marketing,Medium,Male,Medium,1.4142135623730951,Sales Executive,Very High,Single,7.632401126601452,65.70388116390082,1.7320508075688772,No,3.741657386773941,Excellent,High,0.4781097984711597,0.0,2.0,Good,2.6457513110645907,0.2777777777777778
930,32.0,No,Research & Development,1.0,College,Life Sciences,Low,Male,High,1.0,Research Scientist,Low,Married,8.456806041401142,102.44022647378323,1.4142135623730951,No,4.69041575982343,Excellent,Very High,0.44854202401372223,1.0,2.0,Best,1.4142135623730951,0.7999999999999999
931,36.0,No,Research & Development,5.196152422706632,Bachelor,Medical,High,Male,High,1.4142135623730951,Healthcare Representative,High,Married,8.667335849845957,128.75169901791588,2.449489742783178,No,3.6055512754639887,Excellent,Medium,0.35048561259576516,1.4142135623730951,2.0,Good,2.6457513110645907,0.5882352941176472
932,39.0,No,Sales,1.4142135623730951,Below College,Marketing,Medium,Male,Very High,1.4142135623730951,Sales Executive,Medium,Married,7.643003635560717,136.37081799270692,1.7320508075688772,No,3.4641016151377544,MISSING,Very High,0.11216862934881965,0.0,6.0,Better,1.4142135623730951,0.08333333333333336
933,26.0,No,Sales,3.1622776601683795,Bachelor,Marketing,Very High,Male,High,1.0,Sales Representative,Medium,Divorced,8.367764677924308,134.04103849194843,1.0,No,3.741657386773941,Excellent,Very High,0.239661601825569,1.4142135623730951,5.0,Better,1.4142135623730951,0.0
934,18.0,No,Research & Development,3.0,College,Medical,High,Male,High,1.4142135623730951,Manufacturing Director,High,Single,7.5379626597682075,113.39312148450628,2.6457513110645907,Yes,4.242640687119285,MISSING,High,0.1460569295380307,0.0,3.0,Better,2.0,0.0
935,22.0,No,Human Resources,1.4142135623730951,Bachelor,Human Resources,Low,Male,Medium,1.4142135623730951,Human Resources,Low,Married,7.752764808851326,133.49906366712838,1.7320508075688772,No,3.4641016151377544,Excellent,Very High,0.1306250701380314,0.0,2.0,Better,1.4142135623730951,0.4444444444444444
936,34.0,No,Sales,4.0,Bachelor,Marketing,Very High,Female,High,2.0,Manager,Very High,Married,7.855157005881344,88.0,2.23606797749979,Yes,4.69041575982343,Excellent,High,0.333032024793388,1.0,2.0,Better,3.6055512754639887,0.3636363636363637
937,42.0,No,Research & Development,3.0,Bachelor,Medical,Very High,Male,Medium,1.7320508075688772,Healthcare Representative,Medium,Single,8.534443544822762,132.8683559016217,1.0,No,3.741657386773941,Excellent,Medium,0.28814999433556043,0.0,2.0,Best,2.6457513110645907,0.0
938,32.0,No,Sales,5.385164807134505,Bachelor,Marketing,Low,Female,Medium,2.0,Manager,Very High,Divorced,7.916807490937603,148.6674140489435,1.7320508075688772,No,3.4641016151377544,Outstanding,High,0.12410641570898555,1.0,2.0,Good,0.0,0.0625
940,45.5,No,Sales,2.23606797749979,Bachelor,Other,Very High,Male,Medium,1.0,Sales Representative,High,Single,8.737452587550584,146.21217459568814,0.0,No,4.242640687119285,MISSING,Very High,0.29151464121994564,0.0,3.0,Better,1.4142135623730951,0.5999999999999999
941,36.0,No,Research & Development,1.0,College,Life Sciences,Very High,Female,High,2.0,Manager,Very High,Married,8.802672840312818,117.59676866308872,1.4142135623730951,No,3.8729833462074175,Excellent,Medium,0.48101815026393774,1.0,2.0,Good,2.8284271247461903,0.23076923076923075
942,40.0,No,Research & Development,2.6457513110645907,Below College,Life Sciences,Medium,Male,Low,2.23606797749979,Research Director,High,Divorced,7.916078096302786,142.42190842703943,1.0,No,4.69041575982343,Excellent,Medium,0.13513113784263459,1.4142135623730951,2.0,Better,4.0,0.3333333333333334
943,30.0,No,Research & Development,5.196152422706632,Bachelor,Medical,Medium,Male,Low,1.4142135623730951,Manufacturing Director,Low,Divorced,7.669028288589683,143.03845636750978,0.0,No,4.58257569495584,Excellent,Medium,0.10464320625610948,1.0,3.0,Good,1.7320508075688772,1.0
945,20.0,No,Research & Development,4.898979485566356,Master,Life Sciences,Medium,Male,High,1.4142135623730951,Laboratory Technician,Medium,Married,7.997326822998098,83.22860085331243,2.6457513110645907,No,3.8729833462074175,Excellent,High,0.42919012559549624,1.0,2.0,Better,2.8284271247461903,0.09090909090909093
948,42.0,No,Sales,1.4142135623730951,College,Technical Degree,Medium,Male,Low,1.4142135623730951,Sales Representative,High,Single,8.743850562030243,111.30139262381222,0.0,No,3.6055512754639887,Excellent,Low,0.5062964158863411,0.0,3.0,Better,2.6457513110645907,0.8333333333333334
950,27.0,No,Research & Development,1.4142135623730951,Master,Technical Degree,Medium,Female,Medium,1.0,Research Scientist,Very High,Married,7.837554360881084,89.30285549745876,2.8284271247461903,No,4.47213595499958,Excellent,Medium,0.3177429467084638,1.0,4.0,Best,1.4142135623730951,0.05263157894736841
952,39.0,Yes,Research & Development,1.0,Master,Technical Degree,Low,Male,Medium,1.0,Research Scientist,Low,Single,8.419359831067474,86.9942526837262,2.449489742783178,No,3.6055512754639887,Excellent,High,0.5991014799154333,0.0,6.0,Bad,2.6457513110645907,0.7272727272727273
953,34.0,No,Research & Development,3.0,Bachelor,Medical,Very High,Male,High,1.0,Research Scientist,Medium,Single,8.576216531865699,108.54031509075328,1.0,No,4.0,Excellent,Very High,0.45021645021645007,0.0,3.0,Good,2.6457513110645907,0.7142857142857143
954,36.0,No,Research & Development,1.4142135623730951,College,Medical,Very High,Female,High,2.0,Manager,Low,Married,8.643473357326567,119.99583326099285,0.0,No,4.123105625617661,Excellent,Very High,0.3939856934509339,1.0,4.0,Better,2.449489742783178,0.4347826086956523
955,19.0,No,Sales,1.4142135623730951,Bachelor,Medical,High,Male,High,1.0,Sales Representative,High,Single,7.659642954564682,115.11298797268708,1.0,No,4.358898943540674,Excellent,Low,0.16006339144215528,0.0,2.0,Better,1.4142135623730951,0.4999999999999999
956,30.0,No,Research & Development,3.3166247903554,Master,Medical,Very High,Female,High,1.0,Laboratory Technician,High,Married,8.745761999375512,142.23923509355637,2.6457513110645907,Yes,3.3166247903554,Excellent,High,0.31059707394226976,1.0,5.0,Better,1.4142135623730951,1.0
958,33.0,No,Research & Development,4.123105625617661,Below College,Life Sciences,High,Male,Medium,1.7320508075688772,Healthcare Representative,High,Married,7.822444729489317,156.86937240902063,0.0,No,4.242640687119285,Excellent,Low,0.10143042912873845,1.0,3.0,Good,3.0,0.05
959,30.0,Yes,Sales,4.898979485566356,Bachelor,Life Sciences,Medium,Female,Very High,2.0,Sales Executive,Medium,Single,9.150484204822817,130.6560369826056,2.0,Yes,4.0,Excellent,Very High,0.5517544373498914,0.0,2.0,Good,0.0,0.4545454545454546
960,43.0,No,Research & Development,4.0,Bachelor,Life Sciences,High,Male,High,1.7320508075688772,Manufacturing Director,Very High,Single,8.336630087637149,141.23738881755068,2.449489742783178,Yes,3.8729833462074175,Excellent,Very High,0.20924403448967382,0.0,5.0,Good,1.4142135623730951,0.11111111111111112
961,57.5,No,Research & Development,3.4641016151377544,Bachelor,Life Sciences,Medium,Male,High,1.4142135623730951,Healthcare Representative,Low,Divorced,8.68541582383069,103.67256146155547,1.4142135623730951,No,3.4641016151377544,Excellent,Medium,0.5504279866021583,1.0,1.0,Better,2.0,0.06666666666666665
962,33.0,No,Research & Development,3.8729833462074175,Master,Medical,High,Male,High,1.4142135623730951,Healthcare Representative,Very High,Divorced,7.60489448081162,128.61570666135609,2.23606797749979,No,4.242640687119285,Excellent,Medium,0.12138798210615405,1.0,2.0,Better,1.0,0.1111111111111111
964,43.0,No,Research & Development,4.47213595499958,Bachelor,Technical Degree,High,Male,Very High,1.0,Research Scientist,High,Married,9.287116210778233,147.11560080426545,0.0,No,4.123105625617661,Excellent,Very High,0.4989141985861487,0.0,5.0,Good,0.0,0.4999999999999999
966,57.5,No,Human Resources,1.0,College,Life Sciences,Very High,Male,High,1.0,Human Resources,Low,Single,7.632401126601452,151.51567575666883,2.449489742783178,No,3.4641016151377544,Excellent,High,0.0899072178420524,0.0,2.0,Best,2.449489742783178,0.4
967,44.0,Yes,Research & Development,2.6457513110645907,Master,Medical,High,Female,Medium,1.7320508075688772,Manufacturing Director,Low,Married,9.234837843576573,109.64944140304593,2.6457513110645907,Yes,3.741657386773941,Excellent,Very High,0.8523662979289716,0.0,1.0,Good,3.0,0.7096774193548392
968,39.5,No,Research & Development,3.8729833462074175,Bachelor,Life Sciences,High,Male,High,1.0,Research Scientist,Very High,Single,7.0048819897128585,150.5755624263114,1.0,No,4.358898943540674,Outstanding,Low,0.0486040665108278,0.0,3.0,Better,2.23606797749979,0.1666666666666667
970,52.0,No,Research & Development,4.898979485566356,College,Life Sciences,High,Female,Very High,1.7320508075688772,Healthcare Representative,Very High,Divorced,8.356554845453426,152.97712247261023,1.7320508075688772,Yes,4.0,Excellent,Medium,0.18195026066148218,1.0,3.0,Bad,1.7320508075688772,0.3333333333333334
971,40.0,No,Research & Development,1.7320508075688772,Bachelor,Medical,Very High,Female,Medium,1.7320508075688772,Manufacturing Director,High,Married,8.781555458546402,140.03213916812098,1.4142135623730951,Yes,3.741657386773941,Excellent,High,0.33214340353919125,0.0,3.0,Better,2.0,0.17857142857142858
973,21.0,No,Research & Development,1.7320508075688772,Bachelor,Technical Degree,Low,Male,High,1.7320508075688772,Manager,High,Married,7.774855766665517,151.60474926597783,1.4142135623730951,No,3.3166247903554,Excellent,Very High,0.10355029585798783,0.0,3.0,Better,1.4142135623730951,0.1333333333333333
974,38.0,Yes,Sales,1.0,Bachelor,Technical Degree,Low,Female,High,1.0,Sales Representative,High,Married,7.870547844507714,125.4870511248073,1.7320508075688772,No,3.8729833462074175,Excellent,Very High,0.1663173937892935,1.0,2.0,Best,1.4142135623730951,0.0
975,27.5,No,Sales,4.795831523312719,Bachelor,Marketing,High,Male,Medium,1.4142135623730951,Sales Executive,Very High,Married,8.4069317971587,146.41038214552955,2.6457513110645907,Yes,4.358898943540674,Excellent,High,0.2089009143496921,1.0,3.0,Good,1.4142135623730951,1.0
977,37.0,No,Sales,2.8284271247461903,Bachelor,Marketing,Medium,Male,High,1.7320508075688772,Sales Executive,Very High,Single,8.311643948502981,124.85591696031072,1.0,No,3.741657386773941,Excellent,Very High,0.2611456796459046,0.0,4.0,Better,2.8284271247461903,0.8333333333333334
978,38.0,No,Research & Development,2.23606797749979,Bachelor,Life Sciences,High,Male,Medium,1.0,Laboratory Technician,High,Single,8.712266432135355,89.29165694509202,1.7320508075688772,No,3.741657386773941,Excellent,Very High,0.7621974162799444,0.0,2.0,Better,1.4142135623730951,0.8571428571428569
979,26.0,No,Sales,1.0,Bachelor,Medical,Low,Male,Very High,1.4142135623730951,Sales Executive,Low,Divorced,8.743850562030243,147.70240350109404,1.0,No,4.69041575982343,Outstanding,Low,0.2874954162082873,1.0,5.0,Better,2.8284271247461903,0.5555555555555556
980,22.0,No,Research & Development,1.4142135623730951,Below College,Medical,Low,Female,High,1.0,Laboratory Technician,Medium,Married,9.597234094498912,128.96511156122807,3.0,No,3.4641016151377544,Excellent,Very High,0.8852813852813854,1.0,6.0,Better,1.4142135623730951,0.1666666666666667
