Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,RateIncome,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,FractionYearsAtCompany
No,Research & Development,29.00000000000001,Bachelor,Medical,0,0.0,0,2.0000000000000004,Laboratory Technician,Very High,0,4.0,0.0,19.000000000000004,Excellent,Low,0.6800585896631088,0.0,1.0,1,0.0,0.1875
No,Sales,10.000000000000002,College,Life Sciences,1,0.0,1,2.0000000000000004,Sales Executive,Very High,0,7.000000000000001,0.0,13.999999999999995,Excellent,Very High,0.16530156366343993,0.0,3.0,1,3.0,0.0625
No,Research & Development,7.000000000000001,Bachelor,Medical,1,1.0,1,3.0,Research Director,High,1,0.0,0.0,11.0,Excellent,Very High,0.2145412579342182,0.0,3.0,1,9.0,0.7142857142857146
No,Research & Development,23.0,Bachelor,Medical,0,1.0,1,1.0,Research Scientist,Very High,1,1.0,1.0,11.0,Excellent,Medium,0.14133148404993068,2.0000000000000004,0.0,1,5.000000000000001,0.1666666666666667
No,Research & Development,5.000000000000001,College,Life Sciences,0,1.0,1,1.0,Research Scientist,Medium,0,0.0,1.0,11.999999999999998,Excellent,Very High,0.2816714276224009,2.0000000000000004,0.0,0,2.0000000000000004,0.2857142857142857
No,Research & Development,2.0000000000000004,Master,Life Sciences,1,0.0,1,2.0000000000000004,Manufacturing Director,High,1,9.0,0.0,13.999999999999995,Excellent,Medium,0.6580796252927406,0.0,3.0,1,0.0,0.07142857142857144
No,Research & Development,2.0000000000000004,Bachelor,Medical,1,1.0,1,4.0,Manager,Low,1,2.0000000000000004,0.0,22.0,Excellent,High,0.4419388830347731,1.0,3.0,1,2.0000000000000004,0.15624999999999994
Yes,Research & Development,3.0,Bachelor,Technical Degree,1,1.0,1,1.0,Research Scientist,Low,0,5.000000000000001,1.0,11.0,MISSING,High,0.27664796633941097,0.0,2.0,1,2.0000000000000004,0.4999999999999999
No,Research & Development,22.0,Doctor,Medical,1,1.0,0,4.0,Research Director,Very High,0,1.0,1.0,12.999999999999995,Outstanding,Very High,0.08441717791411027,0.0,3.0,1,5.999999999999999,0.15624999999999994
No,Research & Development,23.0,College,Life Sciences,1,0.0,0,2.0000000000000004,Research Scientist,High,0,1.0,0.0,11.999999999999998,Excellent,Very High,0.14766052258456558,0.0,5.0,1,9.0,0.25
No,Research & Development,2.0000000000000004,Bachelor,Medical,1,1.0,0,1.0,Laboratory Technician,Low,0,0.0,1.0,11.0,Excellent,High,0.3990258523791685,1.0,2.0,1,5.999999999999999,0.2
No,Research & Development,22.0,Doctor,Medical,0,1.0,1,4.0,Manager,High,1,3.0,0.0,25.0,Excellent,High,0.28777093925608777,1.0,3.0,1,8.000000000000002,0.19444444444444445
No,Sales,1.0,Doctor,Medical,1,1.0,1,2.0000000000000004,Sales Executive,Very High,0,4.0,0.0,15.000000000000005,Excellent,Medium,0.9697564807541266,0.0,3.0,1,0.0,0.7142857142857143
No,Research & Development,16.0,Bachelor,Life Sciences,1,1.0,1,3.0,Healthcare Representative,High,1,4.0,1.0,11.999999999999998,Excellent,High,0.18922700244840845,0.0,2.0,1,7.000000000000001,0.4999999999999999
No,Research & Development,28.000000000000004,College,Medical,1,1.0,1,4.0,Manufacturing Director,High,1,2.0000000000000004,1.0,11.0,Excellent,Medium,0.4289384441475708,1.0,2.0,0,3.0,0.08333333333333336
No,Sales,4.0,Master,Marketing,1,1.0,0,3.0,Sales Executive,Very High,1,7.000000000000001,0.0,11.0,Outstanding,Low,0.32670720299345185,1.0,3.0,0,11.0,0.3333333333333333
No,Research & Development,2.0000000000000004,Master,Medical,1,1.0,0,1.0,Research Scientist,Low,0,1.0,0.0,11.0,Outstanding,High,0.4197875166002651,0.0,0.0,1,5.000000000000001,0.1666666666666667
No,Research & Development,17.0,Bachelor,Technical Degree,1,0.0,1,3.0,Manufacturing Director,High,1,8.000000000000002,0.0,11.0,Outstanding,High,0.6142150182887471,1.0,2.0,1,7.000000000000001,0.0
No,Sales,11.0,College,Technical Degree,0,0.0,1,3.0,Sales Executive,Very High,1,0.0,0.0,13.999999999999995,Excellent,High,0.12120948065528064,1.0,3.0,1,7.000000000000001,0.4999999999999999
Yes,Research & Development,8.000000000000002,Master,Life Sciences,0,0.0,0,3.0,Manufacturing Director,Very High,0,2.0000000000000004,0.0,15.000000000000005,Excellent,Very High,0.16409542743538771,0.0,3.0,1,2.0000000000000004,0.11111111111111112
No,Research & Development,24.0,Master,Life Sciences,0,1.0,1,2.0000000000000004,Laboratory Technician,Very High,1,1.0,0.0,15.000000000000005,Excellent,Very High,0.12687978813960082,2.0000000000000004,2.0,1,8.000000000000002,0.29999999999999993
No,Research & Development,25.0,Master,Life Sciences,1,0.0,1,1.0,Laboratory Technician,Low,1,1.0,0.0,13.999999999999995,Excellent,Very High,0.20875938829065246,1.0,0.0,0,5.999999999999999,0.4
No,Sales,3.0,Bachelor,Marketing,1,1.0,1,2.0000000000000004,Sales Executive,Low,1,2.0000000000000004,0.0,13.999999999999995,Excellent,Very High,0.9280465581094592,1.0,3.0,1,2.0000000000000004,0.12500000000000006
No,Research & Development,11.0,Bachelor,Technical Degree,1,1.0,1,2.0000000000000004,Laboratory Technician,High,1,1.0,0.0,11.0,Excellent,Low,0.7396551081976978,1.0,2.0,1,9.0,0.4999999999999999
No,Research & Development,5.999999999999999,Master,Life Sciences,1,0.0,0,1.0,Laboratory Technician,High,0,1.0,0.0,13.999999999999995,Excellent,High,0.3366351056081574,1.0,3.0,1,7.000000000000001,0.4285714285714285
No,Research & Development,2.0000000000000004,Master,Other,1,0.0,1,2.0000000000000004,Research Scientist,Medium,1,4.0,1.0,22.0,Outstanding,Very High,0.7522607673836411,1.0,2.0,1,0.0,0.2666666666666666
No,Research & Development,5.000000000000001,College,Life Sciences,1,1.0,0,2.0000000000000004,Research Scientist,Medium,1,3.0,0.0,11.999999999999998,Outstanding,Low,0.13210445468509965,1.0,3.0,1,1.0,0.4166666666666668
No,Sales,9.0,College,Marketing,0,1.0,0,2.0000000000000004,Sales Executive,Medium,1,1.0,0.0,13.999999999999995,MISSING,Low,0.2734090909090908,2.0000000000000004,3.0,1,2.0000000000000004,0.2
No,Research & Development,1.0,College,Medical,0,1.0,0,1.0,Laboratory Technician,Low,1,1.0,0.0,16.0,Excellent,Low,0.36127816174490623,2.0000000000000004,2.0,1,3.0,0.6666666666666669
No,Research & Development,20.000000000000004,Master,Medical,1,1.0,1,1.0,Research Scientist,High,1,4.0,0.0,17.0,Excellent,Low,0.5765830777557283,2.0000000000000004,2.0,0,0.0,0.4615384615384617
No,Research & Development,1.0,Bachelor,Life Sciences,1,1.0,1,2.0000000000000004,Healthcare Representative,High,0,8.000000000000002,1.0,11.999999999999998,Excellent,Very High,0.26652211621856026,0.0,4.0,1,2.0000000000000004,0.7000000000000001
No,Sales,7.000000000000001,Doctor,Marketing,1,1.0,1,2.0000000000000004,Sales Executive,Very High,1,4.0,0.0,11.999999999999998,Excellent,High,0.08983421154093288,1.0,3.0,0,3.0,0.7142857142857143
No,Sales,10.000000000000002,Bachelor,Marketing,1,1.0,0,2.0000000000000004,Sales Executive,Very High,1,1.0,1.0,11.0,MISSING,Very High,0.8091549295774643,0.0,2.0,1,2.0000000000000004,0.3333333333333334
Yes,Research & Development,2.0000000000000004,Bachelor,Life Sciences,0,0.0,0,1.0,Laboratory Technician,Low,0,2.0000000000000004,1.0,23.0,Excellent,Medium,0.3680228159012864,0.0,5.0,1,0.0,0.9090909090909092
No,Research & Development,12.999999999999995,Master,Life Sciences,1,0.0,1,2.0000000000000004,Healthcare Representative,Medium,0,5.999999999999999,0.0,13.999999999999995,Excellent,Very High,0.4177580695060329,0.0,5.0,1,7.000000000000001,0.4736842105263156
No,Sales,1.0,Master,Life Sciences,1,1.0,1,4.0,Manager,Low,0,1.0,0.0,15.000000000000005,Excellent,Medium,0.8539290240811155,0.0,2.0,0,0.0,0.07407407407407407
No,Research & Development,1.0,Bachelor,Life Sciences,1,0.0,0,2.0000000000000004,Manufacturing Director,Very High,1,1.0,0.0,12.999999999999995,MISSING,Medium,0.5491416524445337,1.0,4.0,0,8.000000000000002,0.6428571428571431
No,Research & Development,7.000000000000001,Master,Life Sciences,0,1.0,1,3.0,Healthcare Representative,Medium,0,7.000000000000001,0.0,19.000000000000004,Excellent,Very High,0.2420049601879648,0.0,5.0,1,5.999999999999999,0.2777777777777778
No,Research & Development,28.000000000000004,College,Technical Degree,1,0.0,0,4.0,Research Director,Medium,0,1.0,0.0,11.0,Excellent,High,0.2726794789415269,0.0,2.0,1,5.999999999999999,0.3809523809523811
No,Research & Development,13.999999999999995,Bachelor,Life Sciences,1,1.0,1,1.0,Laboratory Technician,Low,0,1.0,0.0,11.999999999999998,Excellent,High,0.10633870847885857,1.0,2.0,0,7.000000000000001,0.5555555555555557
No,Sales,11.0,Master,Marketing,0,1.0,0,2.0000000000000004,Sales Executive,Very High,1,4.0,0.0,12.999999999999995,Outstanding,Low,0.379984689261605,1.0,4.0,0,3.0,0.875
No,Sales,17.0,Bachelor,Life Sciences,1,0.0,1,4.0,Manager,High,0,1.0,0.0,11.0,MISSING,Very High,0.19659329396261385,0.0,2.0,1,8.000000000000002,0.7000000000000001
No,Sales,1.0,Bachelor,Technical Degree,1,1.0,0,3.0,Sales Executive,High,1,1.0,1.0,13.999999999999995,Excellent,Very High,0.2405598958333335,0.0,4.0,1,9.0,0.1
No,Research & Development,8.000000000000002,Master,Life Sciences,1,1.0,1,2.0000000000000004,Manufacturing Director,Very High,0,1.0,0.0,23.0,Outstanding,Very High,0.11792863359442995,0.0,3.0,1,7.000000000000001,0.09090909090909093
Yes,Research & Development,17.0,Bachelor,Technical Degree,1,1.0,0,1.0,Laboratory Technician,Very High,0,5.000000000000001,0.0,11.999999999999998,Excellent,Low,0.7840673092283937,1.0,2.0,0,1.0,0.0
No,Research & Development,8.000000000000002,Master,Life Sciences,1,1.0,1,1.0,Research Scientist,Low,1,5.999999999999999,0.0,19.000000000000004,Excellent,Medium,0.3828176431863073,1.0,3.0,1,8.000000000000002,0.2857142857142857
No,Research & Development,9.0,Master,Life Sciences,0,0.0,1,1.0,Laboratory Technician,High,0,4.0,0.0,11.999999999999998,Excellent,High,0.46313065976714096,0.0,0.0,1,2.0000000000000004,0.2857142857142857
Yes,Research & Development,16.0,Master,Life Sciences,1,1.0,1,1.0,Laboratory Technician,Low,0,1.0,0.0,16.0,Excellent,High,0.7599467892127227,0.0,3.0,1,12.999999999999995,0.055555555555555566
No,Research & Development,9.0,College,Other,1,0.0,0,5.000000000000001,Manager,Very High,0,8.000000000000002,0.0,22.0,Excellent,Very High,0.19971929292162965,0.0,5.0,1,0.0,0.2083333333333334
No,Research & Development,17.999999999999996,Bachelor,Life Sciences,0,1.0,1,1.0,Research Scientist,High,0,1.0,0.0,13.999999999999995,Excellent,High,0.09602676704307828,0.0,3.0,0,4.0,0.2
No,Research & Development,1.0,Master,Medical,1,1.0,1,1.0,Laboratory Technician,Very High,0,3.0,0.0,13.999999999999995,Excellent,Very High,0.187005906406179,2.0000000000000004,1.0,1,3.0,0.7499999999999997
No,Research & Development,12.999999999999995,College,Other,1,0.0,0,2.0000000000000004,Laboratory Technician,Medium,1,4.0,1.0,12.999999999999995,Excellent,Low,0.6935259090333223,1.0,3.0,1,3.0,0.29999999999999993
No,Research & Development,7.000000000000001,Bachelor,Life Sciences,0,1.0,1,3.0,Research Scientist,Low,0,2.0000000000000004,0.0,17.0,Excellent,High,0.2387289082876457,1.0,2.0,1,0.0,0.32
Yes,Sales,17.999999999999996,Master,Marketing,1,0.0,1,2.0000000000000004,Sales Executive,High,1,0.0,1.0,17.999999999999996,Excellent,High,0.19714015802129867,1.0,4.0,0,2.0000000000000004,1.0
No,Sales,2.0000000000000004,Master,Other,1,1.0,1,2.0000000000000004,Sales Executive,Low,0,7.000000000000001,0.0,12.999999999999995,Excellent,Very High,0.09554670863808892,0.0,3.0,1,2.0000000000000004,0.7999999999999999
No,Research & Development,3.0,Bachelor,Life Sciences,1,1.0,1,4.0,Research Director,Very High,1,3.0,0.0,13.999999999999995,Excellent,Low,0.27196046689954795,0.0,2.0,1,9.0,0.19444444444444445
No,Research & Development,1.0,Master,Technical Degree,0,1.0,1,3.0,Healthcare Representative,Medium,0,1.0,0.0,11.999999999999998,Excellent,Low,0.19939807958725506,3.0,3.0,1,8.000000000000002,0.1
No,Research & Development,10.000000000000002,Bachelor,Life Sciences,0,0.0,1,1.0,Research Scientist,High,1,5.999999999999999,0.0,12.999999999999995,Excellent,Low,0.1649193548387097,1.0,2.0,0,2.0000000000000004,0.1
No,Research & Development,2.0000000000000004,Below College,Technical Degree,0,0.0,1,1.0,Research Scientist,Very High,0,1.0,1.0,12.999999999999995,Excellent,High,0.4864676501335808,0.0,3.0,1,3.0,0.3333333333333334
No,Research & Development,1.0,Master,Medical,0,1.0,1,4.0,Manager,Very High,0,2.0000000000000004,0.0,22.0,Excellent,High,0.3300730469233628,0.0,3.0,0,4.0,0.1851851851851852
No,Research & Development,15.000000000000005,Bachelor,Life Sciences,0,1.0,0,3.0,Manufacturing Director,High,1,1.0,0.0,12.999999999999995,Outstanding,Very High,0.4071317829457369,2.0000000000000004,1.0,1,15.000000000000005,0.2777777777777778
No,Sales,8.000000000000002,Bachelor,Marketing,1,0.0,1,2.0000000000000004,Sales Executive,Medium,1,5.000000000000001,0.0,21.0,MISSING,High,0.15301218285458815,1.0,3.0,1,4.0,0.5357142857142859
No,Research & Development,5.999999999999999,Bachelor,Technical Degree,0,1.0,0,2.0000000000000004,Laboratory Technician,Very High,1,0.0,0.0,11.999999999999998,Excellent,Low,0.1861960983453939,1.0,2.0,1,2.0000000000000004,0.29999999999999993
No,Research & Development,20.000000000000004,Bachelor,Life Sciences,1,0.0,1,1.0,Research Scientist,Medium,0,1.0,0.0,12.999999999999995,Excellent,High,0.2445883353814162,0.0,5.0,0,2.0000000000000004,0.8333333333333336
No,Research & Development,1.0,College,Technical Degree,1,1.0,0,4.0,Healthcare Representative,High,0,7.000000000000001,1.0,11.999999999999998,MISSING,Very High,0.3679393599101629,0.0,3.0,1,1.0,0.04000000000000002
Yes,Research & Development,20.000000000000004,Bachelor,Life Sciences,0,1.0,1,3.0,Healthcare Representative,High,1,3.0,0.0,11.999999999999998,Excellent,Low,0.10061987078749766,0.0,3.0,1,0.0,0.25
No,Research & Development,3.0,Master,Other,1,1.0,1,5.000000000000001,Manager,Very High,1,4.0,1.0,11.999999999999998,Excellent,Low,0.6715110066253478,1.0,2.0,1,2.0000000000000004,0.038461538461538464
No,Human Resources,2.0000000000000004,Master,Human Resources,1,1.0,0,5.000000000000001,Manager,Very High,1,9.0,0.0,21.0,Excellent,Very High,0.3822643919350417,1.0,3.0,1,2.0000000000000004,0.3000000000000001
No,Sales,13.999999999999995,Bachelor,Life Sciences,1,0.0,1,2.0000000000000004,Sales Executive,Medium,1,0.0,0.0,11.0,Excellent,Very High,0.19870497774180493,1.0,5.0,1,8.000000000000002,0.7999999999999999
No,Research & Development,29.00000000000001,Master,Medical,1,1.0,1,1.0,Laboratory Technician,High,0,9.0,0.0,11.999999999999998,Excellent,Medium,0.2059272563987423,0.0,5.0,1,7.000000000000001,0.2
No,Sales,2.0000000000000004,Master,Life Sciences,0,1.0,0,4.0,Manager,Very High,1,2.0000000000000004,0.0,16.0,Excellent,High,0.3923073429907807,0.0,3.0,1,8.000000000000002,0.06451612903225806
No,Sales,28.000000000000004,Bachelor,Medical,1,1.0,1,4.0,Sales Executive,Very High,1,3.0,1.0,17.999999999999996,Outstanding,High,0.8246570673937127,1.0,1.0,1,11.0,0.043478260869565216
No,Research & Development,1.0,Master,Medical,0,0.0,1,3.0,Research Director,Very High,0,2.0000000000000004,1.0,17.999999999999996,MISSING,Low,0.5239359424509721,2.0000000000000004,2.0,1,2.0000000000000004,0.6666666666666665
No,Sales,7.000000000000001,Bachelor,Marketing,0,1.0,1,2.0000000000000004,Sales Executive,Low,1,2.0000000000000004,0.0,16.0,MISSING,Very High,0.4944714727996462,1.0,4.0,0,7.000000000000001,0.05882352941176471
Yes,Sales,12.999999999999995,Bachelor,Technical Degree,0,1.0,1,2.0000000000000004,Sales Executive,Medium,0,5.000000000000001,0.0,11.0,Outstanding,Low,0.3913068344295106,0.0,2.0,0,3.0,0.7142857142857143
No,Sales,8.000000000000002,College,Technical Degree,0,0.0,1,2.0000000000000004,Sales Executive,High,1,1.0,0.0,21.0,Excellent,High,0.09137744034707174,2.0000000000000004,3.0,1,8.000000000000002,1.0
No,Research & Development,26.0,College,Medical,1,1.0,0,2.0000000000000004,Research Scientist,Very High,1,3.0,1.0,12.999999999999995,Excellent,Very High,0.3176437296608964,1.0,2.0,0,1.0,0.0
No,Sales,3.0,Below College,Marketing,0,0.0,1,4.0,Manager,High,1,3.0,0.0,11.999999999999998,Excellent,Very High,0.7319825596306737,1.0,4.0,1,9.0,0.3478260869565219
Yes,Sales,28.000000000000004,Bachelor,Marketing,1,1.0,0,3.0,Sales Executive,Low,0,4.0,1.0,12.999999999999995,Outstanding,Medium,0.3480043410104915,1.0,4.0,1,2.0000000000000004,0.45
Yes,Research & Development,17.0,Bachelor,Technical Degree,1,0.0,0,1.0,Research Scientist,High,1,9.0,1.0,16.0,Excellent,Very High,0.6405979341759158,1.0,1.0,1,0.0,0.1666666666666667
No,Sales,23.0,College,Life Sciences,1,1.0,1,3.0,Sales Executive,High,0,3.0,1.0,16.0,Outstanding,Very High,0.20041411439910287,0.0,6.0,1,0.0,0.09523809523809527
Yes,Sales,2.0000000000000004,Bachelor,Medical,1,0.0,0,1.0,Sales Representative,High,0,1.0,0.0,12.999999999999995,MISSING,Very High,0.1892798839107569,0.0,3.0,0,2.0000000000000004,0.4999999999999999
No,Research & Development,7.000000000000001,Bachelor,Life Sciences,0,1.0,1,3.0,Laboratory Technician,Low,0,1.0,0.0,17.999999999999996,Outstanding,Low,0.4133346464447517,1.0,3.0,1,9.0,0.1041666666666667
No,Sales,10.000000000000002,Bachelor,Marketing,0,1.0,0,2.0000000000000004,Sales Executive,Very High,0,3.0,0.0,13.999999999999995,Excellent,High,0.4781097984711597,0.0,2.0,0,7.000000000000001,0.2777777777777778
No,Research & Development,1.0,College,Life Sciences,0,1.0,1,1.0,Research Scientist,Low,1,2.0000000000000004,0.0,22.0,Excellent,Very High,0.44854202401372223,1.0,2.0,1,2.0000000000000004,0.7999999999999999
No,Research & Development,27.0,Bachelor,Medical,1,1.0,1,2.0000000000000004,Healthcare Representative,High,1,5.999999999999999,0.0,12.999999999999995,Excellent,Medium,0.3504856125957652,2.0000000000000004,2.0,0,7.000000000000001,0.5882352941176472
No,Sales,2.0000000000000004,Below College,Marketing,0,1.0,1,2.0000000000000004,Sales Executive,Medium,1,3.0,0.0,11.999999999999998,MISSING,Very High,0.11216862934881963,0.0,6.0,1,2.0000000000000004,0.08333333333333336
No,Sales,10.000000000000002,Bachelor,Marketing,1,1.0,1,1.0,Sales Representative,Medium,0,1.0,0.0,13.999999999999995,Excellent,Very High,0.2396616018255689,2.0000000000000004,5.0,1,2.0000000000000004,0.0
No,Research & Development,9.0,College,Medical,1,1.0,1,2.0000000000000004,Manufacturing Director,High,0,7.000000000000001,1.0,17.999999999999996,MISSING,High,0.1460569295380307,0.0,3.0,1,4.0,0.0
No,Human Resources,2.0000000000000004,Bachelor,Human Resources,0,1.0,0,2.0000000000000004,Human Resources,Low,1,3.0,0.0,11.999999999999998,Excellent,Very High,0.1306250701380314,0.0,2.0,1,2.0000000000000004,0.4444444444444444
No,Sales,16.0,Bachelor,Marketing,1,0.0,1,4.0,Manager,Very High,1,5.000000000000001,1.0,22.0,Excellent,High,0.333032024793388,1.0,2.0,1,12.999999999999995,0.3636363636363637
No,Research & Development,9.0,Bachelor,Medical,1,1.0,0,3.0,Healthcare Representative,Medium,0,1.0,0.0,13.999999999999995,Excellent,Medium,0.28814999433556043,0.0,2.0,1,7.000000000000001,0.0
No,Sales,29.00000000000001,Bachelor,Marketing,0,0.0,0,4.0,Manager,Very High,0,3.0,0.0,11.999999999999998,Outstanding,High,0.12410641570898555,1.0,2.0,0,0.0,0.0625
No,Sales,5.000000000000001,Bachelor,Other,1,1.0,0,1.0,Sales Representative,High,0,0.0,0.0,17.999999999999996,MISSING,Very High,0.29151464121994564,0.0,3.0,1,2.0000000000000004,0.5999999999999999
No,Research & Development,1.0,College,Life Sciences,1,0.0,1,4.0,Manager,Very High,1,2.0000000000000004,0.0,15.000000000000005,Excellent,Medium,0.4810181502639378,1.0,2.0,0,8.000000000000002,0.23076923076923075
No,Research & Development,7.000000000000001,Below College,Life Sciences,0,1.0,0,5.000000000000001,Research Director,High,0,1.0,0.0,22.0,Excellent,Medium,0.1351311378426346,2.0000000000000004,2.0,1,16.0,0.3333333333333334
No,Research & Development,27.0,Bachelor,Medical,0,1.0,0,2.0000000000000004,Manufacturing Director,Low,0,0.0,0.0,21.0,Excellent,Medium,0.10464320625610947,1.0,3.0,0,3.0,1.0
No,Research & Development,24.0,Master,Life Sciences,0,1.0,1,2.0000000000000004,Laboratory Technician,Medium,1,7.000000000000001,0.0,15.000000000000005,Excellent,High,0.4291901255954961,1.0,2.0,1,8.000000000000002,0.09090909090909093
No,Sales,2.0000000000000004,College,Technical Degree,0,1.0,0,2.0000000000000004,Sales Representative,High,0,0.0,0.0,12.999999999999995,Excellent,Low,0.5062964158863411,0.0,3.0,1,7.000000000000001,0.8333333333333334
No,Research & Development,2.0000000000000004,Master,Technical Degree,0,0.0,0,1.0,Research Scientist,Very High,1,8.000000000000002,0.0,20.000000000000004,Excellent,Medium,0.3177429467084638,1.0,4.0,1,2.0000000000000004,0.05263157894736841
Yes,Research & Development,1.0,Master,Technical Degree,0,1.0,0,1.0,Research Scientist,Low,0,5.999999999999999,0.0,12.999999999999995,Excellent,High,0.5991014799154333,0.0,6.0,0,7.000000000000001,0.7272727272727273
No,Research & Development,9.0,Bachelor,Medical,1,1.0,1,1.0,Research Scientist,Medium,0,1.0,0.0,16.0,Excellent,Very High,0.4502164502164501,0.0,3.0,0,7.000000000000001,0.7142857142857143
No,Research & Development,2.0000000000000004,College,Medical,1,0.0,1,4.0,Manager,Low,1,0.0,0.0,17.0,Excellent,Very High,0.3939856934509339,1.0,4.0,1,5.999999999999999,0.4347826086956523
No,Sales,2.0000000000000004,Bachelor,Medical,1,1.0,1,1.0,Sales Representative,High,0,1.0,0.0,19.000000000000004,Excellent,Low,0.16006339144215528,0.0,2.0,1,2.0000000000000004,0.4999999999999999
No,Research & Development,11.0,Master,Medical,1,0.0,1,1.0,Laboratory Technician,High,1,7.000000000000001,1.0,11.0,Excellent,High,0.31059707394226976,1.0,5.0,1,2.0000000000000004,1.0
No,Research & Development,17.0,Below College,Life Sciences,1,1.0,0,3.0,Healthcare Representative,High,1,0.0,0.0,17.999999999999996,Excellent,Low,0.10143042912873844,1.0,3.0,0,9.0,0.05
Yes,Sales,24.0,Bachelor,Life Sciences,0,0.0,1,4.0,Sales Executive,Medium,0,4.0,1.0,16.0,Excellent,Very High,0.5517544373498914,0.0,2.0,0,0.0,0.4545454545454546
No,Research & Development,16.0,Bachelor,Life Sciences,1,1.0,1,3.0,Manufacturing Director,Very High,0,5.999999999999999,1.0,15.000000000000005,Excellent,Very High,0.20924403448967385,0.0,5.0,0,2.0000000000000004,0.11111111111111112
No,Research & Development,11.999999999999998,Bachelor,Life Sciences,0,1.0,1,2.0000000000000004,Healthcare Representative,Low,0,2.0000000000000004,0.0,11.999999999999998,Excellent,Medium,0.5504279866021583,1.0,1.0,1,4.0,0.06666666666666665
No,Research & Development,15.000000000000005,Master,Medical,1,1.0,1,2.0000000000000004,Healthcare Representative,Very High,0,5.000000000000001,0.0,17.999999999999996,Excellent,Medium,0.12138798210615405,1.0,2.0,1,1.0,0.1111111111111111
No,Research & Development,20.000000000000004,Bachelor,Technical Degree,1,1.0,1,1.0,Research Scientist,High,1,0.0,0.0,17.0,Excellent,Very High,0.4989141985861487,0.0,5.0,0,0.0,0.4999999999999999
No,Human Resources,1.0,College,Life Sciences,1,1.0,1,1.0,Human Resources,Low,0,5.999999999999999,0.0,11.999999999999998,Excellent,High,0.0899072178420524,0.0,2.0,1,5.999999999999999,0.4
Yes,Research & Development,7.000000000000001,Master,Medical,1,0.0,0,3.0,Manufacturing Director,Low,1,7.000000000000001,1.0,13.999999999999995,Excellent,Very High,0.8523662979289716,0.0,1.0,0,9.0,0.7096774193548392
No,Research & Development,15.000000000000005,Bachelor,Life Sciences,1,1.0,1,1.0,Research Scientist,Very High,0,1.0,0.0,19.000000000000004,Outstanding,Low,0.0486040665108278,0.0,3.0,1,5.000000000000001,0.1666666666666667
No,Research & Development,24.0,College,Life Sciences,1,0.0,1,3.0,Healthcare Representative,Very High,0,3.0,1.0,16.0,Excellent,Medium,0.18195026066148207,1.0,3.0,0,3.0,0.3333333333333334
No,Research & Development,3.0,Bachelor,Medical,1,0.0,0,3.0,Manufacturing Director,High,1,2.0000000000000004,1.0,13.999999999999995,Excellent,High,0.33214340353919125,0.0,3.0,1,4.0,0.17857142857142858
No,Research & Development,3.0,Bachelor,Technical Degree,0,1.0,1,3.0,Manager,High,1,2.0000000000000004,0.0,11.0,Excellent,Very High,0.10355029585798783,0.0,3.0,1,2.0000000000000004,0.1333333333333333
Yes,Sales,1.0,Bachelor,Technical Degree,0,0.0,1,1.0,Sales Representative,High,1,3.0,0.0,15.000000000000005,Excellent,Very High,0.1663173937892935,1.0,2.0,1,2.0000000000000004,0.0
No,Sales,23.0,Bachelor,Marketing,1,1.0,0,2.0000000000000004,Sales Executive,Very High,1,7.000000000000001,1.0,19.000000000000004,Excellent,High,0.2089009143496921,1.0,3.0,0,2.0000000000000004,1.0
No,Sales,8.000000000000002,Bachelor,Marketing,0,1.0,1,3.0,Sales Executive,Very High,0,1.0,0.0,13.999999999999995,Excellent,Very High,0.2611456796459046,0.0,4.0,1,8.000000000000002,0.8333333333333334
No,Research & Development,5.000000000000001,Bachelor,Life Sciences,1,1.0,0,1.0,Laboratory Technician,High,0,3.0,0.0,13.999999999999995,Excellent,Very High,0.7621974162799444,0.0,2.0,1,2.0000000000000004,0.8571428571428569
No,Sales,1.0,Bachelor,Medical,0,1.0,1,2.0000000000000004,Sales Executive,Low,0,1.0,0.0,22.0,Outstanding,Low,0.2874954162082873,1.0,5.0,1,8.000000000000002,0.5555555555555556
No,Research & Development,2.0000000000000004,Below College,Medical,0,0.0,1,1.0,Laboratory Technician,Medium,1,9.0,0.0,11.999999999999998,Excellent,Very High,0.8852813852813854,1.0,6.0,1,2.0000000000000004,0.1666666666666667
No,Research & Development,7.000000000000001,Master,Life Sciences,1,0.0,1,3.0,Healthcare Representative,Medium,0,3.0,0.0,13.999999999999995,MISSING,Medium,0.2274680160397177,2.0000000000000004,2.0,1,7.000000000000001,0.03448275862068964
No,Research & Development,1.0,Below College,Medical,1,1.0,1,3.0,Research Director,Medium,1,0.0,0.0,17.999999999999996,Excellent,Low,0.4624804132087523,2.0000000000000004,4.0,0,8.000000000000002,0.3571428571428572
No,Research & Development,1.0,Bachelor,Technical Degree,0,0.0,1,1.0,Research Scientist,Very High,1,7.000000000000001,0.0,11.999999999999998,Excellent,High,0.6018618324350808,1.0,2.0,0,5.000000000000001,0.2941176470588235
No,Research & Development,7.000000000000001,Master,Medical,0,0.0,0,2.0000000000000004,Manufacturing Director,High,1,2.0000000000000004,0.0,17.0,Excellent,High,0.4038475291425312,0.0,3.0,1,0.0,0.29999999999999993
