Unnamed: 0,Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1290,50.0,No,Research & Development,3.0,Bachelor,Life Sciences,Very High,Male,High,1.7320508075688772,Healthcare Representative,Very High,Divorced,8.824089482791821,74.12152184082571,0.0,No,3.3166247903554,Excellent,Very High,1.0,3.1622776601683795,2.0,Good,2.0,2.6457513110645907,1.0,2.449489742783178
1291,24.0,No,Sales,4.58257569495584,Master,Life Sciences,Low,Male,Medium,1.4142135623730951,Sales Executive,Very High,Married,8.27052509505507,59.72436688655645,1.7320508075688772,Yes,3.4641016151377544,MISSING,Very High,1.4142135623730951,2.8284271247461903,3.0,Best,2.449489742783178,2.0,1.0,2.0
1292,43.0,Yes,Research & Development,4.123105625617661,Bachelor,Technical Degree,High,Female,Medium,1.0,Research Scientist,High,Married,9.208839245849916,124.84790747145105,3.0,Yes,4.0,Excellent,Very High,1.0,2.449489742783178,1.0,Better,1.0,0.0,0.0,0.0
1293,22.0,No,Sales,4.795831523312719,College,Life Sciences,Very High,Male,High,1.7320508075688772,Sales Executive,High,Single,7.750614732770409,107.66150658429407,1.7320508075688772,Yes,4.0,Outstanding,Very High,0.0,4.58257569495584,6.0,Better,1.4142135623730951,0.0,0.0,1.4142135623730951
1294,28.0,Yes,Sales,1.4142135623730951,Bachelor,Medical,High,Female,Medium,1.0,Sales Representative,High,Single,8.336630087637149,148.49915824677257,1.0,No,3.6055512754639887,MISSING,Very High,0.0,1.4142135623730951,3.0,Good,1.0,1.4142135623730951,0.0,1.4142135623730951
1295,40.0,No,Research & Development,1.7320508075688772,Bachelor,Medical,High,Female,Medium,1.0,Research Scientist,High,Divorced,8.745761999375512,159.14144651849813,1.0,Yes,3.8729833462074175,Excellent,Very High,1.0,1.0,2.0,Good,4.47213595499958,1.0,0.0,1.0
1296,30.0,No,Research & Development,2.6457513110645907,Master,Medical,Low,Male,High,1.0,Research Scientist,Very High,Single,8.542080906924017,148.52945835759311,1.0,No,3.6055512754639887,MISSING,High,0.0,1.0,1.0,Bad,3.1622776601683795,0.0,0.0,0.0
1297,32.0,No,Research & Development,2.0,Master,Life Sciences,High,Female,High,1.4142135623730951,Research Scientist,High,Single,8.593413217327646,51.865209919559746,1.0,Yes,3.3166247903554,Excellent,Medium,0.0,3.0,2.0,Better,3.1622776601683795,2.449489742783178,1.0,1.0
1298,39.0,No,Research & Development,2.6457513110645907,Bachelor,Life Sciences,Low,Male,High,1.7320508075688772,Laboratory Technician,Low,Divorced,9.035272443893538,142.50614021858846,1.0,No,4.242640687119285,Outstanding,Low,1.0,4.898979485566356,3.0,Better,1.5811388300841898,3.0,3.0,3.3166247903554
1299,46.0,No,Sales,3.1622776601683795,Bachelor,Marketing,Medium,Male,Medium,1.4142135623730951,Sales Executive,Very High,Single,7.632401126601452,65.70388116390082,1.7320508075688772,No,3.7416573867739413,Excellent,High,0.0,3.0,2.0,Good,1.5811388300841898,2.6457513110645907,0.0,1.0
1300,32.0,No,Research & Development,1.0,College,Life Sciences,Low,Male,High,1.0,Research Scientist,Low,Married,8.456806041401142,102.44022647378323,1.4142135623730951,No,4.69041575982343,Excellent,Very High,1.0,2.23606797749979,2.0,Best,2.0,1.4142135623730951,1.0,0.0
1301,36.0,No,Research & Development,5.196152422706632,Bachelor,Medical,High,Male,High,1.4142135623730951,Healthcare Representative,High,Married,8.667335849845957,128.75169901791588,2.449489742783178,No,3.6055512754639887,Excellent,Medium,1.4142135623730951,4.123105625617661,2.0,Good,3.1622776601683795,2.6457513110645907,2.6457513110645907,2.6457513110645907
1302,36.0,No,Sales,3.0,Below College,Life Sciences,Very High,Male,High,1.0,Sales Representative,Low,Single,8.77940359789435,145.19641868861643,1.0,No,3.3166247903554,Excellent,Low,0.0,1.4142135623730951,3.0,Better,2.449489742783178,1.4142135623730951,0.0,1.4142135623730951
1303,31.0,Yes,Research & Development,2.8284271247461903,Below College,Medical,High,Male,High,1.0,Laboratory Technician,High,Single,8.154500175151941,116.43023662262308,1.0,No,3.4641016151377544,Excellent,Very High,0.0,0.0,2.0,Better,2.23606797749979,0.0,0.0,0.0
1304,54.0,No,Research & Development,1.4142135623730951,Master,Other,Low,Female,Medium,1.4142135623730951,Healthcare Representative,Very High,Single,9.760078969240775,130.68282213053098,1.7320508075688772,No,4.795831523312719,Excellent,Medium,0.0,3.7416573867739413,3.0,Better,4.47213595499958,0.0,0.0,0.0
1305,39.0,No,Sales,1.4142135623730951,Below College,Marketing,Medium,Male,Very High,1.4142135623730951,Sales Executive,Medium,Married,7.643003635560717,136.37081799270692,1.7320508075688772,No,3.4641016151377544,MISSING,Very High,0.0,3.4641016151377544,6.0,Better,1.0,1.4142135623730951,1.4142135623730951,1.4142135623730951
1306,26.0,No,Sales,3.1622776601683795,Bachelor,Marketing,Very High,Male,High,1.0,Sales Representative,Medium,Divorced,8.367764677924308,134.04103849194843,1.0,No,3.7416573867739413,Excellent,Very High,1.4142135623730951,1.4142135623730951,5.0,Better,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951
1307,18.0,No,Research & Development,3.0,College,Medical,High,Male,High,1.4142135623730951,Manufacturing Director,High,Single,7.537962659768207,113.39312148450628,2.6457513110645907,Yes,4.242640687119285,MISSING,High,0.0,3.1622776601683795,3.0,Better,0.0,2.0,1.0,2.6457513110645907
1308,36.0,No,Sales,3.1622776601683795,Bachelor,Life Sciences,Very High,Female,High,1.4142135623730951,Sales Executive,High,Divorced,7.674617497364363,110.96395811253308,1.0,Yes,3.7416573867739413,Excellent,High,1.0,3.8729833462074175,2.0,Better,4.743416490252568,3.7416573867739413,0.0,2.6457513110645907
1309,22.0,No,Human Resources,1.4142135623730951,Bachelor,Human Resources,Low,Male,Medium,1.4142135623730951,Human Resources,Low,Married,7.752764808851326,133.49906366712838,1.7320508075688772,No,3.4641016151377544,Excellent,Very High,0.0,3.0,2.0,Better,2.0,1.4142135623730951,1.0,0.0
1310,34.0,No,Sales,4.0,Bachelor,Marketing,Very High,Female,High,2.0,Manager,Very High,Married,7.8551570058813445,88.0,2.23606797749979,Yes,4.69041575982343,Excellent,High,1.0,4.69041575982343,2.0,Better,2.8284271247461903,3.6055512754639887,1.0,3.0
1311,42.0,No,Research & Development,3.0,Bachelor,Medical,Very High,Male,Medium,1.7320508075688772,Healthcare Representative,Medium,Single,8.534443544822762,132.8683559016217,1.0,No,3.7416573867739413,Excellent,Medium,0.0,3.0,2.0,Best,0.0,2.6457513110645907,2.6457513110645907,2.6457513110645907
1312,29.0,Yes,Research & Development,2.449489742783178,Bachelor,Life Sciences,High,Female,Very High,1.0,Laboratory Technician,Low,Married,7.7488913372555315,58.69412236331676,1.0,Yes,4.58257569495584,MISSING,High,1.4142135623730951,1.0,1.0,Better,2.7386127875258306,0.0,0.0,0.0
1313,27.5,No,Research & Development,2.449489742783178,Bachelor,Life Sciences,High,Male,Medium,1.0,Research Scientist,High,Divorced,7.930565854233965,148.6203216252744,1.0,Yes,3.7416573867739413,Excellent,Very High,1.0,1.7320508075688772,5.0,Better,3.7416573867739413,1.0,0.0,1.4142135623730951
1314,32.0,No,Sales,5.385164807134505,Bachelor,Marketing,Low,Female,Medium,2.0,Manager,Very High,Divorced,7.916807490937603,148.6674140489435,1.7320508075688772,No,3.4641016151377544,Outstanding,High,1.0,5.656854249492381,2.0,Good,1.4142135623730951,0.0,0.0,0.0
1315,35.0,No,Human Resources,1.0,Bachelor,Human Resources,High,Female,Very High,1.0,Human Resources,High,Married,9.597234094498912,77.48548251124207,1.0,No,3.6055512754639887,Excellent,Very High,1.0,2.6457513110645907,3.0,Best,1.4142135623730951,2.449489742783178,2.23606797749979,0.0
1316,32.0,No,Research & Development,1.4142135623730951,Master,Life Sciences,Medium,Male,High,1.0,Laboratory Technician,High,Married,8.733755131364893,134.54738942097686,1.0,No,3.7416573867739413,Excellent,Very High,1.0,2.449489742783178,4.0,Best,3.1622776601683795,1.4142135623730951,0.0,1.7320508075688772
1317,45.5,No,Sales,2.23606797749979,Bachelor,Other,Very High,Male,Medium,1.0,Sales Representative,High,Single,8.737452587550584,146.21217459568814,0.0,No,4.242640687119285,MISSING,Very High,0.0,2.23606797749979,3.0,Better,1.7320508075688772,1.4142135623730951,0.0,0.0
1318,36.0,No,Research & Development,1.0,College,Life Sciences,Very High,Female,High,2.0,Manager,Very High,Married,8.802672840312818,117.59676866308872,1.4142135623730951,No,3.8729833462074175,Excellent,Medium,1.0,5.0990195135927845,2.0,Good,2.449489742783178,2.8284271247461903,2.6457513110645907,2.8284271247461903
1319,40.0,No,Research & Development,2.6457513110645907,Below College,Life Sciences,Medium,Male,Low,2.23606797749979,Research Director,High,Divorced,7.916078096302786,142.42190842703943,1.0,No,4.69041575982343,Excellent,Medium,1.4142135623730951,4.58257569495584,2.0,Better,2.6457513110645907,4.0,2.23606797749979,3.1622776601683795
1320,30.0,No,Research & Development,5.196152422706632,Bachelor,Medical,Medium,Male,Low,1.4142135623730951,Manufacturing Director,Low,Divorced,7.669028288589683,143.03845636750978,0.0,No,4.58257569495584,Excellent,Medium,1.0,2.449489742783178,3.0,Good,2.449489742783178,1.7320508075688772,0.0,0.0
1321,53.0,No,Research & Development,1.4142135623730951,Master,Medical,High,Female,High,1.0,Research Scientist,High,Married,9.56626503452421,112.02231920470136,1.4142135623730951,No,3.7416573867739413,Excellent,Medium,1.7320508075688772,4.47213595499958,3.0,Better,3.4641016151377544,1.7320508075688772,0.0,1.4142135623730951
1322,45.0,No,Human Resources,2.449489742783178,Below College,Medical,Very High,Female,Medium,1.0,Human Resources,Medium,Married,8.629271094821588,124.23365083583431,1.0,No,3.3166247903554,Excellent,Very High,0.0,1.0,2.0,Better,3.8729833462074175,0.0,0.0,0.0
1323,20.0,No,Research & Development,4.898979485566356,Master,Life Sciences,Medium,Male,High,1.4142135623730951,Laboratory Technician,Medium,Married,7.997326822998098,83.22860085331243,2.6457513110645907,No,3.8729833462074175,Excellent,High,1.0,3.3166247903554,2.0,Better,1.0,2.8284271247461903,0.0,2.8284271247461903
1324,46.0,No,Research & Development,1.4142135623730951,Master,Technical Degree,High,Female,High,1.4142135623730951,Healthcare Representative,Very High,Single,9.261698664251323,78.50477692471969,1.0,No,3.3166247903554,Excellent,Very High,0.0,3.7416573867739413,3.0,Best,1.4142135623730951,3.3166247903554,2.0,3.3166247903554
1325,34.0,No,Research & Development,2.8284271247461903,Bachelor,Medical,Medium,Male,Very High,1.4142135623730951,Laboratory Technician,High,Married,8.52971447196991,101.13357503816424,1.4142135623730951,No,3.4641016151377544,Excellent,Low,0.0,2.449489742783178,3.0,Best,2.8284271247461903,1.7320508075688772,1.0,1.4142135623730951
1326,25.0,No,Research & Development,4.898979485566356,Master,Medical,Medium,Male,Very High,1.7320508075688772,Healthcare Representative,Very High,Married,8.301769763117166,58.804761711956644,1.7320508075688772,No,3.8729833462074175,Excellent,High,0.0,3.3166247903554,5.0,Better,1.4142135623730951,1.7320508075688772,1.0,1.4142135623730951
1327,51.0,Yes,Research & Development,4.898979485566356,College,Life Sciences,Low,Female,High,1.0,Laboratory Technician,Very High,Single,8.92052268739398,101.29659421717987,1.0,No,4.0,MISSING,Very High,0.0,2.23606797749979,1.0,Better,3.6055512754639887,1.4142135623730951,1.0,0.0
1328,42.0,No,Sales,1.4142135623730951,College,Technical Degree,Medium,Male,Low,1.4142135623730951,Sales Representative,High,Single,8.743850562030243,111.30139262381222,0.0,No,3.6055512754639887,Excellent,Low,0.0,3.0,3.0,Better,2.7386127875258306,2.6457513110645907,1.7320508075688772,1.0
1329,33.0,No,Research & Development,3.7416573867739413,Bachelor,Medical,Very High,Male,High,1.0,Research Scientist,Medium,Married,8.745761999375512,68.3593446428504,1.0,No,3.6055512754639887,Excellent,Very High,1.0,2.8284271247461903,2.0,Better,1.7320508075688772,2.6457513110645907,1.0,2.449489742783178
1330,28.0,No,Research & Development,2.0,Bachelor,Medical,Low,Male,Very High,1.0,Research Scientist,Low,Married,8.829665432675236,92.43376006633076,1.4142135623730951,No,4.0,MISSING,Low,1.0,2.23606797749979,2.0,Best,2.6457513110645907,1.4142135623730951,0.0,1.4142135623730951
1331,27.0,No,Research & Development,1.4142135623730951,Master,Technical Degree,Medium,Female,Medium,1.0,Research Scientist,Very High,Married,7.837554360881084,89.30285549745876,2.8284271247461903,No,4.47213595499958,Excellent,Medium,1.0,4.358898943540674,4.0,Best,1.0,1.4142135623730951,0.0,2.0
1332,50.0,Yes,Human Resources,1.0,College,Medical,Medium,Male,Medium,1.7320508075688772,Human Resources,Low,Married,9.544882175080447,48.228622207149975,3.0,No,3.7416573867739413,Excellent,Very High,1.0,4.898979485566356,2.0,Better,3.4641016151377544,2.449489742783178,1.7320508075688772,2.449489742783178
1333,32.0,No,Research & Development,2.0,Below College,Medical,High,Female,High,1.0,Laboratory Technician,Medium,Single,8.516793111394898,113.41075786714417,1.0,No,3.6055512754639887,Excellent,High,0.0,1.7320508075688772,2.0,Bad,2.8284271247461903,1.4142135623730951,1.0,1.4142135623730951
1334,30.0,No,Research & Development,1.4142135623730951,Below College,Medical,Low,Female,Medium,1.0,Research Scientist,Very High,Single,8.454253391642363,63.639610306789294,0.0,No,3.4641016151377544,Excellent,Very High,0.0,2.23606797749979,3.0,Better,2.8284271247461903,1.7320508075688772,1.0,1.0
1335,39.0,Yes,Research & Development,1.0,Master,Technical Degree,Low,Male,Medium,1.0,Research Scientist,Low,Single,8.419359831067474,86.9942526837262,2.449489742783178,No,3.6055512754639887,Excellent,High,0.0,3.3166247903554,6.0,Bad,2.8284271247461903,2.6457513110645907,0.0,2.6457513110645907
1336,34.0,No,Research & Development,3.0,Bachelor,Medical,Very High,Male,High,1.0,Research Scientist,Medium,Single,8.576216531865699,108.54031509075328,1.0,No,4.0,Excellent,Very High,0.0,2.6457513110645907,3.0,Good,2.23606797749979,2.6457513110645907,0.0,1.7320508075688772
1337,36.0,No,Research & Development,1.4142135623730951,College,Medical,Very High,Female,High,2.0,Manager,Low,Married,8.643473357326567,119.99583326099285,0.0,No,4.123105625617661,Excellent,Very High,1.0,4.795831523312719,4.0,Better,3.1622776601683795,2.449489742783178,3.6055512754639887,2.6457513110645907
1338,48.0,No,Human Resources,5.0,Below College,Life Sciences,High,Male,High,1.0,Human Resources,High,Married,9.88659568486591,94.42457307290302,1.0,No,4.795831523312719,Excellent,Very High,1.0,2.8284271247461903,3.0,Better,4.69041575982343,2.6457513110645907,2.23606797749979,2.6457513110645907
1339,19.0,No,Sales,1.4142135623730951,Bachelor,Medical,High,Male,High,1.0,Sales Representative,High,Single,7.659642954564682,115.11298797268708,1.0,No,4.358898943540674,Excellent,Low,0.0,1.4142135623730951,2.0,Better,1.0,1.4142135623730951,1.4142135623730951,1.4142135623730951
1340,40.0,No,Research & Development,2.449489742783178,Bachelor,Other,High,Female,Very High,1.0,Laboratory Technician,Very High,Married,9.510370887608829,84.27336471270148,0.0,No,4.242640687119285,Excellent,Low,1.0,2.8284271247461903,3.0,Better,4.242640687119285,2.6457513110645907,2.6457513110645907,2.6457513110645907
1341,30.0,No,Research & Development,3.3166247903554,Master,Medical,Very High,Female,High,1.0,Laboratory Technician,High,Married,8.745761999375512,142.23923509355637,2.6457513110645907,Yes,3.3166247903554,Excellent,High,1.0,2.23606797749979,5.0,Better,2.23606797749979,1.4142135623730951,1.4142135623730951,1.4142135623730951
1342,33.5,No,Research & Development,3.8729833462074175,College,Life Sciences,High,Female,Medium,2.0,Research Director,High,Married,9.507329003748263,59.371710435189584,1.0,No,4.898979485566356,Excellent,Low,1.0,3.7416573867739413,1.0,Better,3.8729833462074175,3.1622776601683795,2.449489742783178,3.3166247903554
1343,56.0,No,Research & Development,1.0,Bachelor,Life Sciences,Medium,Male,High,1.4142135623730951,Research Scientist,Medium,Married,9.889236486766269,85.70880934886449,1.0,No,4.123105625617661,Excellent,Medium,1.4142135623730951,3.1622776601683795,4.0,Better,2.6457513110645907,2.0,0.0,3.0
1344,35.0,No,Human Resources,1.7320508075688772,College,Human Resources,High,Male,High,1.0,Human Resources,Very High,Married,8.354438940114811,47.360320944858465,0.0,No,4.358898943540674,Excellent,High,1.0,2.0,3.0,Bad,3.0,1.4142135623730951,0.0,1.4142135623730951
1345,33.0,No,Research & Development,4.123105625617661,Below College,Life Sciences,High,Male,Medium,1.7320508075688772,Healthcare Representative,High,Married,7.822444729489317,156.86937240902063,0.0,No,4.242640687119285,Excellent,Low,1.0,4.47213595499958,3.0,Good,1.0,3.0,1.0,3.0
1346,30.0,Yes,Sales,4.898979485566356,Bachelor,Life Sciences,Medium,Female,Very High,2.0,Sales Executive,Medium,Single,9.150484204822817,130.6560369826056,2.0,Yes,4.0,Excellent,Very High,0.0,4.69041575982343,2.0,Good,3.1622776601683795,0.0,0.0,0.0
1347,33.5,No,Research & Development,1.4142135623730951,Below College,Life Sciences,Very High,Male,High,1.0,Laboratory Technician,Medium,Married,8.509161019718974,68.32276341015489,0.0,No,3.6055512754639887,MISSING,High,1.7320508075688772,2.0,6.0,Better,2.6457513110645907,1.4142135623730951,0.0,1.4142135623730951
1348,43.0,No,Research & Development,4.0,Bachelor,Life Sciences,High,Male,High,1.7320508075688772,Manufacturing Director,Very High,Single,8.336630087637149,141.23738881755068,2.449489742783178,Yes,3.8729833462074175,Excellent,Very High,0.0,4.242640687119285,5.0,Good,1.4142135623730951,1.4142135623730951,1.7320508075688772,1.7320508075688772
1349,57.5,No,Research & Development,3.4641016151377544,Bachelor,Life Sciences,Medium,Male,High,1.4142135623730951,Healthcare Representative,Low,Divorced,8.68541582383069,103.67256146155547,1.4142135623730951,No,3.4641016151377544,Excellent,Medium,1.0,3.8729833462074175,1.0,Better,1.0,2.0,2.6457513110645907,2.6457513110645907
1350,33.0,No,Research & Development,3.8729833462074175,Master,Medical,High,Male,High,1.4142135623730951,Healthcare Representative,Very High,Divorced,7.60489448081162,128.61570666135609,2.23606797749979,No,4.242640687119285,Excellent,Medium,1.0,3.0,2.0,Better,1.0,1.0,1.0,1.4142135623730951
1351,37.0,Yes,Research & Development,2.8284271247461903,Master,Other,Medium,Male,Low,1.0,Laboratory Technician,Low,Married,8.745761999375512,68.98550572402873,1.0,Yes,3.3166247903554,Excellent,Very High,0.0,2.6457513110645907,3.0,Good,1.0,2.6457513110645907,0.0,2.6457513110645907
1352,43.0,No,Research & Development,4.47213595499958,Bachelor,Technical Degree,High,Male,Very High,1.0,Research Scientist,High,Married,9.287116210778233,147.11560080426545,0.0,No,4.123105625617661,Excellent,Very High,0.0,1.4142135623730951,5.0,Good,1.0,0.0,0.0,0.0
1353,40.0,Yes,Sales,3.0,Bachelor,Marketing,Low,Male,High,1.7320508075688772,Sales Executive,Very High,Divorced,9.707290170206523,126.43575443678895,2.0,No,3.3166247903554,Outstanding,Low,1.0,5.291502622129181,2.0,Best,4.58257569495584,2.6457513110645907,2.0,1.7320508075688772
1354,57.5,No,Human Resources,1.0,College,Life Sciences,Very High,Male,High,1.0,Human Resources,Low,Single,7.632401126601452,151.51567575666883,2.449489742783178,No,3.4641016151377544,Excellent,High,0.0,3.1622776601683795,2.0,Best,2.0,2.449489742783178,2.23606797749979,2.6457513110645907
1355,44.0,Yes,Research & Development,2.6457513110645907,Master,Medical,High,Female,Medium,1.7320508075688772,Manufacturing Director,Low,Married,9.234837843576573,109.64944140304593,2.6457513110645907,Yes,3.7416573867739413,Excellent,Very High,0.0,5.5677643628300215,1.0,Good,4.69041575982343,3.0,2.23606797749979,3.0
1356,39.5,No,Research & Development,3.8729833462074175,Bachelor,Life Sciences,High,Male,High,1.0,Research Scientist,Very High,Single,7.0048819897128585,150.5755624263114,1.0,No,4.358898943540674,Outstanding,Low,0.0,2.449489742783178,3.0,Better,1.0,2.23606797749979,1.0,2.23606797749979
1357,32.0,No,Research & Development,1.0,College,Medical,Very High,Female,High,1.0,Laboratory Technician,Medium,Married,9.259511415982633,63.85138996137829,1.0,No,3.6055512754639887,Excellent,High,0.0,3.4641016151377544,5.0,Good,2.449489742783178,2.8284271247461903,1.0,2.6457513110645907
1358,28.0,No,Research & Development,1.0,Master,Medical,High,Female,High,1.0,Research Scientist,Medium,Single,8.186185994226083,137.0218960604472,1.0,No,4.123105625617661,Outstanding,Medium,0.0,1.0,3.0,Better,1.7320508075688772,1.0,1.0,0.0
1359,52.0,No,Research & Development,4.898979485566356,College,Life Sciences,High,Female,Very High,1.7320508075688772,Healthcare Representative,Very High,Divorced,8.356554845453426,152.97712247261023,1.7320508075688772,Yes,4.0,Excellent,Medium,1.0,3.4641016151377544,3.0,Bad,2.0,1.7320508075688772,1.0,2.0
1360,40.0,No,Research & Development,1.7320508075688772,Bachelor,Medical,Very High,Female,Medium,1.7320508075688772,Manufacturing Director,High,Married,8.781555458546402,140.03213916812098,1.4142135623730951,Yes,3.7416573867739413,Excellent,High,0.0,5.291502622129181,3.0,Better,2.23606797749979,2.0,0.0,2.0
1361,45.0,No,Research & Development,4.123105625617661,Master,Medical,Very High,Male,Low,1.0,Laboratory Technician,High,Married,9.49137540170617,78.84795495128583,1.0,No,3.8729833462074175,Excellent,High,1.7320508075688772,1.7320508075688772,3.0,Best,0.0,1.4142135623730951,0.0,1.4142135623730951
1362,21.0,No,Research & Development,1.7320508075688772,Bachelor,Technical Degree,Low,Male,High,1.7320508075688772,Manager,High,Married,7.774855766665518,151.60474926597783,1.4142135623730951,No,3.3166247903554,Excellent,Very High,0.0,3.8729833462074175,3.0,Better,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
1363,38.0,Yes,Sales,1.0,Bachelor,Technical Degree,Low,Female,High,1.0,Sales Representative,High,Married,7.870547844507714,125.4870511248073,1.7320508075688772,No,3.8729833462074175,Excellent,Very High,1.0,2.23606797749979,2.0,Best,0.0,1.4142135623730951,1.0,1.4142135623730951
1364,41.0,No,Research & Development,4.123105625617661,Master,Medical,Medium,Male,High,1.7320508075688772,Manager,Low,Married,9.859587910246107,161.01863246220915,1.0,Yes,4.795831523312719,Excellent,Very High,1.4142135623730951,3.0,2.0,Better,4.58257569495584,1.0,0.0,2.8284271247461903
1365,27.5,No,Sales,4.795831523312719,Bachelor,Marketing,High,Male,Medium,1.4142135623730951,Sales Executive,Very High,Married,8.4069317971587,146.41038214552955,2.6457513110645907,Yes,4.358898943540674,Excellent,High,1.0,2.23606797749979,3.0,Good,2.23606797749979,1.4142135623730951,0.0,0.0
1366,27.5,No,Research & Development,3.6055512754639887,Bachelor,Medical,Medium,Female,Very High,1.4142135623730951,Healthcare Representative,Low,Married,8.745761999375512,75.47184905645283,2.23606797749979,No,4.242640687119285,Outstanding,High,1.4142135623730951,3.1622776601683795,2.0,Good,3.0,0.0,0.0,0.0
1367,35.0,No,Research & Development,1.0,Bachelor,Medical,Low,Male,High,1.4142135623730951,Manufacturing Director,Very High,Married,8.989693700860562,104.29285689825552,1.0,Yes,4.69041575982343,Excellent,Medium,1.0,3.0,5.0,Better,3.3166247903554,2.8284271247461903,2.6457513110645907,2.8284271247461903
1368,37.0,No,Sales,2.8284271247461903,Bachelor,Marketing,Medium,Male,High,1.7320508075688772,Sales Executive,Very High,Single,8.311643948502981,124.85591696031072,1.0,No,3.7416573867739413,Excellent,Very High,0.0,3.0,4.0,Better,2.7386127875258306,2.8284271247461903,1.7320508075688772,2.6457513110645907
1369,38.0,No,Research & Development,2.23606797749979,Bachelor,Life Sciences,High,Male,Medium,1.0,Laboratory Technician,High,Single,8.712266432135355,89.29165694509202,1.7320508075688772,No,3.7416573867739413,Excellent,Very High,0.0,2.6457513110645907,2.0,Better,2.449489742783178,1.4142135623730951,0.0,1.7320508075688772
1370,26.0,No,Sales,1.0,Bachelor,Medical,Low,Male,Very High,1.4142135623730951,Sales Executive,Low,Divorced,8.743850562030243,147.70240350109404,1.0,No,4.69041575982343,Outstanding,Low,1.0,3.0,5.0,Better,2.23606797749979,2.8284271247461903,0.0,2.8284271247461903
1371,22.0,No,Research & Development,1.4142135623730951,Below College,Medical,Low,Female,High,1.0,Laboratory Technician,Medium,Married,9.597234094498912,128.96511156122807,3.0,No,3.4641016151377544,Excellent,Very High,1.0,2.449489742783178,6.0,Better,1.0,1.4142135623730951,1.4142135623730951,1.4142135623730951
1372,43.0,No,Research & Development,2.6457513110645907,Master,Life Sciences,High,Female,High,1.7320508075688772,Healthcare Representative,Medium,Divorced,8.469052816088304,144.734239211045,1.7320508075688772,No,3.7416573867739413,MISSING,Medium,1.4142135623730951,5.385164807134505,2.0,Better,1.0,2.6457513110645907,0.0,2.6457513110645907
1373,52.0,No,Research & Development,1.0,Below College,Medical,High,Male,High,1.7320508075688772,Research Director,Medium,Married,8.983314293397749,131.26690367339359,0.0,No,4.242640687119285,Excellent,Low,1.4142135623730951,3.7416573867739413,4.0,Bad,2.23606797749979,2.8284271247461903,2.23606797749979,3.4641016151377544
1374,34.0,No,Research & Development,2.449489742783178,Bachelor,Life Sciences,Medium,Female,Very High,1.0,Laboratory Technician,Very High,Married,8.336630087637149,148.3307115873176,1.7320508075688772,No,3.4641016151377544,Excellent,Medium,0.0,2.23606797749979,3.0,Better,2.8284271247461903,0.0,0.0,0.0
1375,33.5,No,Research & Development,1.0,Bachelor,Technical Degree,Low,Female,High,1.0,Research Scientist,Very High,Married,8.722905701000768,101.0198000393982,2.6457513110645907,No,3.4641016151377544,Excellent,High,1.0,4.123105625617661,2.0,Good,2.23606797749979,2.23606797749979,1.0,1.4142135623730951
1376,36.0,No,Research & Development,2.6457513110645907,Master,Medical,Medium,Female,Medium,1.4142135623730951,Manufacturing Director,High,Married,8.638879709672839,118.24973572909158,1.4142135623730951,No,4.123105625617661,Excellent,High,0.0,3.1622776601683795,3.0,Better,1.7320508075688772,0.0,0.0,0.0
1377,53.0,No,Sales,3.1622776601683795,Master,Life Sciences,High,Male,High,1.0,Sales Representative,High,Married,9.254165851516213,135.68345514468592,1.0,Yes,4.358898943540674,Excellent,Very High,1.0,1.0,2.0,Better,1.4142135623730951,1.0,0.0,0.0
1378,30.0,No,Sales,5.0,College,Technical Degree,Very High,Male,High,1.4142135623730951,Sales Executive,High,Married,7.734121303328305,77.9037868142493,2.6457513110645907,Yes,3.4641016151377544,Outstanding,Medium,1.0,2.0,2.0,Best,1.0,1.4142135623730951,1.4142135623730951,1.4142135623730951
1379,27.0,Yes,Research & Development,1.0,Bachelor,Life Sciences,Very High,Female,Medium,1.0,Laboratory Technician,High,Single,7.632401126601452,97.83148777362021,0.0,Yes,3.7416573867739413,Excellent,Very High,0.0,2.0,2.0,Bad,2.6457513110645907,1.4142135623730951,1.0,1.4142135623730951
1380,22.0,No,Research & Development,4.58257569495584,Bachelor,Medical,Very High,Female,High,1.0,Laboratory Technician,Very High,Married,7.962415680121063,123.44229421069588,2.6457513110645907,No,4.47213595499958,Excellent,Low,1.0,2.8284271247461903,5.0,Better,0.0,1.4142135623730951,1.0,1.4142135623730951
1381,27.5,No,Research & Development,1.0,Bachelor,Medical,Very High,Male,Medium,1.4142135623730951,Healthcare Representative,Low,Single,9.210140351973516,160.48364402642412,0.0,No,4.47213595499958,MISSING,High,0.0,3.7416573867739413,2.0,Better,2.23606797749979,3.0,2.0,3.0
