Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,FractionYearsAtCompany
27.5,No,Sales,1.0,Master,Medical,Very High,Male,High,2.23606797749979,Manager,Very High,Divorced,8.39840965542627,155.29971023797822,1.7320508075688772,No,3.3166247903554,Excellent,High,1.0,5.0,Good,0.0,0.46875
36.0,No,Research & Development,1.0,Bachelor,Technical Degree,Medium,Female,High,1.7320508075688772,Manufacturing Director,Very High,Single,9.183791036742647,154.42797673996768,2.0,No,4.123105625617661,Excellent,Very High,0.0,6.0,Best,2.23606797749979,0.7500000000000001
32.0,No,Sales,1.4142135623730951,Master,Life Sciences,Very High,Male,High,1.7320508075688772,Sales Executive,High,Divorced,7.907651594711089,94.5251289340565,1.0,Yes,4.358898943540674,Excellent,Low,1.0,3.0,Good,2.8284271247461903,0.7000000000000001
40.0,No,Sales,2.8284271247461903,Master,Marketing,High,Male,High,1.4142135623730951,Sales Executive,High,Divorced,8.745761999375512,142.93704908105525,0.0,No,3.4641016151377544,Outstanding,Very High,0.0,2.0,Better,0.0,0.6666666666666669
46.0,No,Research & Development,3.0,College,Medical,Very High,Male,Medium,1.0,Laboratory Technician,High,Single,9.246479418592058,126.95274711482222,1.0,No,3.6055512754639887,Excellent,Low,0.0,5.0,Better,0.0,1.0
39.5,No,Research & Development,3.7416573867739413,Master,Technical Degree,High,Female,High,1.4142135623730951,Research Scientist,Medium,Married,7.884199933676039,46.09772228646443,2.8284271247461903,No,4.242640687119285,Excellent,High,1.0,3.0,Best,2.6457513110645907,0.5625
45.5,No,Sales,2.23606797749979,Master,Marketing,Low,Male,High,1.4142135623730951,Sales Executive,Very High,Single,9.259511415982633,142.98601330200097,2.0,Yes,4.58257569495584,Excellent,High,0.0,2.0,Better,2.449489742783178,0.7142857142857146
28.0,No,Research & Development,2.6457513110645907,Master,Medical,High,Male,High,1.4142135623730951,Manufacturing Director,High,Married,8.460411177317253,126.66491226855207,1.4142135623730951,No,3.7416573867739413,Excellent,High,0.0,0.0,Best,0.0,0.7142857142857143
39.5,No,Sales,1.7320508075688772,Below College,Other,High,Male,High,1.4142135623730951,Sales Executive,Low,Married,7.726212650507529,119.84573417523045,1.0,Yes,4.242640687119285,Excellent,Very High,0.0,2.0,Better,1.7320508075688772,0.4
34.0,No,Research & Development,1.4142135623730951,College,Life Sciences,High,Male,High,1.0,Laboratory Technician,Low,Married,7.7437032581737535,160.01562423713506,2.0,No,4.123105625617661,Outstanding,Very High,1.0,2.0,Good,1.7320508075688772,0.7142857142857143
39.5,No,Sales,5.385164807134505,Master,Marketing,Low,Male,Medium,1.4142135623730951,Sales Executive,Very High,Married,9.555205857955418,115.76700738984316,1.0,No,3.7416573867739413,Excellent,Low,1.4142135623730951,3.0,Better,2.6457513110645907,0.07692307692307697
33.0,No,Sales,2.449489742783178,Master,Medical,High,Male,High,1.4142135623730951,Sales Executive,Very High,Married,8.762176509334903,151.07944929738127,2.0,No,3.7416573867739413,Excellent,Medium,1.0,6.0,Best,2.0,0.0
32.0,No,Research & Development,1.0,Bachelor,Life Sciences,High,Male,Medium,1.0,Laboratory Technician,Medium,Married,9.035272443893538,63.039670049897936,2.449489742783178,No,4.47213595499958,Excellent,High,0.0,3.0,Better,0.0,0.4
39.5,No,Research & Development,3.0,Master,Life Sciences,High,Male,High,1.0,Laboratory Technician,Low,Married,8.854379458771108,83.43260753446461,1.4142135623730951,No,4.58257569495584,Excellent,Very High,1.0,2.0,Better,0.0,0.5714285714285713
45.0,No,Research & Development,3.1622776601683795,Bachelor,Technical Degree,Very High,Male,Medium,1.7320508075688772,Healthcare Representative,Very High,Single,8.215276958936633,52.48809388804284,2.449489742783178,No,3.8729833462074175,MISSING,Very High,0.0,3.0,Better,1.7320508075688772,0.5000000000000001
35.0,No,Research & Development,2.6457513110645907,College,Life Sciences,Very High,Male,High,1.4142135623730951,Healthcare Representative,High,Divorced,8.940105213128124,134.45817193462062,1.0,No,4.47213595499958,MISSING,High,1.7320508075688772,2.0,Better,2.6457513110645907,0.8888888888888891
46.0,No,Research & Development,2.0,College,Life Sciences,Very High,Female,High,1.4142135623730951,Manufacturing Director,Medium,Divorced,8.567506005289827,95.87491851365508,2.6457513110645907,No,3.6055512754639887,Excellent,Medium,1.7320508075688772,2.0,Better,1.4142135623730951,0.055555555555555566
50.0,No,Research & Development,2.8284271247461903,Master,Other,High,Male,High,1.0,Laboratory Technician,Low,Married,8.461257559085935,131.76873680809118,3.0,No,3.6055512754639887,Excellent,High,0.0,4.0,Bad,2.0,0.0
31.0,No,Research & Development,1.7320508075688772,College,Life Sciences,Very High,Male,Very High,1.4142135623730951,Healthcare Representative,Low,Divorced,8.928905412284868,162.19741058352318,2.449489742783178,No,4.47213595499958,Excellent,Low,1.0,3.0,Better,2.0,0.5769230769230772
31.0,No,Research & Development,1.4142135623730951,Master,Technical Degree,Very High,Female,Medium,1.0,Research Scientist,Low,Single,8.91543225443266,162.56383361621366,0.0,No,4.0,Excellent,Very High,0.0,2.0,Better,2.6457513110645907,1.0
53.0,No,Research & Development,1.4142135623730951,Below College,Medical,Medium,Male,Very High,1.4142135623730951,Healthcare Representative,High,Divorced,9.717037485158393,117.84735890124986,2.23606797749979,No,4.47213595499958,Excellent,Medium,1.7320508075688772,2.0,Better,3.3166247903554,0.5999999999999999
27.0,No,Research & Development,5.196152422706632,Bachelor,Medical,Medium,Male,High,1.4142135623730951,Healthcare Representative,High,Married,7.632401126601452,159.8405455446145,2.0,No,3.4641016151377544,Excellent,Low,1.0,3.0,Good,2.6457513110645907,0.8181818181818182
32.0,No,Research & Development,2.8284271247461903,Doctor,Life Sciences,Medium,Male,High,1.4142135623730951,Manufacturing Director,Low,Divorced,7.685243607975832,64.70703207534712,1.7320508075688772,No,3.7416573867739413,Excellent,High,1.0,5.0,Better,0.0,0.8571428571428569
33.0,No,Sales,3.3166247903554,College,Life Sciences,Very High,Female,High,2.0,Manager,Very High,Married,8.366835309827675,73.51190379795642,1.7320508075688772,No,3.6055512754639887,Excellent,Medium,1.0,2.0,Best,1.7320508075688772,0.11538461538461538
35.0,No,Sales,4.795831523312719,Below College,Medical,Medium,Female,Medium,1.4142135623730951,Sales Representative,High,Married,7.8473718361597875,83.773504164503,1.0,No,4.58257569495584,Excellent,Very High,1.0,3.0,Better,2.8284271247461903,0.6666666666666665
35.0,No,Research & Development,2.0,College,Life Sciences,High,Male,High,1.0,Research Scientist,Very High,Single,8.745761999375512,99.86490875177326,1.0,Yes,4.47213595499958,Outstanding,Medium,0.0,1.0,Good,2.23606797749979,0.4999999999999999
29.0,No,Research & Development,2.8284271247461903,College,Medical,Medium,Male,High,1.4142135623730951,Healthcare Representative,High,Single,8.985695694535705,85.79044235810886,1.7320508075688772,No,3.3166247903554,Excellent,Very High,0.0,4.0,Better,1.0,1.0
38.0,No,Research & Development,3.3166247903554,Master,Life Sciences,Very High,Male,High,1.0,Research Scientist,Very High,Married,8.833608482690892,121.94670967270909,1.7320508075688772,Yes,4.358898943540674,Excellent,Medium,1.0,1.0,Better,2.0,0.12499999999999994
34.0,No,Research & Development,5.385164807134505,Bachelor,Medical,Medium,Female,Low,1.4142135623730951,Laboratory Technician,Very High,Single,8.779557455883728,97.76502442080195,2.0,No,4.358898943540674,Excellent,Low,0.0,1.0,Better,0.0,0.1875
46.0,No,Research & Development,1.0,Bachelor,Life Sciences,Low,Female,High,2.23606797749979,Research Director,Medium,Married,9.743788173778453,98.76740352970712,1.7320508075688772,Yes,4.358898943540674,Outstanding,Low,0.0,2.0,Good,1.7320508075688772,0.26785714285714285
39.5,No,Sales,3.1622776601683795,College,Life Sciences,Very High,Female,High,1.4142135623730951,Sales Executive,Very High,Single,7.705262474866324,115.88787684654508,2.6457513110645907,No,3.7416573867739413,Excellent,Very High,0.0,3.0,Better,1.7320508075688772,0.0625
52.0,No,Research & Development,2.6457513110645907,Bachelor,Medical,High,Male,High,1.7320508075688772,Research Director,High,Married,8.626406276389554,161.22964987867462,0.0,No,3.3166247903554,Excellent,Very High,0.0,3.0,Best,3.0,0.7142857142857146
38.0,No,Research & Development,4.795831523312719,Bachelor,Medical,Medium,Male,Very High,1.0,Research Scientist,Very High,Married,8.025189321890835,147.07141122597554,1.0,Yes,3.3166247903554,Excellent,Medium,1.4142135623730951,0.0,Better,2.23606797749979,0.1666666666666667
27.5,No,Research & Development,2.23606797749979,College,Life Sciences,Low,Male,Very High,1.0,Research Scientist,Medium,Divorced,8.352318548226004,122.6906679417795,0.0,Yes,3.4641016151377544,Excellent,Very High,1.4142135623730951,0.0,Good,1.4142135623730951,0.2857142857142857
37.0,No,Research & Development,1.4142135623730951,Master,Life Sciences,Very High,Female,High,1.4142135623730951,Manufacturing Director,High,Married,8.471568013389962,85.19976525789258,3.0,No,3.7416573867739413,Excellent,Medium,0.0,3.0,Better,0.0,0.07142857142857144
57.5,No,Research & Development,1.4142135623730951,Bachelor,Medical,Very High,Male,High,2.0,Manager,Low,Married,8.341410211461865,97.41663102366043,1.4142135623730951,No,4.69041575982343,Excellent,High,1.0,3.0,Better,1.4142135623730951,0.15624999999999994
28.0,Yes,Research & Development,1.7320508075688772,Bachelor,Technical Degree,Very High,Male,High,1.0,Research Scientist,Low,Single,7.769378609513984,92.49864863877742,2.23606797749979,Yes,3.3166247903554,MISSING,High,0.0,2.0,Better,1.4142135623730951,0.4999999999999999
41.0,No,Research & Development,4.69041575982343,Doctor,Medical,High,Male,Low,2.0,Research Director,Very High,Single,7.632401126601452,156.3649577111189,1.0,Yes,3.6055512754639887,Outstanding,Very High,0.0,3.0,Better,2.449489742783178,0.15624999999999994
33.5,No,Research & Development,4.795831523312719,College,Life Sciences,Very High,Female,Medium,1.4142135623730951,Research Scientist,High,Single,7.690286020676768,121.7004519301387,1.0,No,3.4641016151377544,Excellent,Very High,0.0,5.0,Better,3.0,0.25
45.5,No,Research & Development,1.4142135623730951,Bachelor,Medical,Very High,Male,Medium,1.0,Laboratory Technician,Low,Divorced,8.069342366811636,89.48184173339304,0.0,Yes,3.3166247903554,Excellent,High,1.0,2.0,Better,2.449489742783178,0.2
27.5,No,Research & Development,4.69041575982343,Doctor,Medical,Medium,Male,High,2.0,Manager,High,Married,8.589885876809678,136.69308687713507,1.7320508075688772,No,5.0,Excellent,High,1.0,3.0,Better,2.8284271247461903,0.19444444444444445
53.0,No,Sales,1.0,Doctor,Medical,Very High,Male,High,1.4142135623730951,Sales Executive,Very High,Single,9.603327958573237,123.596116443843,2.0,No,3.8729833462074175,Excellent,Medium,0.0,3.0,Better,0.0,0.7142857142857143
35.0,No,Research & Development,4.0,Bachelor,Life Sciences,Very High,Male,High,1.7320508075688772,Healthcare Representative,High,Married,7.902857191280582,119.56169955299231,2.0,Yes,3.4641016151377544,Excellent,High,0.0,2.0,Better,2.6457513110645907,0.4999999999999999
44.0,No,Research & Development,5.291502622129181,College,Medical,Very High,Male,Very High,2.0,Manufacturing Director,High,Married,8.336630087637149,98.6458311334037,1.4142135623730951,Yes,3.3166247903554,Excellent,Medium,1.0,2.0,Good,1.7320508075688772,0.08333333333333336
32.0,Yes,Sales,1.7320508075688772,Below College,Life Sciences,High,Male,Medium,1.7320508075688772,Sales Executive,Very High,Married,8.745761999375512,74.28324171709254,1.0,Yes,3.3166247903554,Outstanding,Low,1.0,5.0,Better,2.6457513110645907,0.3125000000000001
39.5,No,Sales,4.0,Bachelor,Marketing,High,Female,High,1.7320508075688772,Sales Executive,Medium,Married,9.069467813094768,71.4142842854285,0.0,No,3.8729833462074175,Outstanding,High,1.4142135623730951,2.0,Good,3.0,0.6666666666666669
57.5,No,Sales,2.0,Master,Marketing,High,Male,Medium,1.7320508075688772,Sales Executive,Very High,Married,7.935229539816907,92.47702417357513,2.6457513110645907,No,3.3166247903554,Outstanding,Low,1.0,3.0,Good,3.3166247903554,0.3333333333333333
44.0,No,Research & Development,1.4142135623730951,Master,Medical,High,Male,Medium,1.0,Research Scientist,Low,Single,8.058643712215616,86.77557259966653,1.0,No,3.3166247903554,Outstanding,High,0.0,0.0,Better,2.23606797749979,0.1666666666666667
21.5,No,Research & Development,4.123105625617661,Bachelor,Technical Degree,High,Female,High,1.7320508075688772,Manufacturing Director,High,Married,9.055322649709574,118.0804810288305,2.8284271247461903,No,3.3166247903554,Outstanding,High,1.0,2.0,Better,2.6457513110645907,0.0
37.0,No,Sales,3.3166247903554,College,Technical Degree,Medium,Female,High,1.7320508075688772,Sales Executive,Very High,Married,7.930925372483388,151.499174915245,0.0,No,3.7416573867739413,Excellent,High,1.0,3.0,Better,2.6457513110645907,0.4999999999999999
39.0,Yes,Research & Development,2.8284271247461903,Master,Life Sciences,Low,Female,Low,1.7320508075688772,Manufacturing Director,Very High,Single,8.325306029752582,158.58751527153706,1.4142135623730951,No,3.8729833462074175,Excellent,Very High,0.0,3.0,Better,1.4142135623730951,0.11111111111111112
50.0,No,Research & Development,4.898979485566356,Master,Life Sciences,Low,Male,High,1.4142135623730951,Laboratory Technician,Very High,Married,7.894690850425624,145.41664278891878,1.0,No,3.8729833462074175,Excellent,Very High,1.4142135623730951,2.0,Better,2.8284271247461903,0.29999999999999993
35.0,No,Research & Development,5.0,Master,Life Sciences,High,Female,High,1.0,Laboratory Technician,Low,Married,8.4368504387337,148.6674140489435,1.0,No,3.7416573867739413,Excellent,Very High,1.0,0.0,Good,2.449489742783178,0.4
58.0,No,Sales,1.7320508075688772,Bachelor,Marketing,Very High,Male,High,1.4142135623730951,Sales Executive,Low,Married,9.666942095531727,130.42622435691374,1.4142135623730951,No,3.7416573867739413,Excellent,Very High,1.0,3.0,Better,1.4142135623730951,0.12500000000000006
55.0,No,Research & Development,3.3166247903554,Bachelor,Technical Degree,Very High,Male,High,1.4142135623730951,Laboratory Technician,High,Married,9.896412583864164,163.8566446623389,1.0,No,3.3166247903554,Excellent,Low,1.0,2.0,Best,3.0,0.4999999999999999
34.0,No,Research & Development,2.449489742783178,Master,Life Sciences,High,Female,Low,1.0,Laboratory Technician,High,Divorced,7.745435610274381,82.85529554590943,1.0,No,3.7416573867739413,Excellent,High,1.0,3.0,Better,2.6457513110645907,0.4285714285714285
40.0,No,Research & Development,1.4142135623730951,Master,Other,Very High,Female,High,1.4142135623730951,Research Scientist,Medium,Married,9.597234094498912,139.90353819685905,2.0,Yes,4.69041575982343,Outstanding,Very High,1.0,2.0,Better,0.0,0.2666666666666666
55.0,No,Research & Development,2.23606797749979,College,Life Sciences,Very High,Male,Medium,1.4142135623730951,Research Scientist,Medium,Married,7.632401126601452,124.99599993599794,1.7320508075688772,No,3.4641016151377544,Outstanding,Low,1.0,3.0,Better,1.0,0.4166666666666668
33.5,No,Sales,3.0,College,Marketing,Medium,Male,Medium,1.4142135623730951,Sales Executive,Medium,Married,7.785720896534624,93.8083151964686,1.0,No,3.7416573867739413,MISSING,Low,1.4142135623730951,3.0,Better,1.4142135623730951,0.2
39.5,No,Research & Development,1.0,College,Medical,Low,Male,Medium,1.0,Laboratory Technician,Low,Married,8.300280189852664,105.55093557141028,1.0,No,4.0,Excellent,Low,1.4142135623730951,2.0,Better,1.7320508075688772,0.6666666666666669
28.0,No,Research & Development,4.47213595499958,Master,Medical,Very High,Male,High,1.0,Research Scientist,High,Married,8.069655306886165,74.45132638173747,2.0,No,4.123105625617661,Excellent,Low,1.4142135623730951,2.0,Good,0.0,0.4615384615384617
33.5,No,Research & Development,1.0,Bachelor,Life Sciences,Very High,Male,Very High,1.4142135623730951,Healthcare Representative,High,Single,8.72355674269043,151.85519418182577,2.8284271247461903,Yes,3.4641016151377544,Excellent,Very High,0.0,4.0,Best,1.4142135623730951,0.7000000000000001
30.0,No,Sales,2.6457513110645907,Doctor,Marketing,Very High,Male,High,1.4142135623730951,Sales Executive,Very High,Married,7.648263030901918,152.78416148279248,2.0,No,3.4641016151377544,Excellent,High,1.0,3.0,Good,1.7320508075688772,0.7142857142857143
38.0,No,Sales,3.1622776601683795,Bachelor,Marketing,Very High,Male,Medium,1.4142135623730951,Sales Executive,Very High,Married,8.656085190282855,84.26149773176358,1.0,Yes,3.3166247903554,MISSING,Very High,0.0,2.0,Better,1.4142135623730951,0.3333333333333334
40.0,Yes,Research & Development,1.4142135623730951,Bachelor,Life Sciences,Low,Female,Medium,1.0,Laboratory Technician,Low,Single,8.751949058058614,131.07631364972087,1.4142135623730951,Yes,4.795831523312719,Excellent,Medium,0.0,5.0,Best,0.0,0.9090909090909092
31.0,No,Research & Development,2.8284271247461903,Master,Other,High,Male,High,1.4142135623730951,Healthcare Representative,High,Divorced,9.029537661151496,47.19110085598767,2.0,Yes,3.7416573867739413,Excellent,Very High,0.0,4.0,Better,1.4142135623730951,0.6249999999999999
48.0,No,Research & Development,3.6055512754639887,Master,Life Sciences,High,Female,High,1.4142135623730951,Healthcare Representative,Medium,Single,8.30671904320269,98.47334664770969,2.449489742783178,No,3.7416573867739413,Excellent,Very High,0.0,5.0,Better,2.6457513110645907,0.4736842105263156
31.0,No,Sales,1.0,Master,Life Sciences,Very High,Male,Very High,2.0,Manager,Low,Single,7.899153483343098,56.17828762075256,1.0,No,3.8729833462074175,Excellent,Medium,0.0,2.0,Bad,0.0,0.07407407407407407
32.0,No,Research & Development,1.0,Bachelor,Life Sciences,Very High,Female,Medium,1.4142135623730951,Manufacturing Director,Very High,Married,8.607033895416027,99.80480950335009,1.0,No,3.6055512754639887,MISSING,Medium,1.0,4.0,Good,2.8284271247461903,0.6428571428571431
49.0,No,Research & Development,5.291502622129181,Below College,Medical,Very High,Male,Very High,1.0,Laboratory Technician,High,Married,8.825265953515752,57.41950887982237,1.0,Yes,3.3166247903554,Excellent,High,1.7320508075688772,0.0,Better,2.8284271247461903,0.35
44.0,No,Research & Development,2.6457513110645907,Master,Life Sciences,Medium,Male,High,1.7320508075688772,Healthcare Representative,Medium,Single,8.218247926685745,123.78206655246954,2.6457513110645907,No,4.358898943540674,Excellent,Very High,0.0,5.0,Better,2.449489742783178,0.2777777777777778
51.5,No,Research & Development,5.291502622129181,College,Technical Degree,Very High,Female,Medium,2.0,Research Director,Medium,Single,8.448485993406447,130.83959645306157,1.0,No,3.3166247903554,Excellent,High,0.0,2.0,Better,2.449489742783178,0.3809523809523811
30.0,No,Research & Development,3.7416573867739413,Bachelor,Life Sciences,Very High,Male,High,1.0,Laboratory Technician,Low,Divorced,7.959275960116396,164.05486887014357,1.0,No,3.4641016151377544,Excellent,High,1.0,2.0,Good,2.6457513110645907,0.5555555555555557
31.0,No,Sales,3.3166247903554,Master,Marketing,Medium,Male,Medium,1.4142135623730951,Sales Executive,Very High,Married,8.605204068738951,119.870763741623,2.0,No,3.6055512754639887,Outstanding,Low,1.0,4.0,Good,1.7320508075688772,0.875
38.0,No,Sales,4.123105625617661,Bachelor,Life Sciences,Very High,Female,High,2.0,Manager,High,Single,8.301025253838452,143.13979181206042,1.0,No,3.3166247903554,MISSING,Very High,0.0,2.0,Better,2.8284271247461903,0.7000000000000001
31.0,No,Sales,1.0,Bachelor,Technical Degree,Very High,Male,Medium,1.7320508075688772,Sales Executive,High,Married,7.991592282068093,110.85125168440815,1.0,Yes,3.7416573867739413,Excellent,Very High,0.0,4.0,Better,3.0,0.1
29.0,No,Research & Development,2.8284271247461903,Master,Life Sciences,High,Male,High,1.4142135623730951,Manufacturing Director,Very High,Single,7.79934339821592,143.81237777048258,1.0,No,4.795831523312719,Outstanding,Very High,0.0,3.0,Better,2.6457513110645907,0.09090909090909093
28.0,Yes,Research & Development,4.123105625617661,Bachelor,Technical Degree,High,Male,Medium,1.0,Laboratory Technician,Very High,Divorced,9.597234094498912,137.03649149040558,2.23606797749979,No,3.4641016151377544,Excellent,Low,1.0,2.0,Good,1.0,0.0
37.0,No,Research & Development,2.8284271247461903,Master,Life Sciences,Very High,Male,Very High,1.0,Research Scientist,Low,Married,7.751905333078611,77.94870107962029,2.449489742783178,No,4.358898943540674,Excellent,Medium,1.0,3.0,Better,2.8284271247461903,0.2857142857142857
35.0,No,Research & Development,3.0,Master,Life Sciences,Medium,Female,High,1.0,Laboratory Technician,High,Single,7.826443135456014,73.55949972641196,2.0,No,3.4641016151377544,Excellent,High,0.0,0.0,Better,1.4142135623730951,0.2857142857142857
21.0,Yes,Research & Development,4.0,Master,Life Sciences,High,Male,Very High,1.0,Laboratory Technician,Low,Single,8.745761999375512,90.93404203047392,1.0,No,4.0,Excellent,High,0.0,3.0,Better,3.6055512754639887,0.055555555555555566
29.0,No,Research & Development,3.1622776601683795,College,Life Sciences,Very High,Male,Very High,1.0,Research Scientist,Very High,Single,9.849242537683732,123.41798896433208,1.7320508075688772,No,4.123105625617661,Excellent,Low,0.0,3.0,Better,0.0,0.5000000000000001
42.0,No,Research & Development,3.0,College,Other,Very High,Female,Medium,2.23606797749979,Manager,Very High,Single,8.568836424568076,162.36378906640482,2.8284271247461903,No,4.69041575982343,Excellent,Very High,0.0,5.0,Better,0.0,0.2083333333333334
24.0,No,Research & Development,4.242640687119285,Bachelor,Life Sciences,Low,Male,High,1.0,Research Scientist,High,Single,7.738923757439458,154.62858726639132,1.0,No,3.7416573867739413,Excellent,High,0.0,3.0,Good,2.0,0.2
21.5,No,Research & Development,1.0,Master,Medical,Very High,Male,High,1.0,Laboratory Technician,Very High,Divorced,7.629489916393995,104.9047186736612,1.7320508075688772,No,3.7416573867739413,Excellent,Very High,1.4142135623730951,1.0,Better,1.7320508075688772,0.7499999999999997
31.0,No,Research & Development,3.6055512754639887,College,Other,Very High,Female,Medium,1.4142135623730951,Laboratory Technician,Medium,Married,9.706377178268736,153.87982323878592,2.0,Yes,3.6055512754639887,Excellent,Low,1.0,3.0,Better,1.7320508075688772,0.29999999999999993
36.0,No,Research & Development,2.6457513110645907,Bachelor,Life Sciences,Medium,Male,High,1.7320508075688772,Research Scientist,Low,Divorced,8.408493774492896,137.0656776877421,1.4142135623730951,No,4.123105625617661,Excellent,High,1.0,2.0,Better,0.0,0.32
47.0,Yes,Sales,4.242640687119285,Master,Marketing,Very High,Female,High,1.4142135623730951,Sales Executive,High,Married,8.431853144249223,152.6040628554823,0.0,Yes,4.242640687119285,Excellent,High,1.0,4.0,Good,1.4142135623730951,1.0
30.0,No,Sales,1.4142135623730951,Master,Other,Very High,Male,High,1.4142135623730951,Sales Executive,Low,Single,7.632401126601452,146.97618854766918,2.6457513110645907,No,3.6055512754639887,Excellent,Very High,0.0,3.0,Better,1.4142135623730951,0.7999999999999999
45.5,No,Research & Development,1.7320508075688772,Bachelor,Life Sciences,Very High,Male,High,2.0,Research Director,Very High,Married,8.761550139129643,153.2122710490253,1.7320508075688772,No,3.7416573867739413,Excellent,Low,0.0,2.0,Better,3.0,0.19444444444444445
43.0,No,Research & Development,1.0,Master,Technical Degree,Low,Male,High,1.7320508075688772,Healthcare Representative,Medium,Divorced,8.336630087637149,144.68241081762497,1.0,No,3.4641016151377544,Excellent,Low,1.7320508075688772,3.0,Better,2.8284271247461903,0.1
37.0,Yes,Sales,1.4142135623730951,Bachelor,Marketing,Low,Male,Low,2.23606797749979,Manager,Medium,Single,8.36287583103188,49.929950931279706,1.4142135623730951,Yes,4.0,Excellent,Low,0.0,2.0,Better,3.1622776601683795,0.38461538461538464
27.0,No,Research & Development,3.1622776601683795,Bachelor,Life Sciences,Low,Female,High,1.0,Research Scientist,High,Married,7.9596253050981165,131.75735273600486,2.449489742783178,No,3.6055512754639887,Excellent,Low,1.0,2.0,Good,1.4142135623730951,0.1
39.0,No,Research & Development,1.4142135623730951,Below College,Technical Degree,Low,Female,High,1.0,Research Scientist,Very High,Single,9.033125752550372,131.21737689803132,1.0,Yes,3.6055512754639887,Excellent,High,0.0,3.0,Better,1.7320508075688772,0.3333333333333334
39.5,No,Research & Development,1.0,Master,Medical,Low,Male,Very High,2.0,Manager,Very High,Single,8.5814816812986,127.09838708654017,1.4142135623730951,No,4.69041575982343,Excellent,High,0.0,3.0,Good,2.0,0.1851851851851852
50.0,No,Research & Development,3.8729833462074175,Bachelor,Life Sciences,Low,Male,Medium,1.7320508075688772,Manufacturing Director,High,Married,9.259511415982633,160.62378404209008,1.0,No,3.6055512754639887,Outstanding,Very High,1.4142135623730951,1.0,Better,3.8729833462074175,0.2777777777777778
37.0,No,Sales,2.8284271247461903,Bachelor,Marketing,High,Female,High,1.4142135623730951,Sales Executive,Medium,Married,8.320448113956559,163.83223126112884,2.23606797749979,No,4.58257569495584,MISSING,High,1.0,3.0,Better,2.0,0.5357142857142859
27.5,No,Research & Development,2.449489742783178,Bachelor,Technical Degree,Low,Male,Medium,1.4142135623730951,Laboratory Technician,Very High,Married,8.389359819906353,153.7237782517721,0.0,No,3.4641016151377544,Excellent,Low,1.0,2.0,Better,1.4142135623730951,0.29999999999999993
29.0,No,Sales,4.58257569495584,Master,Life Sciences,Low,Female,Low,1.4142135623730951,Sales Executive,High,Married,8.623533227187561,63.14269553954757,2.449489742783178,No,4.358898943540674,Excellent,High,1.0,5.0,Better,1.4142135623730951,0.5999999999999999
32.0,No,Research & Development,4.47213595499958,Bachelor,Life Sciences,Very High,Female,High,1.0,Research Scientist,Medium,Single,8.55159461813357,145.45789768864392,1.0,No,3.6055512754639887,Excellent,High,0.0,5.0,Good,1.4142135623730951,0.8333333333333336
45.0,No,Sales,4.358898943540674,Bachelor,Life Sciences,Very High,Female,Low,1.7320508075688772,Sales Executive,High,Married,8.336630087637149,61.96773353931868,1.7320508075688772,No,3.6055512754639887,Outstanding,High,1.0,2.0,Bad,1.7320508075688772,0.4999999999999999
38.0,No,Research & Development,1.0,College,Technical Degree,High,Male,Medium,2.0,Healthcare Representative,High,Single,8.787678239039497,133.4541119636259,2.6457513110645907,Yes,3.4641016151377544,MISSING,Very High,0.0,3.0,Better,1.0,0.040000000000000015
26.0,Yes,Research & Development,4.47213595499958,Bachelor,Life Sciences,Low,Male,High,1.7320508075688772,Healthcare Representative,High,Married,7.742835955430747,151.35388994010032,1.7320508075688772,No,3.4641016151377544,Excellent,Low,0.0,3.0,Better,0.0,0.25
37.0,No,Research & Development,1.7320508075688772,Master,Other,Very High,Male,High,2.23606797749979,Manager,Very High,Married,8.745761999375512,96.73675619949222,2.0,Yes,3.4641016151377544,Excellent,Low,1.0,2.0,Best,1.4142135623730951,0.038461538461538464
33.0,No,Human Resources,1.4142135623730951,Master,Human Resources,High,Male,Medium,2.23606797749979,Manager,Very High,Married,9.033603193476127,148.06079832285116,3.0,No,4.58257569495584,Excellent,Very High,1.0,3.0,Better,1.4142135623730951,0.3000000000000001
43.0,No,Sales,3.7416573867739413,Bachelor,Life Sciences,High,Female,High,1.4142135623730951,Sales Executive,Medium,Married,7.805882040228621,111.15304764152893,0.0,No,3.3166247903554,Excellent,Very High,1.0,5.0,Better,2.8284271247461903,0.7999999999999999
24.0,No,Research & Development,5.385164807134505,Master,Medical,Very High,Male,High,1.0,Laboratory Technician,High,Single,7.7376162828579025,105.52250944703694,3.0,No,3.4641016151377544,Excellent,Medium,0.0,5.0,Better,2.6457513110645907,0.2
25.0,No,Sales,1.4142135623730951,Master,Life Sciences,Low,Male,Medium,2.0,Manager,Very High,Married,9.064042114358882,148.39474384222643,1.4142135623730951,No,4.0,Excellent,High,0.0,3.0,Better,2.8284271247461903,0.06451612903225806
