Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
32.0,No,Research & Development,1.0,Bachelor,Life Sciences,High,Male,Medium,1.0,Laboratory Technician,Medium,Married,9.035272443893538,63.039670049897936,2.449489742783178,No,4.47213595499958,Excellent,High,0.0,2.23606797749979,3.0,Better,1.4142135623730951,0.0,0.0,1.4142135623730951
52.0,No,Sales,2.8284271247461903,Master,Marketing,Very High,Female,High,1.0,Sales Representative,Medium,Married,8.054840221101022,99.91496384426108,2.6457513110645907,No,3.8729833462074175,Outstanding,Very High,1.0,2.0,3.0,Better,2.23606797749979,1.4142135623730951,1.4142135623730951,1.4142135623730951
39.5,No,Research & Development,3.0,Master,Life Sciences,High,Male,High,1.0,Laboratory Technician,Low,Married,8.854379458771108,83.43260753446461,1.4142135623730951,No,4.58257569495584,Excellent,Very High,1.0,2.6457513110645907,2.0,Better,2.0,0.0,1.0,2.0
45.0,No,Research & Development,3.1622776601683795,Bachelor,Technical Degree,Very High,Male,Medium,1.7320508075688772,Healthcare Representative,Very High,Single,8.215276958936633,52.48809388804284,2.449489742783178,No,3.8729833462074175,MISSING,Very High,0.0,4.47213595499958,3.0,Better,3.1622776601683795,1.7320508075688772,1.0,1.7320508075688772
35.0,No,Research & Development,2.6457513110645907,College,Life Sciences,Very High,Male,High,1.4142135623730951,Healthcare Representative,High,Divorced,8.940105213128124,134.45817193462062,1.0,No,4.47213595499958,MISSING,High,1.7320508075688772,3.0,2.0,Better,2.8284271247461903,2.6457513110645907,1.4142135623730951,2.8284271247461903
39.0,Yes,Sales,3.4641016151377544,Master,Life Sciences,Medium,Male,Medium,1.0,Sales Representative,Low,Married,8.269244521183056,120.29131306956457,1.0,No,4.242640687119285,Excellent,High,1.0,1.0,2.0,Best,1.4142135623730951,0.0,0.0,0.0
37.0,No,Sales,2.0,College,Life Sciences,Very High,Male,High,1.4142135623730951,Sales Executive,Very High,Single,8.345930261979017,92.57969539807311,1.0,Yes,4.123105625617661,Excellent,High,0.0,3.0,4.0,Better,3.1622776601683795,0.0,0.0,2.6457513110645907
28.0,Yes,Research & Development,2.449489742783178,Bachelor,Life Sciences,Very High,Female,Medium,1.0,Laboratory Technician,Very High,Single,7.773594467360192,140.65205295337853,1.0,Yes,4.242640687119285,MISSING,Medium,0.0,1.0,2.0,Better,1.4142135623730951,0.0,1.0,0.0
46.0,No,Research & Development,2.0,College,Life Sciences,Very High,Female,High,1.4142135623730951,Manufacturing Director,Medium,Divorced,8.567506005289827,95.87491851365508,2.6457513110645907,No,3.6055512754639887,Excellent,Medium,1.7320508075688772,4.242640687119285,2.0,Better,1.0,1.4142135623730951,0.0,1.4142135623730951
50.0,No,Research & Development,2.8284271247461903,Master,Other,High,Male,High,1.0,Laboratory Technician,Low,Married,8.461257559085935,131.76873680809118,3.0,No,3.6055512754639887,Excellent,High,0.0,3.4641016151377544,4.0,Bad,0.0,2.0,0.0,2.0
31.0,No,Research & Development,1.7320508075688772,College,Life Sciences,Very High,Male,Very High,1.4142135623730951,Healthcare Representative,Low,Divorced,8.928905412284868,162.19741058352318,2.449489742783178,No,4.47213595499958,Excellent,Low,1.0,3.6055512754639887,3.0,Better,2.7386127875258306,2.0,0.0,2.0
31.0,No,Research & Development,1.4142135623730951,Master,Technical Degree,Very High,Female,Medium,1.0,Research Scientist,Low,Single,8.91543225443266,162.56383361621366,0.0,No,4.0,Excellent,Very High,0.0,3.1622776601683795,2.0,Better,3.1622776601683795,2.6457513110645907,0.0,2.6457513110645907
39.0,No,Research & Development,1.7320508075688772,Bachelor,Medical,High,Male,High,1.0,Research Scientist,High,Divorced,8.546946149565585,150.5091359353312,1.0,No,4.47213595499958,MISSING,High,1.0,1.0,3.0,Better,3.1622776601683795,0.0,0.0,0.0
24.0,No,Sales,4.69041575982343,Master,Other,High,Male,High,1.7320508075688772,Sales Executive,Low,Married,7.928045600874777,53.75872022286245,0.0,No,3.3166247903554,Excellent,High,0.0,3.1622776601683795,2.0,Better,4.743416490252568,2.8284271247461903,2.6457513110645907,2.8284271247461903
53.0,No,Research & Development,1.4142135623730951,Below College,Medical,Medium,Male,Very High,1.4142135623730951,Healthcare Representative,High,Divorced,9.717037485158393,117.84735890124986,2.23606797749979,No,4.47213595499958,Excellent,Medium,1.7320508075688772,3.8729833462074175,2.0,Better,3.0,3.3166247903554,3.3166247903554,2.8284271247461903
53.0,No,Sales,1.4142135623730951,College,Life Sciences,Very High,Male,Medium,1.4142135623730951,Sales Executive,Very High,Married,9.60588981529697,140.29255147726127,1.7320508075688772,No,4.242640687119285,Excellent,Very High,1.0,3.6055512754639887,3.0,Better,4.123105625617661,2.6457513110645907,2.6457513110645907,2.23606797749979
29.0,Yes,Human Resources,3.0,Master,Technical Degree,Low,Male,High,1.0,Human Resources,High,Married,9.06184036365774,55.42562584220408,1.0,No,3.8729833462074175,Excellent,Very High,0.0,1.4142135623730951,3.0,Better,3.1622776601683795,1.4142135623730951,1.4142135623730951,1.4142135623730951
27.0,No,Research & Development,5.196152422706632,Bachelor,Medical,Medium,Male,High,1.4142135623730951,Healthcare Representative,High,Married,7.632401126601452,159.8405455446145,2.0,No,3.4641016151377544,Excellent,Low,1.0,3.3166247903554,3.0,Good,3.0,2.6457513110645907,1.0,1.0
33.0,No,Sales,3.3166247903554,College,Life Sciences,Very High,Female,High,2.0,Manager,Very High,Married,8.366835309827675,73.51190379795642,1.7320508075688772,No,3.6055512754639887,Excellent,Medium,1.0,5.0990195135927845,2.0,Best,1.7320508075688772,1.7320508075688772,1.0,1.0
34.0,No,Sales,2.23606797749979,Below College,Life Sciences,Medium,Female,High,1.4142135623730951,Sales Executive,Very High,Married,7.9824163468277325,138.8992440584181,2.449489742783178,No,3.6055512754639887,MISSING,Low,0.0,2.8284271247461903,3.0,Best,3.1622776601683795,2.0,1.0,1.4142135623730951
35.0,No,Sales,4.795831523312719,Below College,Medical,Medium,Female,Medium,1.4142135623730951,Sales Representative,High,Married,7.8473718361597875,83.773504164503,1.0,No,4.58257569495584,Excellent,Very High,1.0,3.0,3.0,Better,2.449489742783178,2.8284271247461903,2.23606797749979,2.8284271247461903
35.0,No,Research & Development,2.0,College,Life Sciences,High,Male,High,1.0,Research Scientist,Very High,Single,8.745761999375512,99.86490875177326,1.0,Yes,4.47213595499958,Outstanding,Medium,0.0,2.8284271247461903,1.0,Good,2.0,2.23606797749979,1.4142135623730951,1.4142135623730951
29.0,No,Research & Development,2.8284271247461903,College,Medical,Medium,Male,High,1.4142135623730951,Healthcare Representative,High,Single,8.985695694535705,85.79044235810886,1.7320508075688772,No,3.3166247903554,Excellent,Very High,0.0,3.1622776601683795,4.0,Better,3.1622776601683795,1.0,2.0,1.7320508075688772
38.0,No,Research & Development,3.3166247903554,Master,Life Sciences,Very High,Male,High,1.0,Research Scientist,Very High,Married,8.833608482690892,121.94670967270909,1.7320508075688772,Yes,4.358898943540674,Excellent,Medium,1.0,2.8284271247461903,1.0,Better,1.0,2.0,0.0,1.4142135623730951
34.0,No,Research & Development,5.385164807134505,Bachelor,Medical,Medium,Female,Low,1.4142135623730951,Laboratory Technician,Very High,Single,8.779557455883728,97.76502442080195,2.0,No,4.358898943540674,Excellent,Low,0.0,4.0,1.0,Better,1.7320508075688772,0.0,0.0,0.0
46.0,No,Research & Development,1.0,Bachelor,Life Sciences,Low,Female,High,2.23606797749979,Research Director,Medium,Married,9.743788173778453,98.76740352970712,1.7320508075688772,Yes,4.358898943540674,Outstanding,Low,0.0,5.291502622129181,2.0,Good,2.7386127875258306,1.7320508075688772,0.0,2.6457513110645907
34.0,No,Sales,2.23606797749979,Bachelor,Life Sciences,Medium,Male,High,1.7320508075688772,Sales Executive,Very High,Married,9.741380302992411,89.73850901368931,1.4142135623730951,No,3.4641016151377544,Excellent,High,1.0,3.4641016151377544,3.0,Better,3.741657386773941,3.0,2.6457513110645907,2.0
39.5,No,Sales,3.1622776601683795,College,Life Sciences,Very High,Female,High,1.4142135623730951,Sales Executive,Very High,Single,7.705262474866324,115.88787684654508,2.6457513110645907,No,3.741657386773941,Excellent,Very High,0.0,4.0,3.0,Better,1.0,1.7320508075688772,1.0,3.1622776601683795
52.0,No,Research & Development,2.6457513110645907,Bachelor,Medical,High,Male,High,1.7320508075688772,Research Director,High,Married,8.626406276389554,161.22964987867462,0.0,No,3.3166247903554,Excellent,Very High,0.0,3.741657386773941,3.0,Best,3.1622776601683795,3.0,1.7320508075688772,2.6457513110645907
34.0,No,Sales,2.6457513110645907,College,Technical Degree,Medium,Male,High,1.0,Sales Representative,High,Married,8.656433258507741,70.31358332498779,0.0,Yes,5.0,Excellent,Medium,1.0,3.4641016151377544,3.0,Better,3.8729833462074175,3.1622776601683795,2.23606797749979,2.6457513110645907
47.0,No,Research & Development,1.0,Bachelor,Life Sciences,High,Female,High,1.0,Research Scientist,Very High,Married,9.886239659126575,152.41719063150325,1.0,No,3.3166247903554,Excellent,Medium,0.0,1.0,2.0,Good,2.23606797749979,0.0,0.0,0.0
35.0,Yes,Sales,1.0,Below College,Technical Degree,Low,Female,High,1.0,Sales Representative,Medium,Single,9.060214913398543,148.22955170950226,1.0,Yes,4.0,Excellent,Medium,0.0,2.449489742783178,3.0,Better,3.3166247903554,1.7320508075688772,1.0,2.0
37.0,No,Research & Development,1.4142135623730951,Master,Life Sciences,Very High,Female,High,1.4142135623730951,Manufacturing Director,High,Married,8.471568013389962,85.19976525789258,3.0,No,3.741657386773941,Excellent,Medium,0.0,3.741657386773941,3.0,Better,1.0,0.0,0.0,0.0
57.5,No,Research & Development,1.4142135623730951,Bachelor,Medical,Very High,Male,High,2.0,Manager,Low,Married,8.341410211461865,97.41663102366043,1.4142135623730951,No,4.69041575982343,Excellent,High,1.0,5.656854249492381,3.0,Better,2.23606797749979,1.4142135623730951,1.4142135623730951,1.4142135623730951
28.0,Yes,Research & Development,1.7320508075688772,Bachelor,Technical Degree,Very High,Male,High,1.0,Research Scientist,Low,Single,7.769378609513984,92.49864863877742,2.23606797749979,Yes,3.3166247903554,MISSING,High,0.0,2.8284271247461903,2.0,Better,2.0,1.4142135623730951,0.0,2.0
41.0,No,Research & Development,4.69041575982343,Doctor,Medical,High,Male,Low,2.0,Research Director,Very High,Single,7.632401126601452,156.3649577111189,1.0,Yes,3.6055512754639887,Outstanding,Very High,0.0,5.656854249492381,3.0,Better,2.23606797749979,2.449489742783178,3.6055512754639887,3.0
41.0,No,Research & Development,2.6457513110645907,Bachelor,Life Sciences,Medium,Male,Very High,1.0,Laboratory Technician,Medium,Married,8.745761999375512,161.4372943281694,1.0,No,4.47213595499958,Excellent,High,0.0,2.23606797749979,3.0,Bad,3.1622776601683795,1.0,0.0,1.7320508075688772
45.0,No,Research & Development,1.0,Master,Life Sciences,Medium,Male,Very High,1.0,Research Scientist,Very High,Single,9.862769719257571,116.40876255677662,1.4142135623730951,No,4.0,Excellent,High,0.0,3.1622776601683795,2.0,Better,4.898979485566356,1.4142135623730951,1.0,1.7320508075688772
25.0,No,Research & Development,1.0,Bachelor,Medical,Very High,Male,Medium,1.4142135623730951,Laboratory Technician,Very High,Married,8.28828304520769,104.14413089560064,0.0,No,3.4641016151377544,Excellent,Medium,1.0,3.1622776601683795,2.0,Better,4.743416490252568,2.6457513110645907,0.0,0.0
45.5,No,Research & Development,1.4142135623730951,Bachelor,Medical,Very High,Male,Medium,1.0,Laboratory Technician,Low,Divorced,8.069342366811636,89.48184173339304,0.0,Yes,3.3166247903554,Excellent,High,1.0,3.1622776601683795,2.0,Better,1.4142135623730951,2.449489742783178,2.6457513110645907,2.8284271247461903
27.5,No,Research & Development,4.69041575982343,Doctor,Medical,Medium,Male,High,2.0,Manager,High,Married,8.589885876809678,136.69308687713507,1.7320508075688772,No,5.0,Excellent,High,1.0,6.0,3.0,Better,2.6457513110645907,2.8284271247461903,2.0,2.6457513110645907
53.0,No,Sales,1.0,Doctor,Medical,Very High,Male,High,1.4142135623730951,Sales Executive,Very High,Single,9.603327958573237,123.596116443843,2.0,No,3.8729833462074175,Excellent,Medium,0.0,2.6457513110645907,3.0,Better,2.23606797749979,0.0,0.0,0.0
33.0,Yes,Sales,1.0,Master,Life Sciences,Medium,Female,Low,1.0,Sales Representative,High,Single,8.589699882202986,127.09838708654017,1.0,No,3.4641016151377544,Excellent,Medium,0.0,1.0,3.0,Better,2.23606797749979,0.0,0.0,0.0
35.0,No,Research & Development,4.0,Bachelor,Life Sciences,Very High,Male,High,1.7320508075688772,Healthcare Representative,High,Married,7.902857191280582,119.56169955299231,2.0,Yes,3.4641016151377544,Excellent,High,0.0,3.1622776601683795,2.0,Better,2.23606797749979,2.6457513110645907,0.0,0.0
45.5,No,Research & Development,5.0,College,Life Sciences,High,Male,High,1.7320508075688772,Healthcare Representative,High,Married,8.801770448914539,58.7281874401041,1.7320508075688772,No,4.58257569495584,Excellent,Medium,1.0,3.6055512754639887,3.0,Better,4.123105625617661,2.0,0.0,2.23606797749979
44.0,No,Research & Development,5.291502622129181,College,Medical,Very High,Male,Very High,2.0,Manufacturing Director,High,Married,8.336630087637149,98.6458311334037,1.4142135623730951,Yes,3.3166247903554,Excellent,Medium,1.0,4.898979485566356,2.0,Good,1.4142135623730951,1.7320508075688772,0.0,1.4142135623730951
47.0,No,Research & Development,1.4142135623730951,Bachelor,Life Sciences,Medium,Male,Medium,1.0,Research Scientist,High,Single,8.53050420547591,78.44106067615354,1.0,No,3.741657386773941,Excellent,Very High,0.0,1.0,2.0,Better,4.358898943540674,0.0,0.0,0.0
39.5,No,Sales,4.0,Bachelor,Marketing,High,Female,High,1.7320508075688772,Sales Executive,Medium,Married,9.069467813094768,71.4142842854285,0.0,No,3.8729833462074175,Outstanding,High,1.4142135623730951,3.4641016151377544,2.0,Good,2.8284271247461903,3.0,2.449489742783178,3.0
57.5,No,Sales,2.0,Master,Marketing,High,Male,Medium,1.7320508075688772,Sales Executive,Very High,Married,7.935229539816907,92.47702417357513,2.6457513110645907,No,3.3166247903554,Outstanding,Low,1.0,3.8729833462074175,3.0,Good,2.23606797749979,3.3166247903554,1.4142135623730951,3.3166247903554
21.5,No,Research & Development,4.123105625617661,Bachelor,Technical Degree,High,Female,High,1.7320508075688772,Manufacturing Director,High,Married,9.055322649709574,118.0804810288305,2.8284271247461903,No,3.3166247903554,Outstanding,High,1.0,4.69041575982343,2.0,Better,0.0,2.6457513110645907,0.0,2.8284271247461903
37.0,No,Sales,3.3166247903554,College,Technical Degree,Medium,Female,High,1.7320508075688772,Sales Executive,Very High,Married,7.930925372483388,151.499174915245,0.0,No,3.741657386773941,Excellent,High,1.0,3.1622776601683795,3.0,Better,2.23606797749979,2.6457513110645907,1.4142135623730951,2.8284271247461903
39.0,Yes,Research & Development,2.8284271247461903,Master,Life Sciences,Low,Female,Low,1.7320508075688772,Manufacturing Director,Very High,Single,8.325306029752582,158.58751527153706,1.4142135623730951,No,3.8729833462074175,Excellent,Very High,0.0,4.242640687119285,3.0,Better,1.4142135623730951,1.4142135623730951,0.0,1.7320508075688772
50.0,No,Research & Development,4.898979485566356,Master,Life Sciences,Low,Male,High,1.4142135623730951,Laboratory Technician,Very High,Married,7.894690850425624,145.41664278891878,1.0,No,3.8729833462074175,Excellent,Very High,1.4142135623730951,3.1622776601683795,2.0,Better,1.7320508075688772,2.8284271247461903,2.0,2.6457513110645907
58.0,No,Sales,1.7320508075688772,Bachelor,Marketing,Very High,Male,High,1.4142135623730951,Sales Executive,Low,Married,9.666942095531727,130.42622435691374,1.4142135623730951,No,3.741657386773941,Excellent,Very High,1.0,4.0,3.0,Better,1.4142135623730951,1.4142135623730951,0.0,2.23606797749979
55.0,No,Research & Development,3.3166247903554,Bachelor,Technical Degree,Very High,Male,High,1.4142135623730951,Laboratory Technician,High,Married,9.896412583864164,163.8566446623389,1.0,No,3.3166247903554,Excellent,Low,1.0,3.1622776601683795,2.0,Best,2.23606797749979,3.0,3.0,2.0
34.0,No,Research & Development,2.449489742783178,Master,Life Sciences,High,Female,Low,1.0,Laboratory Technician,High,Divorced,7.745435610274381,82.85529554590943,1.0,No,3.741657386773941,Excellent,High,1.0,2.6457513110645907,3.0,Better,1.7320508075688772,2.6457513110645907,1.0,2.6457513110645907
40.0,No,Research & Development,1.4142135623730951,Master,Other,Very High,Female,High,1.4142135623730951,Research Scientist,Medium,Married,9.597234094498912,139.90353819685905,2.0,Yes,4.69041575982343,Outstanding,Very High,1.0,3.8729833462074175,2.0,Better,2.0,0.0,0.0,0.0
55.0,No,Research & Development,2.23606797749979,College,Life Sciences,Very High,Male,Medium,1.4142135623730951,Research Scientist,Medium,Married,7.632401126601452,124.99599993599794,1.7320508075688772,No,3.4641016151377544,Outstanding,Low,1.0,3.4641016151377544,3.0,Better,2.23606797749979,1.0,1.4142135623730951,2.23606797749979
33.5,No,Sales,3.0,College,Marketing,Medium,Male,Medium,1.4142135623730951,Sales Executive,Medium,Married,7.785720896534624,93.8083151964686,1.0,No,3.741657386773941,MISSING,Low,1.4142135623730951,2.23606797749979,3.0,Better,1.0,1.4142135623730951,0.0,1.7320508075688772
39.5,No,Research & Development,1.0,College,Medical,Low,Male,Medium,1.0,Laboratory Technician,Low,Married,8.300280189852664,105.55093557141028,1.0,No,4.0,Excellent,Low,1.4142135623730951,2.449489742783178,2.0,Better,2.0,1.7320508075688772,1.0,1.7320508075688772
28.0,No,Research & Development,4.47213595499958,Master,Medical,Very High,Male,High,1.0,Research Scientist,High,Married,8.069655306886165,74.45132638173747,2.0,No,4.123105625617661,Excellent,Low,1.4142135623730951,3.6055512754639887,2.0,Good,2.449489742783178,0.0,0.0,0.0
33.5,No,Research & Development,1.0,Bachelor,Life Sciences,Very High,Male,Very High,1.4142135623730951,Healthcare Representative,High,Single,8.72355674269043,151.85519418182577,2.8284271247461903,Yes,3.4641016151377544,Excellent,Very High,0.0,3.1622776601683795,4.0,Best,2.6457513110645907,1.4142135623730951,0.0,1.4142135623730951
54.0,Yes,Human Resources,4.69041575982343,Below College,Human Resources,Very High,Female,Low,1.0,Human Resources,High,Married,9.281637253858216,107.63363786474932,1.0,No,3.3166247903554,Excellent,High,1.0,1.0,2.0,Better,3.1622776601683795,0.0,0.0,0.0
30.0,No,Sales,2.6457513110645907,Doctor,Marketing,Very High,Male,High,1.4142135623730951,Sales Executive,Very High,Married,7.648263030901918,152.78416148279248,2.0,No,3.4641016151377544,Excellent,High,1.0,2.6457513110645907,3.0,Good,2.23606797749979,1.7320508075688772,0.0,1.7320508075688772
38.0,No,Sales,3.1622776601683795,Bachelor,Marketing,Very High,Male,Medium,1.4142135623730951,Sales Executive,Very High,Married,8.656085190282855,84.26149773176358,1.0,Yes,3.3166247903554,MISSING,Very High,0.0,2.449489742783178,2.0,Better,1.4142135623730951,1.4142135623730951,2.0,2.0
31.0,No,Research & Development,2.8284271247461903,Master,Other,High,Male,High,1.4142135623730951,Healthcare Representative,High,Divorced,9.029537661151496,47.19110085598767,2.0,Yes,3.741657386773941,Excellent,Very High,0.0,2.8284271247461903,4.0,Better,2.23606797749979,1.4142135623730951,0.0,1.4142135623730951
31.0,No,Sales,1.0,Master,Life Sciences,Very High,Male,Very High,2.0,Manager,Low,Single,7.899153483343098,56.17828762075256,1.0,No,3.8729833462074175,Excellent,Medium,0.0,5.196152422706632,2.0,Bad,1.4142135623730951,0.0,0.0,3.4641016151377544
35.0,No,Sales,1.4142135623730951,College,Medical,Low,Male,Very High,1.4142135623730951,Sales Executive,High,Single,9.259511415982633,164.30763828866873,0.0,No,3.741657386773941,Excellent,Medium,0.0,3.0,2.0,Good,3.1622776601683795,2.6457513110645907,0.0,2.6457513110645907
32.0,No,Research & Development,1.0,Bachelor,Life Sciences,Very High,Female,Medium,1.4142135623730951,Manufacturing Director,Very High,Married,8.607033895416027,99.80480950335009,1.0,No,3.6055512754639887,MISSING,Medium,1.0,3.741657386773941,4.0,Good,3.0,2.8284271247461903,1.7320508075688772,3.3166247903554
33.5,No,Research & Development,3.6055512754639887,College,Medical,Very High,Female,Very High,1.4142135623730951,Manufacturing Director,Low,Divorced,8.277920258172143,162.0185174601965,1.0,No,3.3166247903554,Excellent,High,1.4142135623730951,2.23606797749979,2.0,Better,2.8284271247461903,1.4142135623730951,1.0,1.7320508075688772
36.0,Yes,Research & Development,1.4142135623730951,Below College,Life Sciences,Very High,Male,Medium,1.0,Laboratory Technician,Very High,Divorced,9.242323417829232,115.68923891183657,3.0,Yes,3.741657386773941,Excellent,Very High,1.0,1.7320508075688772,3.0,Good,4.0,0.0,0.0,0.0
51.5,No,Research & Development,5.291502622129181,College,Technical Degree,Very High,Female,Medium,2.0,Research Director,Medium,Single,8.448485993406447,130.83959645306157,1.0,No,3.3166247903554,Excellent,High,0.0,4.58257569495584,2.0,Better,2.8284271247461903,2.449489742783178,2.8284271247461903,2.449489742783178
30.0,No,Research & Development,3.741657386773941,Bachelor,Life Sciences,Very High,Male,High,1.0,Laboratory Technician,Low,Divorced,7.959275960116396,164.05486887014357,1.0,No,3.4641016151377544,Excellent,High,1.0,4.242640687119285,2.0,Good,3.1622776601683795,2.6457513110645907,3.4641016151377544,4.123105625617661
31.0,No,Sales,3.3166247903554,Master,Marketing,Medium,Male,Medium,1.4142135623730951,Sales Executive,Very High,Married,8.605204068738951,119.870763741623,2.0,No,3.6055512754639887,Outstanding,Low,1.0,2.8284271247461903,4.0,Good,2.6457513110645907,1.7320508075688772,0.0,0.0
38.0,No,Sales,4.123105625617661,Bachelor,Life Sciences,Very High,Female,High,2.0,Manager,High,Single,8.301025253838452,143.13979181206042,1.0,No,3.3166247903554,MISSING,Very High,0.0,3.1622776601683795,2.0,Better,2.6457513110645907,2.8284271247461903,2.449489742783178,0.0
31.0,No,Sales,1.0,Bachelor,Technical Degree,Very High,Male,Medium,1.7320508075688772,Sales Executive,High,Married,7.991592282068093,110.85125168440815,1.0,Yes,3.741657386773941,Excellent,Very High,0.0,3.1622776601683795,4.0,Better,1.0,3.0,2.8284271247461903,2.449489742783178
29.0,No,Research & Development,2.8284271247461903,Master,Life Sciences,High,Male,High,1.4142135623730951,Manufacturing Director,Very High,Single,7.79934339821592,143.81237777048258,1.0,No,4.795831523312719,Outstanding,Very High,0.0,3.3166247903554,3.0,Better,1.0,2.6457513110645907,1.0,2.8284271247461903
28.0,Yes,Research & Development,4.123105625617661,Bachelor,Technical Degree,High,Male,Medium,1.0,Laboratory Technician,Very High,Divorced,9.597234094498912,137.03649149040558,2.23606797749979,No,3.4641016151377544,Excellent,Low,1.0,2.449489742783178,2.0,Good,0.0,1.0,0.0,1.7320508075688772
37.0,No,Research & Development,2.8284271247461903,Master,Life Sciences,Very High,Male,Very High,1.0,Research Scientist,Low,Married,7.751905333078611,77.94870107962029,2.449489742783178,No,4.358898943540674,Excellent,Medium,1.0,3.741657386773941,3.0,Better,2.0,2.8284271247461903,2.6457513110645907,2.449489742783178
21.0,Yes,Research & Development,4.0,Master,Life Sciences,High,Male,Very High,1.0,Laboratory Technician,Low,Single,8.745761999375512,90.93404203047392,1.0,No,4.0,Excellent,High,0.0,4.242640687119285,3.0,Better,1.0,3.6055512754639887,3.8729833462074175,3.741657386773941
47.0,No,Sales,2.0,Master,Marketing,Medium,Female,High,1.4142135623730951,Sales Executive,Low,Single,9.243097936214355,47.46577714522327,2.6457513110645907,No,3.6055512754639887,Excellent,Very High,0.0,3.0,4.0,Best,4.69041575982343,2.0,1.0,2.23606797749979
29.0,No,Research & Development,3.1622776601683795,College,Life Sciences,Very High,Male,Very High,1.0,Research Scientist,Very High,Single,9.849242537683732,123.41798896433208,1.7320508075688772,No,4.123105625617661,Excellent,Low,0.0,2.0,3.0,Better,1.4142135623730951,0.0,0.0,0.0
30.0,No,Research & Development,2.23606797749979,Below College,Medical,High,Male,High,1.0,Research Scientist,Very High,Single,9.18132342290569,161.27306036657208,1.0,No,4.242640687119285,Excellent,High,0.0,1.7320508075688772,4.0,Better,3.1622776601683795,1.4142135623730951,1.4142135623730951,1.4142135623730951
24.0,No,Research & Development,4.242640687119285,Bachelor,Life Sciences,Low,Male,High,1.0,Research Scientist,High,Single,7.738923757439458,154.62858726639132,1.0,No,3.741657386773941,Excellent,High,0.0,2.23606797749979,3.0,Good,1.0,2.0,0.0,2.0
21.5,No,Research & Development,1.0,Master,Medical,Very High,Male,High,1.0,Laboratory Technician,Very High,Divorced,7.629489916393995,104.9047186736612,1.7320508075688772,No,3.741657386773941,Excellent,Very High,1.4142135623730951,2.8284271247461903,1.0,Better,2.449489742783178,1.7320508075688772,0.0,1.4142135623730951
31.0,No,Research & Development,3.6055512754639887,College,Other,Very High,Female,Medium,1.4142135623730951,Laboratory Technician,Medium,Married,9.706377178268736,153.87982323878592,2.0,Yes,3.6055512754639887,Excellent,Low,1.0,3.1622776601683795,3.0,Better,1.7320508075688772,1.7320508075688772,0.0,1.7320508075688772
36.0,No,Research & Development,2.6457513110645907,Bachelor,Life Sciences,Medium,Male,High,1.7320508075688772,Research Scientist,Low,Divorced,8.408493774492896,137.0656776877421,1.4142135623730951,No,4.123105625617661,Excellent,High,1.0,5.0,2.0,Better,2.8284271247461903,0.0,0.0,0.0
47.0,Yes,Sales,4.242640687119285,Master,Marketing,Very High,Female,High,1.4142135623730951,Sales Executive,High,Married,8.431853144249223,152.6040628554823,0.0,Yes,4.242640687119285,Excellent,High,1.0,2.23606797749979,4.0,Good,2.23606797749979,1.4142135623730951,1.7320508075688772,1.4142135623730951
30.0,No,Sales,1.4142135623730951,Master,Other,Very High,Male,High,1.4142135623730951,Sales Executive,Low,Single,7.632401126601452,146.97618854766918,2.6457513110645907,No,3.6055512754639887,Excellent,Very High,0.0,3.1622776601683795,3.0,Better,2.8284271247461903,1.4142135623730951,0.0,1.7320508075688772
45.5,No,Research & Development,1.7320508075688772,Bachelor,Life Sciences,Very High,Male,High,2.0,Research Director,Very High,Married,8.761550139129643,153.2122710490253,1.7320508075688772,No,3.741657386773941,Excellent,Low,0.0,6.0,2.0,Better,2.6457513110645907,3.0,0.0,3.0
43.0,No,Research & Development,1.0,Master,Technical Degree,Low,Male,High,1.7320508075688772,Healthcare Representative,Medium,Divorced,8.336630087637149,144.68241081762497,1.0,No,3.4641016151377544,Excellent,Low,1.7320508075688772,3.1622776601683795,3.0,Better,1.0,2.8284271247461903,2.6457513110645907,2.6457513110645907
37.0,Yes,Sales,1.4142135623730951,Bachelor,Marketing,Low,Male,Low,2.23606797749979,Manager,Medium,Single,8.36287583103188,49.929950931279706,1.4142135623730951,Yes,4.0,Excellent,Low,0.0,5.0990195135927845,2.0,Better,3.1622776601683795,3.1622776601683795,1.0,3.3166247903554
27.0,No,Research & Development,3.1622776601683795,Bachelor,Life Sciences,Low,Female,High,1.0,Research Scientist,High,Married,7.959625305098116,131.75735273600486,2.449489742783178,No,3.6055512754639887,Excellent,Low,1.0,3.1622776601683795,2.0,Good,1.0,1.4142135623730951,1.0,1.7320508075688772
44.0,No,Sales,2.0,College,Medical,High,Male,Medium,1.4142135623730951,Sales Executive,Medium,Divorced,9.70063670448968,140.57026712644463,1.0,Yes,3.4641016151377544,Excellent,Medium,1.7320508075688772,3.3166247903554,1.0,Good,4.47213595499958,2.8284271247461903,1.4142135623730951,2.6457513110645907
